X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
P16253	0	0	0	0	0	0	0	0	0	0	14.4549522399902	0	0	0	13.8901643753052	0	0	14.7105979919434	0	0	14.8012380599976	0	15.1622676849365	14.3859891891479	0	0	0	0	15.0029449462891	15.3248558044434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.691011428833	0	0	0	0	0	0	0
P16255	15.3894491195679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9159574508667	0	0	0	0	0	15.5808982849121	0	0	0	14.3759603500366	0	0	0	15.0956783294678	14.2279577255249	15.0982217788696	15.0078659057617	0	15.2796411514282	14.826244354248	15.2464027404785	15.3850355148315	14.77419090271	15.4001159667969	0	14.6706132888794	14.559045791626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6165571212769	13.3555736541748
P16256	16.4884300231934	16.0738487243652	14.8393268585205	16.1027545928955	16.1570510864258	0	16.6300945281982	14.7938508987427	14.9620723724365	14.9101572036743	16.1012229919434	16.32590675354	16.7955951690674	0	16.8558006286621	0	14.9428901672363	16.4759483337402	14.4993190765381	16.0098056793213	16.0169277191162	16.6136169433594	16.3103885650635	15.6620349884033	14.5210313796997	0	14.9298820495605	0	16.4621562957764	14.7587966918945	15.8646488189697	16.137321472168	0	14.2833948135376	0	0	14.5578842163086	15.9119329452515	0	0	0	0	0	0	15.975715637207	14.2573280334473	16.1540946960449	16.5681800842285	16.0137367248535	16.0445976257324	16.1306743621826	14.9190635681152	16.5240669250488	15.9953660964966	16.0209369659424	14.1135015487671	14.4004640579224	14.3464069366455	16.4264621734619	16.4313354492188
P16261	18.1927757263184	16.9004173278809	16.8344326019287	0	16.9307689666748	16.5773658752441	15.5227088928223	15.8403339385986	16.7694721221924	16.9413375854492	16.0560169219971	16.1337738037109	0	0	15.6169357299805	17.3113059997559	16.971752166748	15.9344911575317	16.190954208374	16.5658950805664	15.9751377105713	0	15.0710430145264	16.0490779876709	17.5095920562744	15.8547010421753	16.012731552124	17.2891120910645	15.1064119338989	0	14.8326206207275	15.9116287231445	16.4714412689209	15.7307243347168	15.6175737380981	16.2368793487549	15.3103370666504	0	16.4277992248535	0	0	17.5910987854004	16.9841136932373	0	16.2677612304688	16.530403137207	0	14.8575639724731	16.0924072265625	16.2535190582275	17.2034950256348	15.5899219512939	17.0274028778076	16.3863792419434	0	16.3222465515137	16.6239242553711	16.732177734375	15.7736549377441	15.7997875213623
P16263	0	0	0	0	0	0	0	0	14.7506704330444	0	0	0	0	0	0	0	0	13.92724609375	0	0	0	0	14.4088678359985	0	15.7488899230957	0	0	0	14.4544143676758	0	14.1772117614746	0	0	0	0	0	0	0	0	0	0	15.3524103164673	0	0	0	0	14.6810684204102	14.6777458190918	14.6991729736328	0	14.1942348480225	0	0	14.0975790023804	0	0	0	0	14.5859365463257	0
P16265	0	0	0	0	0	0	0	14.6822052001953	0	0	0	0	0	0	14.2294549942017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1421537399292	0	0	0	0	0	0	0	0	0	14.9727840423584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16267	0	14.3392381668091	0	0	0	0	0	0	0	0	0	0	0	0	15.6613750457764	15.2165613174438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6167993545532	0	0	0	0	0	0	0	0	0	0	14.4926195144653	0	0	0	0	0	0	0
P16269	14.5043745040894	16.0334892272949	15.4018878936768	17.1226463317871	16.2132339477539	0	16.2490139007568	16.1290969848633	15.2773675918579	16.2275047302246	16.0245265960693	16.3869171142578	17.1162586212158	0	17.6970634460449	15.3897562026978	15.3632335662842	16.3286876678467	14.5891675949097	16.2280235290527	16.175952911377	16.2141628265381	16.1113033294678	15.8204116821289	0	14.9732265472412	15.3098258972168	15.2270956039429	16.3605728149414	15.5312547683716	16.6147327423096	0	0	15.7634983062744	0	15.3765478134155	16.496265411377	15.1174488067627	15.3615074157715	15.171106338501	0	0	0	0	14.8148183822632	15.0759792327881	16.0813121795654	17.0435981750488	16.8101119995117	16.1694164276123	16.0285968780518	16.8225193023682	16.2941303253174	16.0546779632568	16.6672897338867	0	16.7992095947266	16.0318603515625	16.0107860565186	16.7506656646729
P16271	15.9802503585815	0	14.7456436157227	16.5035400390625	14.7567319869995	0	15.0006065368652	0	16.2303199768066	0	0	0	0	0	15.3180980682373	0	0	0	0	0	0	0	0	0	0	0	0	0	14.653904914856	0	15.2996225357056	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9411039352417	0	14.8171892166138	15.207236289978	14.8963451385498	14.6440658569336	0	0	0	0	0	0	0	0	0	15.5241460800171
P16272	0	0	0	0	0	0	15.153431892395	0	0	0	0	0	14.6402034759521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.721287727356	0	0	0	0	0	15.3833179473877	0	0	0	0	15.4736270904541	0	0	14.5564432144165	0
P16275	0	0	0	0	15.2453689575195	0	0	0	14.0775289535522	15.7057275772095	0	0	0	0	0	0	0	0	14.3371353149414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2003793716431	0	0	0	16.1171073913574	0	15.4233322143555	15.6192207336426	15.9549970626831	0	15.6291236877441	16.7781925201416
P16276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1161727905273	0	0	0	0	0	0	16.0351314544678	16.5166549682617	0	0	0	0	0	0	0	0	0	15.7882394790649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16278	0	15.7496013641357	15.362922668457	15.4144868850708	15.7282285690308	0	16.0486469268799	15.9642286300659	15.1931648254395	15.6797847747803	15.0999155044556	15.2154102325439	15.5356206893921	0	15.6310472488403	15.2409582138062	16.0435962677002	15.6879081726074	0	15.5785264968872	16.083438873291	15.7657308578491	0	15.6366386413574	15.5224781036377	15.0514802932739	15.0804090499878	15.2969255447388	15.250186920166	0	15.5247745513916	15.3638706207275	0	15.2700395584106	15.1794986724854	15.3049221038818	15.8013429641724	15.6438035964966	15.3685531616211	14.8237714767456	0	0	0	0	15.0936164855957	0	0	16.4818305969238	15.2774591445923	15.105694770813	15.9572343826294	15.4342575073242	15.40074634552	15.3638391494751	15.0842561721802	14.7335567474365	14.9561538696289	0	0	15.3986310958862
P16279	16.043628692627	14.0027236938477	0	15.6487894058228	0	0	15.0348606109619	15.4373779296875	15.714789390564	0	0	16.9272403717041	0	0	15.086573600769	0	0	14.3814935684204	0	0	15.2831621170044	0	15.66037940979	0	0	0	0	15.3769989013672	17.0573654174805	0	16.1347351074219	0	0	0	0	14.9816370010376	0	0	14.1748189926147	0	0	14.8294382095337	15.4303741455078	0	15.2661304473877	0	0	0	15.7276840209961	0	0	0	15.3953418731689	0	17.4323024749756	15.8722038269043	15.3439531326294	15.7226152420044	16.8606147766113	0
P16280	0	0	0	16.1875534057617	0	0	0	0	15.1089143753052	15.8497934341431	0	0	15.2264614105225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8885202407837	0	0	0	0	0	0	0	14.5252294540405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16281	14.466046333313	0	0	0	0	0	14.0182361602783	14.4698848724365	0	0	0	0	13.1525526046753	0	13.1085796356201	0	0	12.3889741897583	0	0	0	0	13.4426670074463	13.1946439743042	0	18.5847816467285	0	0	17.910945892334	14.3218679428101	17.8671836853027	0	0	12.9290399551392	0	0	0	0	0	0	0	0	0	0	0	0	13.9212036132813	16.9605293273926	0	0	17.8351631164551	0	14.0092735290527	0	0	0	17.3816509246826	0	14.5701885223389	0
P16283	16.5717105865479	16.7773609161377	15.6471881866455	0	15.9707069396973	0	15.2981023788452	15.7990522384644	14.4338340759277	14.9337968826294	0	16.5548820495605	0	0	0	17.4505939483643	0	16.0088577270508	15.9672927856445	17.048246383667	16.2014007568359	0	0	0	16.9422492980957	16.6136379241943	14.9766578674316	17.5916290283203	16.5524311065674	15.2542123794556	15.2576971054077	0	17.5608520507813	15.4828510284424	15.9606447219849	16.4223556518555	0	0	17.4127559661865	0	0	17.6036701202393	17.2607002258301	0	0	16.7453098297119	14.2974452972412	14.8457489013672	15.811713218689	15.6172170639038	15.1670980453491	14.8716592788696	16.2233352661133	16.3539619445801	0	15.9960374832153	16.0246200561523	16.1427345275879	15.4582948684692	0
P16288	0	0	0	0	0	0	13.2194232940674	14.1495409011841	0	0	0	0	14.8270702362061	0	0	0	0	15.0236654281616	0	14.7476329803467	14.4098272323608	0	0	13.3508777618408	0	0	0	14.453311920166	14.2258138656616	0	0	0	0	0	0	15.1014947891235	0	0	14.4119873046875	0	0	0	0	0	0	0	0	0	0	0	12.6443309783936	0	0	13.9759197235107	0	0	14.0794372558594	0	15.8657102584839	0
P16289	16.6496334075928	0	0	0	0	0	16.8435363769531	15.4496049880981	0	0	14.6708450317383	14.9689655303955	0	0	0	14.8148880004883	0	14.9835386276245	0	0	16.0207748413086	0	0	14.7890110015869	15.9066019058228	14.9419775009155	0	16.2466278076172	16.8681488037109	0	0	0	0	16.550085067749	14.830246925354	16.4632434844971	0	0	16.196346282959	0	0	0	0	0	0	0	0	0	0	0	16.0831661224365	0	15.5091047286987	16.4448204040527	0	0	16.838960647583	0	17.1235008239746	14.7323179244995
P16292	16.5390338897705	17.3369045257568	0	15.6211719512939	0	16.2644023895264	0	0	15.5970125198364	0	0	16.8170928955078	0	0	0	0	0	0	0	16.8813800811768	0	0	0	0	0	0	16.4370250701904	0	0	18.128589630127	16.758243560791	0	0	16.582893371582	0	0	16.6752300262451	0	0	16.5109119415283	0	0	16.077033996582	0	16.6833419799805	16.6140174865723	0	0	0	16.392951965332	16.7860469818115	16.4425888061523	14.7317323684692	17.6140460968018	0	16.6315402984619	16.8325576782227	0	0	0
P16294	12.8515043258667	14.7285766601563	0	0	0	0	0	0	0	0	0	0	0	0	13.1123247146606	0	0	0	0	14.6549310684204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1540555953979	0	0	0	0	0	0	14.0322408676147	14.984601020813	0	0	0
P16295	0	0	0	13.7048234939575	0	0	0	0	0	0	0	12.0580272674561	0	0	0	0	0	0	0	0	0	0	0	0	0	11.365758895874	0	12.9672479629517	10.7048845291138	0	0	0	0	11.9868488311768	0	12.3662042617798	0	0	11.9306917190552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5936994552612	0	0	0	0	14.1541957855225	0
P16296	15.6187753677368	0	0	0	0	0	14.9299325942993	0	0	0	0	15.3861055374146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9157657623291	14.5900468826294	14.4565582275391	0	0	0	14.8220224380493	14.4816675186157	15.3150854110718	0	0	15.0395565032959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.8442144393921	0	14.7324295043945	16.9847736358643	0	16.7768287658691	16.5057392120361
P16298	0	0	0	0	0	0	14.8779335021973	0	0	0	13.0899934768677	15.7558917999268	0	0	0	0	0	0	0	0	13.6016130447388	0	0	12.7141408920288	0	0	0	13.8148975372314	15.6214084625244	0	0	0	0	15.1529455184937	0	15.3155078887939	0	0	15.5143365859985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8402290344238	0	0	15.9641027450562	0	15.8494005203247	0
P16300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9668865203857	0	0	0	0	0	0	15.4082202911377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.025050163269	0	0	15.2831087112427	15.8972263336182	14.584774017334	0	0	0	15.4251861572266	16.7971420288086	0	15.1106224060059
P16301	16.4498119354248	15.2659702301025	0	16.5230827331543	0	0	16.4230613708496	16.1299953460693	0	0	15.2240734100342	16.6545963287354	15.1788454055786	0	0	0	15.2760486602783	16.7894535064697	0	16.6189193725586	16.9126834869385	16.4485168457031	16.2030601501465	15.7682390213013	14.7865476608276	14.9400749206543	14.9606790542603	15.2021722793579	17.2027339935303	17.0537757873535	0	14.8877668380737	0	14.7112998962402	15.3821678161621	15.2960338592529	15.3400974273682	16.2375659942627	15.86936378479	15.7353286743164	0	0	0	0	14.8522472381592	15.0635719299316	0	0	14.1769361495972	0	16.8955745697021	14.7720613479614	16.4591426849365	16.5562114715576	16.8264045715332	15.6958312988281	17.2355461120605	0	17.4002552032471	16.3917865753174
P16302	16.2464485168457	0	0	0	0	0	16.7073745727539	16.581335067749	0	0	15.5247135162354	15.9602508544922	0	0	0	14.8844919204712	0	15.0573444366455	0	0	16.0702266693115	0	0	15.6197137832642	14.9387331008911	15.4215927124023	14.5616807937622	16.3149795532227	16.7270088195801	0	0	0	0	16.4635848999023	15.7736968994141	16.878849029541	0	14.7321271896362	16.5748119354248	0	0	0	0	0	13.639271736145	0	0	0	0	0	15.8629179000854	0	15.9785242080688	16.424295425415	15.9202108383179	0	16.6707897186279	0	16.7924633026123	13.9518232345581
P16303	15.9972476959229	0	15.7260856628418	0	15.2140846252441	0	16.0331592559814	13.6208553314209	0	0	12.8076086044312	13.1981449127197	0	14.7638254165649	0	0	0	13.2879266738892	0	0	13.7054891586304	0	14.4120435714722	0	0	0	0	13.5299997329712	15.3757658004761	0	15.2069149017334	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8521947860718	0	0	0	15.6935043334961	0	15.0404691696167	0	13.5750751495361	13.4284954071045	15.7416582107544	14.8030548095703	14.6852903366089	14.913215637207	16.1199169158936	0
P16305	15.9038438796997	0	0	0	0	0	15.8467836380005	15.2663860321045	0	0	0	15.7741613388062	0	0	0	0	0	15.6371145248413	0	0	15.3822717666626	0	0	14.4598369598389	0	0	0	15.169506072998	16.7418441772461	0	0	0	0	15.4384632110596	0	15.7483577728271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8262319564819	0	15.2238397598267	15.8503494262695	15.4254560470581	0	16.8245429992676	0	17.1028118133545	15.7862577438354
P16307	13.7042303085327	0	0	0	14.4006175994873	0	0	0	0	0	0	0	0	0	0	0	0	0	14.1264133453369	14.5680799484253	14.414252281189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3886661529541	0	0	0	0	0	0	0	0	0	13.8587627410889	0	14.375527381897	0	14.0403270721436	14.897741317749	0	0	0	0	0	0
P16308	12.8310480117798	14.1790227890015	0	0	0	0	0	0	0	0	0	0	0	0	0	15.5403318405151	0	0	0	0	0	15.8846664428711	0	0	0	0	0	0	0	15.6345252990723	0	0	14.8836879730225	0	0	14.6048221588135	0	0	0	0	0	0	15.249532699585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16310	0	0	0	0	0	0	0	14.6510677337646	0	0	0	0	16.015531539917	0	0	0	0	14.9647636413574	0	0	0	0	0	0	0	0	0	0	15.2089462280273	14.7549896240234	0	0	0	14.7315664291382	0	15.1520023345947	0	14.8444719314575	0	0	0	0	0	0	14.8396902084351	0	0	0	0	0	0	0	0	15.0163917541504	16.9534759521484	0	14.3731622695923	0	14.4245738983154	0
P16311	0	0	0	14.6881122589111	0	0	0	0	15.0816984176636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7683610916138	15.0358438491821	0	15.5839748382568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2196807861328	0	14.8239765167236	0	15.7253513336182	14.7074127197266
P16314	0	0	0	0	0	0	0	14.4626035690308	0	0	0	0	0	0	0	0	0	0	0	0	14.0795679092407	0	0	0	0	0	0	0	14.0268726348877	0	14.7290267944336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5499019622803	0	0	14.637809753418	0	14.7963209152222	13.8689594268799
P16316	15.1661729812622	0	0	0	0	0	15.0376024246216	0	0	0	0	15.3310403823853	0	0	0	0	0	15.0949583053589	0	0	15.3753652572632	0	0	0	0	0	0	15.4476490020752	15.3068504333496	0	0	0	0	0	0	15.9792470932007	0	0	16.0477695465088	0	0	0	0	0	0	0	0	0	0	0	0	0	14.727349281311	15.64759349823	0	0	14.9579019546509	0	16.0520648956299	0
P16317	0	0	0	15.8781223297119	0	0	0	0	0	0	13.3383741378784	13.8392534255981	14.3844041824341	0	0	0	0	13.9522609710693	0	0	0	14.6186380386353	0	0	0	0	14.0270538330078	0	13.5646533966064	14.0911922454834	0	14.5098934173584	0	14.1676425933838	0	0	14.3577423095703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.932638168335	0	0	14.1585941314697	0	15.7836809158325	0	15.8653106689453	13.4192667007446
P16318	15.0645198822021	15.7484903335571	0	0	0	0	14.8823013305664	0	0	0	0	0	0	0	0	0	0	15.0418510437012	0	0	0	0	0	0	0	15.1320295333862	14.9192972183228	0	15.3107395172119	15.6943702697754	0	0	0	14.6012535095215	15.084511756897	0	0	14.3204956054688	0	14.8354759216309	0	0	0	0	0	0	13.851601600647	0	15.2988328933716	0	14.6621379852295	0	0	15.5942735671997	15.3004570007324	0	15.2789897918701	0	15.4458284378052	0
P16322	14.9061212539673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3200626373291	0	0	0	0	0	0	14.8822937011719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.655143737793	0	14.9182214736938	0	0	0	15.563268661499	0	16.4898376464844	0
P16323	17.6178359985352	17.3220691680908	14.85631275177	0	16.2431297302246	0	17.5738773345947	17.7537746429443	14.3848810195923	0	15.7928333282471	17.910551071167	0	0	0	16.9001369476318	16.5691795349121	16.5012874603271	0	16.9869823455811	17.7080307006836	0	16.1513538360596	17.5428676605225	17.0430603027344	16.6491203308105	16.1382141113281	17.588773727417	18.2168292999268	18.3294830322266	0	0	14.3030672073364	17.683385848999	16.2753410339355	17.6913204193115	13.8455591201782	0	17.7892360687256	0	15.8617115020752	15.1463918685913	16.5834312438965	0	15.4214792251587	14.880763053894	15.4889841079712	0	0	17.2288684844971	16.3330211639404	0	16.3830623626709	18.2177143096924	17.8522491455078	15.1647138595581	17.8285388946533	15.5762271881104	17.8195762634277	15.9832630157471
P16324	0	0	0	0	0	0	0	0	0	15.0532159805298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.1290378570557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0133409500122	0	0
P16325	13.2794752120972	0	0	0	0	0	0	0	0	0	0	12.7504978179932	0	0	0	0	0	12.3859853744507	0	0	12.24680519104	0	0	0	0	0	0	15.1775226593018	12.3303661346436	0	0	0	0	14.7816524505615	14.3912057876587	16.2416076660156	0	0	12.3762226104736	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7097873687744	12.6485557556152	12.6893968582153	0	13.5457201004028	0	13.7763652801514	13.0294151306152
P16326	0	0	0	0	0	0	13.9376382827759	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4947919845581	0	0	0	0	0	0	15.2160005569458	0	0	0	0	0	14.6831693649292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.43630027771	0	0	0	0	0	0
P16327	15.2454738616943	0	0	0	0	0	0	15.6618747711182	0	0	0	0	0	0	0	0	0	0	0	0	15.1513576507568	0	0	0	0	0	0	0	15.5861949920654	15.2600889205933	15.8982944488525	0	0	0	0	16.6468696594238	0	16.0919342041016	15.4956922531128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2713575363159	0	16.6454830169678	0
P16328	0	0	0	0	0	0	0	0	0	0	0	14.7332801818848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.3626537322998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8219394683838	0	15.2314453125	0
P16329	0	0	0	0	0	0	0	0	0	0	0	14.3835582733154	0	0	0	0	0	0	0	0	13.6573820114136	0	0	0	0	0	0	14.3561735153198	12.4991512298584	0	0	0	0	0	13.3380498886108	15.2848281860352	0	14.3862209320068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.4551858901978	0	0	0	0	0
P16330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6679000854492	0	0	0	13.4997777938843	0	15.0855178833008	0
P16331	14.7228889465332	14.8159074783325	14.1346158981323	0	14.4147071838379	0	14.3912591934204	14.6118831634521	0	0	0	14.9057607650757	0	0	0	0	0	0	0	0	15.3470840454102	0	0	0	11.7573823928833	0	0	16.0548419952393	14.9416723251343	15.0084285736084	0	0	0	14.7009992599487	15.1989650726318	16.5237140655518	0	14.3928804397583	15.0790710449219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5318689346313	15.1210622787476	13.4177303314209	13.5885210037231	0	13.9422988891602	0
P16332	14.6626586914063	0	0	0	0	0	0	0	0	0	0	14.9036731719971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.8291158676147	0	0	0	0	0	14.2482223510742	0	14.9423751831055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7266006469727	0	0	0	15.7641372680664	0
P16333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6071529388428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6202049255371	0	0	14.6550569534302	0	16.3404808044434	0
P16334	0	0	0	0	0	0	0	14.2062759399414	0	0	0	14.7554426193237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7440538406372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9954948425293	0	0	0
P16335	13.8014860153198	0	0	0	0	0	0	0	0	0	0	15.1445541381836	0	0	0	0	0	0	0	0	14.4447078704834	0	0	0	0	0	0	0	14.429612159729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9510049819946	0	14.0884313583374	0	0	14.6387548446655	0	15.3397493362427	0
P16336	0	0	0	0	0	0	0	0	16.7608757019043	0	0	0	0	0	14.9825305938721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.489185333252	16.0363330841064	0	0	15.2069969177246	0	0	0	0	0	0	15.8423938751221	0	0	13.4153575897217
P16337	0	0	0	0	0	0	0	0	0	0	13.7820377349854	0	0	0	0	0	0	0	0	0	14.4172859191895	0	15.0168790817261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.264796257019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0329618453979	0	0	0	0	0	0	0
P16339	16.3707942962646	0	0	0	14.3515186309814	0	0	0	0	0	15.7189474105835	15.3340330123901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2954187393188	0	0	0	14.7894659042358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16342	0	0	0	0	0	0	0	0	0	0	0	16.4915370941162	0	0	0	15.1219072341919	0	0	0	0	16.9710006713867	0	0	0	0	14.8809337615967	0	0	0	0	0	0	0	0	14.5962915420532	15.1546936035156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P16346	15.3586988449097	0	15.1822776794434	17.2247085571289	15.019190788269	15.4094800949097	14.883261680603	0	16.3476047515869	16.7671985626221	16.6907005310059	15.196605682373	14.5671720504761	14.9370594024658	16.4889144897461	14.5082540512085	15.0511903762817	14.978310585022	14.9610977172852	15.0553407669067	14.8340349197388	0	15.4534702301025	14.7579851150513	14.8287162780762	0	15.0430879592896	0	14.3542213439941	0	14.7702465057373	14.5877361297607	0	14.0716600418091	0	0	0	14.7603616714478	14.7945528030396	0	0	0	14.5362348556519	0	17.0130062103271	15.1613473892212	17.2947483062744	16.7414093017578	14.405707359314	15.6985177993774	15.5548057556152	15.4296360015869	15.8140430450439	0	0	0	14.7008991241455	14.9743032455444	14.9003677368164	15.2172393798828
P16347	0	0	0	14.7263956069946	0	0	0	0	14.4311609268188	0	14.6772174835205	15.2635974884033	0	0	0	0	14.1955337524414	0	15.3755664825439	13.5572986602783	14.453896522522	0	15.7017478942871	14.3388795852661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1127052307129	0	14.4846591949463	15.5840320587158	15.1097469329834	14.9983921051025	14.8149318695068	14.2557783126831	16.1456928253174	14.5924091339111	0	0	14.5148811340332	0	0	15.4405164718628
P16348	0	14.7709817886353	14.7056617736816	0	0	0	0	15.0009469985962	0	0	15.7376108169556	15.736289024353	0	0	0	15.4798879623413	14.5960397720337	0	0	14.7671394348145	16.3410778045654	0	15.0781192779541	0	16.1549949645996	15.6190986633301	14.8712787628174	15.8390398025513	0	0	0	15.2785673141479	15.5107192993164	14.9448089599609	0	16.2349414825439	0	16.0753974914551	14.8576669692993	0	0	15.4280424118042	15.4551239013672	0	0	0	0	0	0	14.7791051864624	0	0	15.7532215118408	15.5295391082764	0	0	0	0	0	0
P16349	15.7983646392822	16.0859279632568	15.3541212081909	0	15.4174690246582	0	0	14.9670209884644	14.3031892776489	0	15.9171895980835	15.6149215698242	0	0	0	16.5762214660645	16.0698356628418	0	15.5039224624634	16.1943664550781	0	0	0	15.7672119140625	17.0505466461182	15.7060251235962	0	16.3603057861328	0	0	0	15.4784250259399	16.2575950622559	15.2837381362915	0	0	0	0	15.3900737762451	0	0	16.2555732727051	16.8582496643066	0	0	0	0	0	0	15.4603891372681	15.0876884460449	0	15.117714881897	15.2307453155518	0	0	0	0	0	15.2972650527954
P16350	15.3842678070068	0	15.3947257995605	15.4078149795532	15.8490943908691	16.4284210205078	0	15.6632890701294	15.2761487960815	15.2467594146729	16.085973739624	15.2338781356812	12.0484809875488	15.5637950897217	0	0	15.3525972366333	15.0340175628662	15.247124671936	15.5052852630615	0	0	14.9384460449219	14.958197593689	0	0	15.4263076782227	0	0	0	14.9008073806763	0	0	0	0	0	0	0	0	0	15.4869556427002	0	0	0	15.5312385559082	15.0825080871582	15.9195623397827	15.1906547546387	0	15.8214750289917	15.3906517028809	15.3105840682983	15.618426322937	15.2377605438232	0	0	0	0	14.9943943023682	15.4988718032837
P16351	14.8959493637085	15.0157308578491	15.0179796218872	0	0	0	16.4113349914551	0	0	0	14.7589206695557	15.7173347473145	0	0	0	14.8563299179077	0	0	16.0314922332764	0	15.0580673217773	0	0	0	0	15.1771249771118	0	0	0	0	15.6747827529907	15.6445350646973	14.3753337860107	15.3861150741577	0	0	0	0	14.7083778381348	0	0	15.0070161819458	16.3120079040527	0	16.6826248168945	0	0	0	0	0	0	0	16.1321907043457	0	0	0	14.5937881469727	0	0	0
P16354	17.0507354736328	0	0	0	0	0	0	16.1420841217041	0	0	0	16.3112010955811	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0981349945068	0	14.9201316833496	0	0	0	0	0	14.4091749191284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
