"ko_id"	"X932"	"X933"	"X934"	"X935"	"X937"	"X938"	"X939"	"X940"	"X941"	"X942"	"X943"	"X944"	"X945"	"X946"	"X947"	"X948"	"X949"	"X950"	"X951"	"X952"	"X953"	"X954"	"X955"	"X956"	"X957"	"X958"	"X959"	"X960"	"X961"	"X962"	"X963"	"X964"	"X965"	"X966"	"X967"	"X968"	"X969"	"X970"	"X971"	"X972"	"X973"	"X974"	"X975"	"X976"	"X978"	"X979"	"X980"	"X981"	"X982"	"X983"	"X984"	"X985"	"X986"	"X987"	"X988"	"X989"	"X990"	"X991"	"X992"	"X993"
"738"	"K02770"	16.8999930793946	18.0343682732123	18.4021484732216	18.0621268322506	18.3598062766357	16.498209359994	18.7927253411534	18.6580044546446	17.91998926171	18.0452500068164	18.5279115135117	18.8878385833103	18.5665228563283	16.2667190427682	18.4977414727823	18.5899145477477	18.3618153351707	17.750568750995	18.9109725618548	18.687036523108	18.3175899541373	17.6704065814779	18.353748955369	19.1831180991641	18.6891530966169	18.8999296914046	18.7924671819547	17.8138126981332	18.0329840488318	17.5212060292875	18.1355834858097	16.7079620982746	18.0562297544593	18.4755341286364	17.2441346596007	15.2541110144211	16.919317272118	18.2406595766698	18.0951254857659	17.9255657924115	15.3662670284323	17.4178113495175	17.0832492941266	0	18.9633907426312	18.5259110792892	18.935180591066	18.6889818669281	18.6747395957148	17.6658110059419	18.3002389617479	18.7388285609987	18.8104170921939	19.0923247002623	18.8774275602364	18.153929467604	18.523486711582	18.0718445970453	18.9005729923775	18.522035770498
"739"	"K02775"	17.0029479693144	17.443933922365	17.8994046803931	14.5419286919458	16.7321114610235	16.9626539442785	17.1396060670007	17.7143081870198	15.7492019732014	16.2249241826158	16.0567170948445	16.8667276168785	14.7137406345299	0	0	17.6514662005419	17.4379434674708	16.1041778277008	17.2562479965099	17.291884474301	17.4123956421969	16.5879548747638	16.6214188882462	16.9699324108768	17.6876612908322	16.9524202508269	16.0398856893823	17.4246202520345	17.2527617724778	16.597729092373	16.016865207298	15.5659822374548	16.8553280040828	0	16.7666837661983	17.0523310344729	14.7522609865591	16.0883745441769	17.0447546025354	0	0	16.7480229545913	16.6519928257981	0	15.8291545541444	17.0432510306579	15.7734423315199	14.7348780448216	16.4648420603034	17.1370874096921	17.132911237203	16.035811426342	16.6495266933471	16.6007565864727	15.758714658966	17.2497854379411	16.4046769957304	16.9905962519165	16.4177813535512	15.8050890039172
"740"	"K02777"	0	0	0	13.1887359895068	0	0	14.5463583237229	15.0869202304361	13.8180911484717	14.6584172253606	0	0	0	0	13.8966915034848	14.6114057905441	11.4571954118757	13.4939671809235	17.0304883005669	16.2984187793707	14.6438113172351	0	13.675252576628	16.8598048395904	16.5612694202813	15.7824238212512	16.0459788887243	12.7116875950665	11.9519022929143	12.8251938500641	15.7283085505642	15.7058127447595	15.049210184791	16.6926081489422	16.3952975759023	14.4882524720758	14.2092398348318	13.762894467682	0	16.7484853170259	18.9505929812608	0	0	0	14.2331843894574	16.9135401291229	17.1337647624878	16.0739802641223	16.9811646397365	14.325580292725	16.3310779093368	17.9182301591098	16.267146283444	16.8902096311754	18.129222179769	17.4394192801788	16.2777357492744	15.9506939752973	17.0699205356355	16.571025407991
"741"	"K02781"	0	0	0	0	0	0	14.4470441164752	15.6527713438607	0	0	14.0228260858911	0	0	0	14.1918667189426	16.1138509098809	0	14.9849888323075	17.5891873091637	16.4382334101784	0	0	0	17.2135047473249	17.0663728929962	16.8430260355686	16.6694607862365	14.8344934264064	0	17.1603606485739	16.4782129008154	0	16.5123998476321	17.601695638337	17.5116158444328	0	14.9453944662745	0	0	18.2251538628886	0	0	0	17.9063340739119	14.8107429872259	16.9372559114802	16.7970936628004	14.8082558912259	16.3966002799115	0	15.6890693998891	18.1147664351544	0	16.7047464015223	17.4038321720974	16.7801603712162	0	0	16.7542797896494	15.4816933266597
"742"	"K02782"	0	0	17.0805646543738	18.5589016924691	0	0	17.5276012482496	18.1492556459673	17.7654846090358	17.3144032626924	16.6172528552903	14.8961874117833	17.7799839250979	15.0248483453591	18.5312398103405	15.3581619428508	17.03948901174	18.1063318466767	15.9056469377807	16.6573179696812	17.3712514589745	16.4853060832804	15.5684825243025	0	0	16.0147675020393	17.3783326946259	0	16.7984760705066	15.5175259119406	18.1234129334327	0	0	17.4069563911609	0	0	16.9703271688908	17.623647111288	0	0	16.0310636440121	0	0	16.4106019647107	18.7344543669708	15.2388545251886	17.9351044047369	18.1767292329353	18.176678758272	16.2677814224871	17.0642424001085	18.4449899572841	15.7816162310183	16.8516319196124	19.3979166262592	17.1062222467825	17.880752156148	0	17.9096900523747	18.800928834309
"743"	"K02783"	0	0	0	14.8796703174233	0	0	0	0	0	0	0	0	15.8113339503087	0	16.0962634976578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2203232082169	0	0	12.9972009991654	0	0	0	0	0	0	16.5576354680124	0	0	0	0	15.0440995951338
"744"	"K02784"	19.2583477715463	18.7675826987646	19.7614370508442	20.6131118003709	19.7468282691988	19.1891366464746	20.6440621274331	20.6355732792509	20.2051476891907	20.5237490796571	20.520774212565	20.2891855882909	20.416385666825	19.5579722783974	20.472994286006	19.6796067370434	20.4692426157048	20.47368323167	21.3075460154395	20.9499638846828	20.7285539781219	20.2797407392741	20.5375411556645	20.8524521263713	20.043297885785	20.364052088497	21.197364718864	19.1307662243906	19.706001277955	18.5208508603594	20.9868738257568	19.5446629387132	19.6791826653571	20.6290947626851	19.2941928761148	18.3945771668617	18.8162648092399	20.1522162184306	18.8925969483769	19.8757341141495	19.0621976097995	18.1786719007743	18.6826774633198	19.6868188786214	20.7929969898624	20.9090230207352	21.3508361175902	21.1619203208708	21.1090071486064	19.2580287531841	20.2555834916131	21.7661490888286	20.875511062986	20.9110124080198	21.197640323612	20.4056732020669	19.9330723608242	18.8443965738568	20.6820438973152	21.0514995681067
"745"	"K02788"	0	0	15.8992784046707	15.3101484644359	13.5588039090453	0	0	0	0	0	15.6065037933963	15.6857726102536	0	0	15.2399483613517	15.4447764574358	15.3587185933722	15.4602609219797	15.6673851668439	15.0621203085037	15.4278296271328	15.4402122746563	0	14.3749296219121	12.74190984339	0	15.5676729860063	0	15.634780054417	12.1978407251664	15.6920429001803	0	0	0	0	0	0	0	0	0	0	0	0	15.6981625129138	15.0281479596273	15.7191458170568	15.3044723348968	0	15.5292649521319	15.487252172994	16.0760759884238	15.5311126216299	15.0225576884194	15.5266370411894	15.2386151591262	15.1252854603255	14.9758977362831	15.6696291194248	15.1759709030136	14.6879780902836
"746"	"K02791"	13.5104290417467	15.3340450520909	0	0	14.2001994811214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.6695747850448	0	0	0	0	0	0	0	0	0	0
"747"	"K02793"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9941037712259	0	0	0	14.5926439565243	0	0	0	0	0	14.663910177405	0	14.7318845710434	0	0	0	14.631802167667	14.9424982492657	0	0	0	0	0	0	0	0	14.6470660806722	15.1619837415021	0	0	0	0	14.5254899471971	0	0	0	0	0	0	0	0	0	0	0	0
"748"	"K02794"	19.1405479707346	19.0349149628505	19.73806994892	20.138546467886	19.7686286298936	18.332831296798	20.3772084861526	20.5081440426936	19.9360736534513	20.0598760502738	20.494083004812	20.4428815672885	20.0515331588497	18.0924005193746	20.135966600893	20.0775197440861	20.0480062129185	20.5435656062934	18.9801342170588	20.5569870663035	20.8480162411679	20.6037870283515	20.1902608700531	20.0045438264969	19.4034247500314	20.5630207613275	21.3097037584576	20.0371946420871	20.3072855111515	18.3359734176517	20.1177903062518	19.631207839145	19.8647999706781	19.9947633205558	19.1838436341058	19.6952903708137	19.2044698768124	20.5187295020158	19.1985236489049	18.9925898171396	17.1448063903134	18.4014436662927	18.8850476269174	18.7741211423296	20.2364326598468	19.8949806402542	20.8030582345632	20.7852534077747	20.2844443731949	19.5454791160633	19.8934154513916	20.4619971030325	20.3470123529851	20.5404016905402	20.4645408550782	19.370494449651	20.0343077728267	19.1178261879119	20.4034928151342	20.1386999396873
"749"	"K02795"	19.410523382924	19.48371648931	19.5341176071042	19.875791114079	19.5157376537939	17.5003658732031	20.1493595686488	19.9091068905285	19.0295013803505	19.5700763729489	19.8182117077414	20.0651418257991	20.0758366402726	19.2450690499918	19.4264342060585	19.8186283224303	19.1378417527716	19.943433121676	19.540026573325	19.3329714977963	19.6643843713916	19.9879481090389	19.6764666237557	19.5882261522788	18.8986827538103	19.9919332466514	20.0507816508549	19.7535854919368	20.0154431876668	20.2299541094598	19.9944572715616	18.8536334292951	19.5222881206557	19.4363689125179	19.790681828282	20.4297483773003	19.0544943473546	20.1193814778191	18.5767319913292	20.390440510115	19.5046639793545	18.1868111563363	17.5473188442223	16.5749945597833	19.5781288227953	20.2215418227625	19.6556650153238	19.7542695773243	19.5555307594477	16.5902831202307	19.3071970641084	19.4166923649884	19.1719593513304	18.875216309266	20.8052310504688	19.5561085350189	20.0056880369759	19.93067309377	19.9041023588278	18.7156668764974
"750"	"K02796"	20.4970528494577	19.7103188910864	20.5012609746595	20.937615029039	20.1140856538806	19.637054747396	21.226228280507	21.0282722657588	20.8578779555438	20.8709887494087	21.0429629025697	21.1193979292088	21.2850065545524	20.2210981804393	21.0535448956653	19.7321196919461	20.443378676077	21.3686961551128	20.1118532544373	20.4961245425935	20.8061331367564	20.8569599655174	20.6145502306731	20.3784971328581	19.6697287291196	20.2160951908435	20.8886977628007	20.0837460716831	21.2281633937068	21.4071919571256	21.0877827184303	20.1487461587325	19.2876051467593	20.2802219977359	19.5879646809233	20.4270869935116	20.3124853011	21.1786057541509	19.9403956150584	20.58522758108	20.6881276299471	18.5685190391355	18.8563074017455	20.8901351873138	21.1239710619394	20.4594227699038	21.2318555017218	21.1436098374805	21.1236454755184	20.1737884724221	20.8084658763922	20.535963680648	20.7963765090529	20.6443793241578	21.9966178739548	20.5866161376518	20.8977670127707	20.6911844730513	21.0935565028143	20.8866493232827
"751"	"K02798"	0	0	0	0	0	0	0	15.212691153123	14.9261785419374	15.1379823264747	0	0	0	0	0	15.3454678875928	0	14.6810985450354	17.1474804115816	15.7939468643784	0	0	0	17.2549378129262	16.0188701470717	15.4430417627725	15.9903509504331	0	0	14.9469164822674	16.3586463952446	0	0	16.2491010882722	15.6162301234511	0	0	0	0	15.82542138351	0	0	0	0	15.5875823230432	17.0522853191448	16.3263935180087	0	16.361898386007	0	15.7200575128072	17.6864177435718	0	16.1268474010227	17.798767695012	16.0551054174645	0	0	15.8795109691092	15.8327941130017
"752"	"K02800"	0	0	16.6695187926367	16.2456147474561	13.3695172739891	0	16.0866048225124	17.0665622478566	17.828411523455	13.0462530603825	17.7051985581227	17.0371659770562	17.6221835825471	0	18.4899029246394	17.1699076546775	17.3015602844079	17.2651737538742	17.2235411500211	16.7013453650201	15.9582097642226	15.3654478415948	15.0276139179963	17.6206432883828	15.3669460284736	14.9800155536585	17.0827568577018	15.8917959987324	14.3075786649536	15.9098304795635	18.2991819284242	14.8032321103447	16.3973155273602	18.245012027081	15.6360093659859	17.4048891666301	15.3025993648541	15.0650302239622	11.0683313883568	15.8323306352264	0	0	0	0	18.1379110368087	17.2633180503495	16.9946413300602	16.7584036969258	17.7775949811271	15.8192290870677	14.6998845459168	17.8188462666209	15.0753896869233	17.1840131342729	17.8707410042512	16.7396128039352	17.3152243539273	0	17.0269709481708	17.4694586671668
"753"	"K02804"	15.1877322519281	16.2117938342577	17.2536560828435	14.8495991132314	17.0022578464085	16.2623569918543	15.9880974526675	16.3650073274039	15.1355295442183	16.0781477605591	14.995987220323	14.9745206733245	0	0	15.4968859818977	16.9326344426285	17.4156977197977	15.0650178265578	16.5573365081264	17.0489951669894	16.9627645906137	15.2662280915108	16.9776691417251	17.2944997887592	17.9749640195937	17.2071933723183	16.5201588590921	16.6410396596328	16.8665720557736	17.4186386596214	16.4901966415505	16.5698540498552	15.3643778443686	14.5880016581548	15.99620546731	15.464455088722	15.2442741164313	15.6546405092614	17.1898270784802	15.698029001021	16.2731371896946	16.6296204755459	16.9886604620731	0	15.0015374353147	15.4849862921879	14.8043945986909	14.7493304516842	16.8354939800562	14.2946837196591	16.4916690987074	16.0148399801926	14.6895973679571	16.7263927000135	15.2865665911736	15.1870103398188	17.0101675611011	16.7493703187559	16.5494516108631	16.3390009397146
"754"	"K02810"	16.9674575017833	16.8377060048674	17.4737526601402	17.4900493628846	17.6473825279182	0	18.3692934076337	17.7807145488796	17.0984977262747	17.2938614455222	17.8522186373638	18.3741039662206	18.2627911701211	17.6977073317554	17.4696030946084	17.6235835135655	17.7026240128786	18.4375123747992	17.3339058482677	17.7795470152536	18.2709197304566	17.9766511214732	17.9648830564011	17.3158223251744	17.4610951062311	18.069905726547	18.4849993099949	17.6876048360535	18.0086018975689	17.5502053685486	17.9845318148682	17.0108401051903	16.9345853071505	17.6346526726003	17.2740216259701	17.7123260987537	15.2513358932433	17.8374586405367	16.3958070376622	17.4974576813793	16.4362612339173	0	0	0	15.8807663727604	17.1384389372752	18.3866746104156	18.3271784689068	17.6857924794582	16.3597736248773	17.6346797882397	17.9787397946772	17.8732412471384	17.0214616159442	18.4694651025251	17.5709613415278	17.252758916896	17.0052228210523	18.3979331192266	17.5454861436253
"755"	"K02821"	15.3187084350216	0	14.8845701337941	0	0	14.6853994527172	0	14.4613686201904	16.5763621147516	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2166659631408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3309730064346	0	0	0	0	16.751119341586	15.3417715348408	15.328149580491
"756"	"K02822"	0	0	14.5579030244081	0	0	0	0	0	14.846257551743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4539963746597	0	0	0	0	14.5117566684977	0	0
"757"	"K02823"	17.6516554715698	16.8334741364927	15.691682418099	0	16.5165612287718	0	13.4265550648493	16.5607277388722	0	13.3151201610893	0	17.1491572921811	0	0	15.0453182863631	16.029680836914	17.0258098612299	14.004320201115	14.8704553150925	17.3922515500796	16.656460558812	0	15.3015741903398	0	16.8390244522234	16.6115462336905	16.0879056155961	17.0731455503077	16.0465930459085	0	15.1284537359406	17.9912899320534	16.5830778207226	0	15.1635973144562	13.9271937511226	0	15.837523303039	16.7307781330344	0	0	16.3486386564784	15.8570294266224	0	0	15.057389608833	14.1298116585695	15.6136905393522	14.0925365434261	16.4334019402913	14.4035432862266	14.0683661095308	16.7167541464423	15.1708409858833	0	14.4960150441448	14.3359452758315	14.685079983948	14.8895834342198	13.6178763751112
"758"	"K02824"	14.955578432647	12.3504435625572	11.0196188531427	16.1537117809267	15.5181152701061	14.4999831114748	16.1468654202862	15.7947761163566	17.5751329731665	16.2695770657773	17.7495381124591	15.880141421607	17.6317109095067	16.6926439127486	17.5657520886784	14.8232213833224	14.7037764257763	16.9647244454239	15.4348680042176	16.4779023125581	16.5428533503213	15.4565454893662	16.6899301380065	16.1137680932676	12.371237338056	16.4614579501755	16.9500624118023	12.3246459356343	17.6759025904018	17.6739931641183	17.780529694322	13.7767589458971	0	17.4204411609243	13.4740829087754	16.5025529779676	15.8430057670461	17.1641278233129	16.3706197956024	16.3523379110849	15.9562023113405	11.6538701488129	16.3164843662532	15.6228627965732	16.0942066671263	16.3817022503641	15.3611745283643	17.6378249690546	17.37737354563	16.5414617198054	0	17.0039847032134	16.7654662164927	18.020710672904	17.4069230014195	16.4948839439388	17.0145105732026	15.3719908464323	17.1528323549243	17.3862726870133
"759"	"K02825"	17.7913699869216	0	16.5227732425281	17.2068126723412	17.1819736890136	15.2524430807484	17.4206508318645	16.5771345758835	17.8388191931456	17.0280796550295	15.434569510896	16.797501400561	18.183988499411	17.0360939564062	17.4981848169442	14.4305749026484	16.3280586131136	16.5604225273173	18.3121324928357	16.5472585783199	14.8778459990127	0	17.0622387841404	18.0368273901374	17.2585687560577	17.0565912229695	15.4821577559033	14.6581616505282	16.9584953867503	0	17.4000059942919	0	0	17.3094560854187	16.7732141703472	14.8522883837977	0	0	14.8106295039313	17.1178383692158	0	0	0	0	16.9527614220656	17.2666045522496	18.0885329505092	17.8835053128957	17.8519174623812	15.7815521783961	17.2469238033625	18.5663738246888	17.4420878607222	17.7144849682523	18.3366407419832	17.0362937976998	16.8009791976691	17.8209978743899	18.054226549958	17.7820958159809
"760"	"K02834"	16.6183766578695	16.4111946995585	0	15.1599190929652	15.4972502776092	0	13.8345008463047	14.4754470930376	16.1516172928805	0	0	14.3609398813773	0	0	15.3924515630122	0	0	0	16.0846059498889	16.5514685968675	14.6489323486145	0	0	16.6140239057097	15.4804694775234	14.710815824364	0	14.2612953553223	0	0	14.1064813285111	0	0	15.8011073178827	14.4762214425968	0	14.2694335986525	0	14.3656546234825	13.2398990471063	0	15.3998659042486	15.9267462836865	0	15.6719142531964	15.9565791899854	15.0383271757009	0	0	14.6055647691938	0	15.0074652945195	14.674461225048	13.2119755169648	15.2500398830907	16.1097098228178	14.7969724115609	14.7172328600644	13.9978441938244	15.1206101956883
"761"	"K02835"	18.0261175126723	18.7527024304249	17.5370235007901	15.9965588022973	17.7074761218673	15.0642127905629	16.9033180297327	18.3851648085357	16.6588378328303	15.642788475569	0	16.7510876320828	15.1542886399223	13.8146667413963	16.6821668510721	17.6790182367125	17.3174355590742	0	17.9375786600856	17.8771725203344	17.1878842650902	15.7236918983785	16.429824005037	18.1043128190477	18.6750048453218	15.6143655592666	16.7551835176523	18.0692317032589	17.6981613206738	16.6566263609681	17.8714302188949	16.8082324813759	17.9251237387619	16.9330896439385	17.1646124930864	17.8949377124046	15.8037466497449	0	16.8888354079347	16.7885727838356	0	17.7748457175505	16.9351714236733	0	17.8185447390116	17.4288474394301	17.1613603958902	16.1303385859612	17.5097382524374	17.5437149432946	17.0574858331301	17.9670129585713	17.3282230203885	17.6321522638321	17.9567294985298	17.6214883311435	17.318411454442	16.5587423665033	17.7560916366605	17.5426816166455
"762"	"K02836"	17.6220908154495	15.1341219600518	0	16.3829255488108	16.7105202739111	0	0	15.7492050800229	16.9746836498361	14.54412872643	15.6049226330897	16.5803847052483	16.1295885422965	0	16.9299476585	0	14.3972178570116	15.0032244337806	13.6650299722398	15.9260900857779	14.4066225586539	15.2088508079214	0	16.0014384785416	15.9132794311585	17.0145621209675	0	0	15.997765495255	0	17.696176337087	15.727925180552	15.3456843664632	16.1085727185432	0	0	15.9028775127241	16.3586120633777	16.4059891428068	0	0	16.2531770400423	15.0225080988449	0	16.9399539986816	0	15.8440264833643	16.9787738828005	16.4450101437323	16.8300636133611	14.868636673007	17.440816350204	0	0	15.2362901613299	0	15.9964110643084	14.8860473264982	15.9694804442048	16.7478388065462
"763"	"K02837"	17.6824140967436	17.074482101692	16.1469539472898	16.9100276577202	17.6709548721396	15.5969033471254	16.8241695053422	17.2889442638417	16.9986385821661	16.4001642153709	16.5172785578467	18.1748283970379	15.8689921367479	0	17.062324549173	17.1392566231841	17.5208595079253	18.0448965114036	18.0126090362278	18.3730605709037	17.760877555285	16.1133454696217	16.5104488799302	18.0876084993855	17.811460564708	17.5700004105573	18.1012145350399	17.7841323603409	18.2106172480545	16.7869046961964	16.3272514964469	17.0048846194085	17.3388500769502	17.4981018188086	16.2068335864553	16.6387781864082	16.7426518101065	15.8162712582662	17.5615488961657	16.0560261489326	0	17.2339420096226	16.0217800160573	0	17.7448866185014	16.2374645042723	17.3086577672618	17.824145785595	17.179690286471	17.8376971031385	16.9355535958986	17.5567873441108	17.8238159912398	18.0040426161444	17.0460216324224	17.0471088945716	17.2789064948187	13.7830050685663	17.1997517616119	17.8728205531574
"764"	"K02838"	17.4701324450221	18.818902064142	15.9498247491977	18.374339635978	17.8956629370936	0	15.9114366529326	17.9131984105665	17.495948730135	17.1367842529707	17.9090070172012	19.5069755393926	18.2891713927725	16.5102369374372	18.4792958536172	14.7353138580029	17.4248596421773	18.0400769408752	16.7635616658397	18.9762682473419	17.1319790885531	16.5607046680497	18.3521328410961	17.1878240144767	17.5614359092555	16.4947212285823	17.9086175752274	13.1081393612624	17.9412477477364	16.5357209108696	17.7632898432685	16.264569488143	16.4564731975422	16.882000006039	0	0	14.8570756672818	17.0276553781631	16.3798974406042	16.4233144453351	0	15.0353546612862	17.4291766505933	0	17.488883460689	16.2254578180223	18.0439879530849	19.2887258832317	17.337988302224	17.8849758942293	0	16.656839873475	18.7803369701968	16.9114052621896	17.5760844865495	14.1610885427578	16.8677882443202	15.3299939418118	17.6810762147555	18.1710087089626
"765"	"K02851"	0	0	0	0	0	0	0	0	0	0	14.2685171640575	0	0	0	0	0	0	0	0	0	0	0	14.3905405396419	14.6230020087887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.0774962925158	0	0	0	0	0	0	0	0	0	0	0	0
"766"	"K02856"	13.8138742930556	14.4258792233192	14.6657173206585	0	0	0	0	14.1404855419347	0	0	0	0	0	0	0	14.8313588063383	14.7229403893644	0	0	0	0	0	0	14.2855098306958	14.8496763395448	0	0	0	0	0	0	0	0	0	0	0	0	0	14.765340158011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5766695258611	0
"767"	"K02860"	14.7274396586645	0	17.0272286661301	0	13.7700035995182	0	17.262704487035	0	0	0	0	15.7480853653035	0	0	0	0	0	17.0619783938151	0	16.2675544508767	0	17.6614201519336	17.4233785689284	15.1764591710758	0	0	0	0	17.2257560527549	0	0	0	0	0	0	0	0	17.022944793221	0	0	0	0	0	0	17.3076737641877	0	0	17.0775498748592	0	17.0478025618689	0	0	17.3815811722563	0	0	0	0	0	0	0
"768"	"K02863"	22.8683868707762	22.7443433015783	22.701556121159	22.9014156681502	23.0010744689026	22.2516157051545	22.6497983946317	22.9702912829191	22.962832313253	22.704982886926	22.7534228325205	23.1614574890954	22.8387369022319	21.3730963283957	22.9466539941339	22.409282568827	22.7970055558339	22.910030244174	22.7398217802277	23.077887974195	22.4780542522197	22.1480256969351	22.8456522005138	22.6935394320664	22.6977229848594	22.4652860621658	22.7256269341327	22.4609906702921	22.888640493523	22.1188369817222	23.0919211975634	22.4855312186212	22.0221837918025	22.352928533856	21.8914651529951	21.7040076896006	22.1285502406884	22.4916787152442	22.5450820282399	21.6410539176782	19.9970771173386	21.6802127289514	22.2781192415332	21.3583735652411	22.5720081192375	22.5494720217336	22.7718957728152	23.1667294510049	23.0083720524037	23.1760433562822	22.7458934850508	23.1110258922756	23.2172557909779	22.9261154090777	22.9895319416635	22.3143906922989	22.820713113514	22.3822886872323	22.8663704884028	23.1400908185199
"769"	"K02864"	21.4492224291369	20.9888018188183	21.5186031457192	21.4717731109668	21.5993997040862	21.3888576285056	21.3127497414644	21.0596995127131	21.9629948285352	21.8439840809623	21.8650170376857	21.3057564694428	21.3967418111377	20.7180338598575	21.4018941999846	21.3469781947828	21.4170173127434	21.2971363942766	21.1072778943453	21.6167426002911	20.7690405259035	20.5255493734336	21.7965100683515	21.6549372696722	21.3362419608902	20.9001737432108	21.0853479337921	20.8187807948987	21.2330481472124	20.9077845846415	21.840096576124	21.4679821649595	21.1372776264514	20.9773968881768	20.9471314245333	20.836672685838	21.1699135111663	21.4389965596156	21.2648381342253	20.7186873881686	19.996572764794	21.3039939448634	21.5505536825181	18.1379945432432	21.6686832330308	21.2612509391258	21.6116538184767	21.7227014718479	21.1951310679349	21.7219576653576	21.6045603844521	21.4750246409771	21.8010024701097	21.3695868322616	21.3887863647573	21.1145288698981	21.3917711213779	21.5689713740235	21.5078549918859	21.8403818713358
"770"	"K02866"	0	0	0	0	0	0	0	0	0	0	0	11.5668694846612	15.2665599617525	0	0	0	0	0	0	0	0	0	15.3470051736856	0	0	0	0	0	14.6543938292285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6386152461502	0	0	0	0	0	0	0	0	0	0	0	0	15.17304415568	0	0
"771"	"K02867"	21.8546577590152	20.9433082828497	21.5187811943558	21.6979477544008	21.6769874836459	22.001858851157	21.1469517836079	21.3939872762014	21.8444341969293	21.3094478622562	21.4181212307831	21.4715104313538	21.6023060470212	21.2434821681777	21.4044016582482	20.7165471816716	21.3193183846508	21.3695481500852	20.713598291578	21.3842714219227	20.9145376842267	20.6352721083377	21.5634278701777	21.0754733590793	21.080607310304	20.6315355524737	20.7323549742693	20.5036260291484	21.3547694770094	21.1550551220708	21.7819660645409	20.7882724363931	19.9324551091425	20.5317309160382	20.290866982016	20.1904101558265	21.0246569560349	21.3409924170696	21.0029426572832	20.4047044612456	19.6168330144437	19.7989230257665	20.512515352248	19.6718436433318	21.4839429750785	21.2229114938747	21.4304166360139	21.7819089274258	21.5457444955873	21.5139370139154	21.354729393472	21.3211474395051	21.5910958656822	21.3394411058901	21.2508550736152	20.830348426852	21.427056582464	21.6003833465146	21.147804551682	21.5902646027226
"772"	"K02869"	0	14.9088222302447	0	16.1540248354513	0	0	16.4326682148572	0	15.0097425997004	15.4023026772241	0	0	16.7908757609786	15.799423719758	0	0	0	15.6248797778079	0	0	0	0	16.4898306022022	0	0	0	0	0	15.9308807526994	13.5416210840982	16.1823523926546	14.7738218337048	0	0	14.3069387810525	14.8233844560053	15.3670385326933	0	0	14.7099356158049	0	0	0	0	16.5030959008505	15.520142738527	0	0	0	0	15.0549501815364	0	0	0	15.6273611893137	15.5015274145799	14.9761762005428	16.6111994852932	15.029655673621	14.9703332196621
"773"	"K02871"	20.8268754170006	20.6722492323997	20.3315375293662	20.6593435429126	21.1263484893874	20.6489063341298	20.7150349976852	20.8318727606257	20.9808494385409	20.4167204453955	20.8167790054783	20.9662900186764	20.5934192979106	18.788200328514	20.6651987892305	20.9522545083438	21.0437188805013	20.9684292651956	20.9792731379575	21.4269829959073	20.8840072075361	20.321402838174	20.8791008495673	21.5404570143761	21.291124908015	21.1473905002698	21.2376686034894	21.136967583423	20.9179384762033	19.9189990273965	21.0405672727665	21.0348375895261	20.9328772376846	20.8923288835365	20.4421425320292	20.1442043185517	19.8672021431931	20.0394220247263	20.8190411980651	19.8974880197041	17.2146720803497	21.1785042025119	21.2141675175987	19.1674246555469	20.8196461797223	20.4067466289674	20.9799969322534	21.2527010215139	20.9882252337412	20.9498456975997	20.7524991563244	21.5361221814528	21.2445159675267	21.2310361541374	20.9238819311134	20.3454040897901	21.0321186238206	20.4106559767054	21.0246072009039	21.4497884800497
"774"	"K02874"	21.9222580177278	21.4605513797623	21.5788537635706	21.5728652903775	21.7711330679447	21.3587457625763	21.5499571659891	21.9669258971883	22.0874534415772	21.3020396937496	21.5029459323455	21.7741959958265	21.8530931674013	20.6865475156941	21.9423739679831	21.2948384953752	21.6497694368174	21.5288297481111	21.2405004522026	21.7333657797613	21.421717134352	20.1271778264874	21.8213111812369	21.5682988847485	21.2317377001648	20.9247041112998	21.0531784958391	21.2491309010504	21.9667276440231	20.1898728522837	22.1040679260175	21.17163828389	20.6556957246205	20.8782466075085	20.4667751616302	20.1914841704448	20.6899623262014	21.1432884286186	20.7251640708602	20.3765509404954	19.4763050349268	20.8479110300486	21.0836147356605	19.9234663396158	21.8422555093233	21.637826806286	21.8586869352937	22.113352558069	22.1115692545259	21.7440313830147	21.4327847961856	21.8364326942787	21.9005808889623	21.5654867001341	21.6430703007047	21.5851249068326	22.0836777721425	21.5983078436316	21.8598795092705	21.9863397023812
