"ko_id"	"SampleID"	"summedLFQ"	"corral"	"Tto"	"sex"
"K00014"	"X967"	0	"C10"	"stress"	"F"
"K00014"	"X968"	0	"C10"	"stress"	"F"
"K00014"	"X969"	0	"C10"	"stress"	"M"
"K00014"	"X970"	4226.97026676403	"C9"	"control"	"F"
"K00014"	"X971"	0	"C9"	"control"	"M"
"K00014"	"X972"	0	"C9"	"control"	"F"
"K00014"	"X973"	0	"C9"	"control"	"F"
"K00014"	"X974"	0	"C9"	"control"	"F"
"K00014"	"X975"	0	"C9"	"control"	"M"
"K00014"	"X976"	0	"C9"	"control"	"M"
"K00014"	"X978"	0	"C8"	"stress"	"M"
"K00014"	"X979"	0	"C8"	"stress"	"M"
"K00014"	"X980"	0	"C8"	"stress"	"F"
"K00014"	"X981"	0	"C8"	"stress"	"M"
"K00014"	"X982"	0	"C8"	"stress"	"F"
"K00014"	"X983"	0	"C8"	"stress"	"M"
"K00014"	"X984"	0	"C8"	"stress"	"F"
"K00014"	"X985"	0	"C8"	"stress"	"F"
"K00014"	"X986"	54046.2464136466	"C7"	"control"	"F"
"K00014"	"X987"	0	"C7"	"control"	"F"
"K00014"	"X988"	0	"C7"	"control"	"F"
"K00014"	"X989"	0	"C7"	"control"	"M"
"K00014"	"X990"	0	"C7"	"control"	"F"
"K00014"	"X991"	0	"C7"	"control"	"M"
"K00014"	"X992"	17891.4262844478	"C7"	"control"	"M"
"K00014"	"X993"	0	"C7"	"control"	"M"
"K00016"	"X932"	1874208.27591918	"C6"	"stress"	"F"
"K00016"	"X933"	1379779.20409886	"C6"	"stress"	"M"
"K00016"	"X934"	1866743.08104715	"C6"	"stress"	"F"
"K00016"	"X935"	3194769.64690503	"C6"	"stress"	"M"
"K00016"	"X937"	2309670.92763772	"C6"	"stress"	"M"
"K00016"	"X938"	1103025.18308758	"C6"	"stress"	"F"
"K00016"	"X939"	4385926.89505598	"C6"	"stress"	"M"
"K00016"	"X940"	4563722.41876496	"C5"	"control"	"M"
"K00016"	"X941"	3005702.17832391	"C5"	"control"	"F"
"K00016"	"X942"	3307887.03322633	"C5"	"control"	"F"
"K00016"	"X943"	3045844.65812629	"C5"	"control"	"F"
"K00016"	"X944"	3813217.09353535	"C5"	"control"	"M"
"K00016"	"X945"	3221153.45899349	"C5"	"control"	"M"
"K00016"	"X946"	1353238.01545191	"C5"	"control"	"F"
"K00016"	"X947"	2978136.80724264	"C5"	"control"	"M"
"K00016"	"X948"	1864691.20625992	"C4"	"stress"	"M"
"K00016"	"X949"	3769876.58638691	"C4"	"stress"	"F"
"K00016"	"X950"	2972673.89093224	"C4"	"stress"	"M"
"K00016"	"X951"	3467694.81652342	"C4"	"stress"	"F"
"K00016"	"X952"	4750216.55118825	"C4"	"stress"	"M"
"K00016"	"X953"	5329018.01934316	"C4"	"stress"	"M"
"K00016"	"X954"	3019241.11070537	"C4"	"stress"	"F"
"K00016"	"X955"	3216423.8706581	"C3"	"control"	"M"
"K00016"	"X956"	4215208.56176354	"C3"	"control"	"F"
"K00016"	"X957"	2042001.06678762	"C3"	"control"	"F"
"K00016"	"X958"	2270685.09457289	"C3"	"control"	"F"
"K00016"	"X959"	4845953.0163267	"C3"	"control"	"M"
"K00016"	"X960"	1454079.27140438	"C3"	"control"	"M"
"K00016"	"X961"	2757561.47889859	"C3"	"control"	"M"
"K00016"	"X962"	1225045.10479101	"C3"	"control"	"F"
"K00016"	"X963"	4054955.99665542	"C10"	"stress"	"M"
"K00016"	"X964"	1501400.01067356	"C10"	"stress"	"M"
"K00016"	"X965"	1062174.90858942	"C10"	"stress"	"F"
"K00016"	"X966"	3056344.9485893	"C10"	"stress"	"F"
"K00016"	"X967"	1151210.7170655	"C10"	"stress"	"F"
"K00016"	"X968"	1038499.54826002	"C10"	"stress"	"F"
"K00016"	"X969"	1520797.45428417	"C10"	"stress"	"M"
"K00016"	"X970"	3233073.10479057	"C9"	"control"	"F"
"K00016"	"X971"	1395516.42942814	"C9"	"control"	"M"
"K00016"	"X972"	1599196.77964958	"C9"	"control"	"F"
"K00016"	"X973"	1378185.14633337	"C9"	"control"	"F"
"K00016"	"X974"	282124.557733644	"C9"	"control"	"F"
"K00016"	"X975"	577890.990280851	"C9"	"control"	"M"
"K00016"	"X976"	1127577.92260225	"C9"	"control"	"M"
"K00016"	"X978"	3812525.61876303	"C8"	"stress"	"M"
"K00016"	"X979"	3613872.79424658	"C8"	"stress"	"M"
"K00016"	"X980"	4391259.24506407	"C8"	"stress"	"F"
"K00016"	"X981"	3981123.61594073	"C8"	"stress"	"M"
"K00016"	"X982"	4969509.84657557	"C8"	"stress"	"F"
"K00016"	"X983"	2253101.04221421	"C8"	"stress"	"M"
"K00016"	"X984"	2480210.01874683	"C8"	"stress"	"F"
"K00016"	"X985"	5246332.53142414	"C8"	"stress"	"F"
"K00016"	"X986"	3986282.81234643	"C7"	"control"	"F"
"K00016"	"X987"	4248364.06588595	"C7"	"control"	"F"
"K00016"	"X988"	5080701.5321978	"C7"	"control"	"F"
"K00016"	"X989"	3130202.65595871	"C7"	"control"	"M"
"K00016"	"X990"	4758852.04738082	"C7"	"control"	"F"
"K00016"	"X991"	1837401.84719992	"C7"	"control"	"M"
"K00016"	"X992"	4730880.34720224	"C7"	"control"	"M"
"K00016"	"X993"	3995936.37276633	"C7"	"control"	"M"
"K00018"	"X932"	0	"C6"	"stress"	"F"
"K00018"	"X933"	39709.2460182772	"C6"	"stress"	"M"
"K00018"	"X934"	0	"C6"	"stress"	"F"
"K00018"	"X935"	0	"C6"	"stress"	"M"
"K00018"	"X937"	35072.6920475338	"C6"	"stress"	"M"
"K00018"	"X938"	0	"C6"	"stress"	"F"
"K00018"	"X939"	0	"C6"	"stress"	"M"
"K00018"	"X940"	0	"C5"	"control"	"M"
"K00018"	"X941"	16940.4254532346	"C5"	"control"	"F"
"K00018"	"X942"	0	"C5"	"control"	"F"
"K00018"	"X943"	0	"C5"	"control"	"F"
"K00018"	"X944"	0	"C5"	"control"	"M"
"K00018"	"X945"	50293.6861616968	"C5"	"control"	"M"
"K00018"	"X946"	0	"C5"	"control"	"F"
"K00018"	"X947"	32923.8292711045	"C5"	"control"	"M"
"K00018"	"X948"	27629.1832825096	"C4"	"stress"	"M"
"K00018"	"X949"	0	"C4"	"stress"	"F"
"K00018"	"X950"	67453.6462402085	"C4"	"stress"	"M"
"K00018"	"X951"	0	"C4"	"stress"	"F"
"K00018"	"X952"	0	"C4"	"stress"	"M"
"K00018"	"X953"	0	"C4"	"stress"	"M"
"K00018"	"X954"	0	"C4"	"stress"	"F"
"K00018"	"X955"	0	"C3"	"control"	"M"
"K00018"	"X956"	0	"C3"	"control"	"F"
"K00018"	"X957"	0	"C3"	"control"	"F"
"K00018"	"X958"	0	"C3"	"control"	"F"
"K00018"	"X959"	0	"C3"	"control"	"M"
"K00018"	"X960"	0	"C3"	"control"	"M"
"K00018"	"X961"	0	"C3"	"control"	"M"
"K00018"	"X962"	0	"C3"	"control"	"F"
"K00018"	"X963"	41630.2207974668	"C10"	"stress"	"M"
"K00018"	"X964"	0	"C10"	"stress"	"M"
"K00018"	"X965"	0	"C10"	"stress"	"F"
"K00018"	"X966"	0	"C10"	"stress"	"F"
"K00018"	"X967"	0	"C10"	"stress"	"F"
"K00018"	"X968"	0	"C10"	"stress"	"F"
"K00018"	"X969"	0	"C10"	"stress"	"M"
"K00018"	"X970"	24070.211607555	"C9"	"control"	"F"
"K00018"	"X971"	0	"C9"	"control"	"M"
"K00018"	"X972"	0	"C9"	"control"	"F"
"K00018"	"X973"	0	"C9"	"control"	"F"
"K00018"	"X974"	0	"C9"	"control"	"F"
"K00018"	"X975"	0	"C9"	"control"	"M"
"K00018"	"X976"	0	"C9"	"control"	"M"
"K00018"	"X978"	23897.0227149961	"C8"	"stress"	"M"
"K00018"	"X979"	0	"C8"	"stress"	"M"
"K00018"	"X980"	0	"C8"	"stress"	"F"
"K00018"	"X981"	38765.8937204621	"C8"	"stress"	"M"
"K00018"	"X982"	0	"C8"	"stress"	"F"
"K00018"	"X983"	0	"C8"	"stress"	"M"
"K00018"	"X984"	0	"C8"	"stress"	"F"
"K00018"	"X985"	0	"C8"	"stress"	"F"
"K00018"	"X986"	43677.0842244791	"C7"	"control"	"F"
"K00018"	"X987"	0	"C7"	"control"	"F"
"K00018"	"X988"	0	"C7"	"control"	"F"
"K00018"	"X989"	0	"C7"	"control"	"M"
"K00018"	"X990"	0	"C7"	"control"	"F"
"K00018"	"X991"	0	"C7"	"control"	"M"
"K00018"	"X992"	0	"C7"	"control"	"M"
"K00018"	"X993"	0	"C7"	"control"	"M"
"K00024"	"X932"	1280033.64663209	"C6"	"stress"	"F"
"K00024"	"X933"	866249.257620534	"C6"	"stress"	"M"
"K00024"	"X934"	1636818.71881423	"C6"	"stress"	"F"
"K00024"	"X935"	948082.067216443	"C6"	"stress"	"M"
"K00024"	"X937"	1372861.11161296	"C6"	"stress"	"M"
"K00024"	"X938"	900748.830439649	"C6"	"stress"	"F"
"K00024"	"X939"	1254028.26940764	"C6"	"stress"	"M"
"K00024"	"X940"	994956.411496754	"C5"	"control"	"M"
"K00024"	"X941"	916871.95402694	"C5"	"control"	"F"
"K00024"	"X942"	1095099.49210833	"C5"	"control"	"F"
"K00024"	"X943"	1417890.43544824	"C5"	"control"	"F"
"K00024"	"X944"	729443.348944972	"C5"	"control"	"M"
"K00024"	"X945"	506640.13937472	"C5"	"control"	"M"
"K00024"	"X946"	500757.733246566	"C5"	"control"	"F"
"K00024"	"X947"	1022614.35423646	"C5"	"control"	"M"
"K00024"	"X948"	976851.45541583	"C4"	"stress"	"M"
"K00024"	"X949"	1619747.77911458	"C4"	"stress"	"F"
"K00024"	"X950"	1052550.27704617	"C4"	"stress"	"M"
"K00024"	"X951"	808944.638311013	"C4"	"stress"	"F"
"K00024"	"X952"	1263807.68857672	"C4"	"stress"	"M"
"K00024"	"X953"	780985.156617882	"C4"	"stress"	"M"
"K00024"	"X954"	393808.845623822	"C4"	"stress"	"F"
"K00024"	"X955"	1138347.43500066	"C3"	"control"	"M"
"K00024"	"X956"	1210520.38162541	"C3"	"control"	"F"
"K00024"	"X957"	996087.616569747	"C3"	"control"	"F"
"K00024"	"X958"	318867.661735346	"C3"	"control"	"F"
"K00024"	"X959"	692209.161158417	"C3"	"control"	"M"
"K00024"	"X960"	579747.10619414	"C3"	"control"	"M"
"K00024"	"X961"	466504.206127035	"C3"	"control"	"M"
"K00024"	"X962"	284021.486323256	"C3"	"control"	"F"
"K00024"	"X963"	854399.43128803	"C10"	"stress"	"M"
"K00024"	"X964"	469599.756498716	"C10"	"stress"	"M"
"K00024"	"X965"	421492.309886424	"C10"	"stress"	"F"
"K00024"	"X966"	504073.387406743	"C10"	"stress"	"F"
"K00024"	"X967"	390530.578876671	"C10"	"stress"	"F"
"K00024"	"X968"	207463.352907413	"C10"	"stress"	"F"
"K00024"	"X969"	440875.035543	"C10"	"stress"	"M"
"K00024"	"X970"	493719.528107844	"C9"	"control"	"F"
"K00024"	"X971"	946638.649616001	"C9"	"control"	"M"
"K00024"	"X972"	226676.063408915	"C9"	"control"	"F"
"K00024"	"X973"	863529.073806669	"C9"	"control"	"F"
"K00024"	"X974"	303216.457886405	"C9"	"control"	"F"
"K00024"	"X975"	587193.602922034	"C9"	"control"	"M"
"K00024"	"X976"	163115.742449442	"C9"	"control"	"M"
"K00024"	"X978"	1090110.99245708	"C8"	"stress"	"M"
"K00024"	"X979"	991673.956737791	"C8"	"stress"	"M"
"K00024"	"X980"	857990.35159823	"C8"	"stress"	"F"
"K00024"	"X981"	1202701.85193632	"C8"	"stress"	"M"
"K00024"	"X982"	731374.541405543	"C8"	"stress"	"F"
"K00024"	"X983"	1692193.59294282	"C8"	"stress"	"M"
"K00024"	"X984"	1441201.41206197	"C8"	"stress"	"F"
"K00024"	"X985"	733961.397354255	"C8"	"stress"	"F"
"K00024"	"X986"	1593583.78824643	"C7"	"control"	"F"
"K00024"	"X987"	1648174.35038967	"C7"	"control"	"F"
"K00024"	"X988"	380922.629588548	"C7"	"control"	"F"
"K00024"	"X989"	873045.337764642	"C7"	"control"	"M"
"K00024"	"X990"	978165.702306293	"C7"	"control"	"F"
"K00024"	"X991"	963787.500731799	"C7"	"control"	"M"
"K00024"	"X992"	738995.758145172	"C7"	"control"	"M"
"K00024"	"X993"	1039417.14479149	"C7"	"control"	"M"
"K00027"	"X932"	0	"C6"	"stress"	"F"
"K00027"	"X933"	0	"C6"	"stress"	"M"
"K00027"	"X934"	0	"C6"	"stress"	"F"
"K00027"	"X935"	392578.549996944	"C6"	"stress"	"M"
"K00027"	"X937"	82127.5937388614	"C6"	"stress"	"M"
"K00027"	"X938"	0	"C6"	"stress"	"F"
"K00027"	"X939"	40386.3712721655	"C6"	"stress"	"M"
"K00027"	"X940"	34051.5825093639	"C5"	"control"	"M"
"K00027"	"X941"	240550.375955901	"C5"	"control"	"F"
"K00027"	"X942"	191544.838137806	"C5"	"control"	"F"
"K00027"	"X943"	0	"C5"	"control"	"F"
"K00027"	"X944"	0	"C5"	"control"	"M"
"K00027"	"X945"	167872.129207071	"C5"	"control"	"M"
"K00027"	"X946"	60427.2106855548	"C5"	"control"	"F"
"K00027"	"X947"	272030.280919125	"C5"	"control"	"M"
"K00027"	"X948"	0	"C4"	"stress"	"M"
"K00027"	"X949"	186707.111946573	"C4"	"stress"	"F"
"K00027"	"X950"	100584.71268092	"C4"	"stress"	"M"
"K00027"	"X951"	0	"C4"	"stress"	"F"
"K00027"	"X952"	121260.047940712	"C4"	"stress"	"M"
"K00027"	"X953"	49623.3665901204	"C4"	"stress"	"M"
"K00027"	"X954"	0	"C4"	"stress"	"F"
"K00027"	"X955"	0	"C3"	"control"	"M"
"K00027"	"X956"	61357.0930452692	"C3"	"control"	"F"
"K00027"	"X957"	87565.7684851955	"C3"	"control"	"F"
"K00027"	"X958"	0	"C3"	"control"	"F"
"K00027"	"X959"	35007.9993388045	"C3"	"control"	"M"
"K00027"	"X960"	0	"C3"	"control"	"M"
"K00027"	"X961"	257812.521465412	"C3"	"control"	"M"
"K00027"	"X962"	16272.309206021	"C3"	"control"	"F"
"K00027"	"X963"	187582.262901664	"C10"	"stress"	"M"
"K00027"	"X964"	82858.6990233134	"C10"	"stress"	"M"
"K00027"	"X965"	0	"C10"	"stress"	"F"
"K00027"	"X966"	81287.8646517239	"C10"	"stress"	"F"
"K00027"	"X967"	16324.756641417	"C10"	"stress"	"F"
"K00027"	"X968"	0	"C10"	"stress"	"F"
"K00027"	"X969"	126095.240396745	"C10"	"stress"	"M"
"K00027"	"X970"	123533.841389304	"C9"	"control"	"F"
"K00027"	"X971"	32504.8648306704	"C9"	"control"	"M"
"K00027"	"X972"	0	"C9"	"control"	"F"
"K00027"	"X973"	0	"C9"	"control"	"F"
"K00027"	"X974"	0	"C9"	"control"	"F"
"K00027"	"X975"	0	"C9"	"control"	"M"
"K00027"	"X976"	0	"C9"	"control"	"M"
"K00027"	"X978"	125647.812013683	"C8"	"stress"	"M"
"K00027"	"X979"	0	"C8"	"stress"	"M"
"K00027"	"X980"	0	"C8"	"stress"	"F"
"K00027"	"X981"	155565.933925005	"C8"	"stress"	"M"
"K00027"	"X982"	34422.7212503426	"C8"	"stress"	"F"
"K00027"	"X983"	294735.478409482	"C8"	"stress"	"M"
"K00027"	"X984"	157812.034073026	"C8"	"stress"	"F"
"K00027"	"X985"	338457.892009289	"C8"	"stress"	"F"
"K00027"	"X986"	188073.80712732	"C7"	"control"	"F"
"K00027"	"X987"	59957.6186515508	"C7"	"control"	"F"
"K00027"	"X988"	109468.4092164	"C7"	"control"	"F"
"K00027"	"X989"	91165.6053250819	"C7"	"control"	"M"
"K00027"	"X990"	87211.3583518737	"C7"	"control"	"F"
"K00027"	"X991"	0	"C7"	"control"	"M"
"K00027"	"X992"	22948.718077459	"C7"	"control"	"M"
"K00027"	"X993"	180809.97314168	"C7"	"control"	"M"
"K00029"	"X932"	395609.113514214	"C6"	"stress"	"F"
"K00029"	"X933"	226929.854300156	"C6"	"stress"	"M"
"K00029"	"X934"	216354.890342172	"C6"	"stress"	"F"
"K00029"	"X935"	195904.125872142	"C6"	"stress"	"M"
"K00029"	"X937"	278200.114591227	"C6"	"stress"	"M"
"K00029"	"X938"	210146.294885302	"C6"	"stress"	"F"
"K00029"	"X939"	235203.659272478	"C6"	"stress"	"M"
"K00029"	"X940"	192815.322676327	"C5"	"control"	"M"
"K00029"	"X941"	250225.956163096	"C5"	"control"	"F"
"K00029"	"X942"	204574.863953551	"C5"	"control"	"F"
"K00029"	"X943"	119868.40056701	"C5"	"control"	"F"
"K00029"	"X944"	315671.463922064	"C5"	"control"	"M"
"K00029"	"X945"	57114.388577554	"C5"	"control"	"M"
"K00029"	"X946"	46829.098516791	"C5"	"control"	"F"
"K00029"	"X947"	96460.5392623368	"C5"	"control"	"M"
"K00029"	"X948"	135078.831939656	"C4"	"stress"	"M"
"K00029"	"X949"	237262.726452446	"C4"	"stress"	"F"
"K00029"	"X950"	168965.548618297	"C4"	"stress"	"M"
"K00029"	"X951"	214594.276639014	"C4"	"stress"	"F"
"K00029"	"X952"	373147.923715708	"C4"	"stress"	"M"
"K00029"	"X953"	158977.017081934	"C4"	"stress"	"M"
"K00029"	"X954"	115544.350375224	"C4"	"stress"	"F"
"K00029"	"X955"	178919.977458711	"C3"	"control"	"M"
"K00029"	"X956"	173100.225415306	"C3"	"control"	"F"
"K00029"	"X957"	300204.021409504	"C3"	"control"	"F"
"K00029"	"X958"	105076.941687603	"C3"	"control"	"F"
"K00029"	"X959"	57133.8518963903	"C3"	"control"	"M"
"K00029"	"X960"	229751.344922266	"C3"	"control"	"M"
"K00029"	"X961"	293864.938202752	"C3"	"control"	"M"
"K00029"	"X962"	125324.473870459	"C3"	"control"	"F"
"K00029"	"X963"	235835.324518483	"C10"	"stress"	"M"
"K00029"	"X964"	60015.5794248319	"C10"	"stress"	"M"
"K00029"	"X965"	75297.1555983119	"C10"	"stress"	"F"
"K00029"	"X966"	22414.1728780945	"C10"	"stress"	"F"
"K00029"	"X967"	68578.8591716156	"C10"	"stress"	"F"
"K00029"	"X968"	81223.7583963667	"C10"	"stress"	"F"
"K00029"	"X969"	35289.2751534824	"C10"	"stress"	"M"
"K00029"	"X970"	160598.546254655	"C9"	"control"	"F"
"K00029"	"X971"	144600.427539654	"C9"	"control"	"M"
"K00029"	"X972"	59461.6516634554	"C9"	"control"	"F"
"K00029"	"X973"	40153.2223294671	"C9"	"control"	"F"
"K00029"	"X974"	231062.116356945	"C9"	"control"	"F"
"K00029"	"X975"	158317.724265686	"C9"	"control"	"M"
"K00029"	"X976"	74341.932994061	"C9"	"control"	"M"
"K00029"	"X978"	146052.791843379	"C8"	"stress"	"M"
"K00029"	"X979"	166522.061925082	"C8"	"stress"	"M"
"K00029"	"X980"	192733.070165173	"C8"	"stress"	"F"
"K00029"	"X981"	87184.0616738586	"C8"	"stress"	"M"
"K00029"	"X982"	188156.067271117	"C8"	"stress"	"F"
"K00029"	"X983"	408248.309812218	"C8"	"stress"	"M"
"K00029"	"X984"	358890.3385659	"C8"	"stress"	"F"
"K00029"	"X985"	116395.529023011	"C8"	"stress"	"F"
"K00029"	"X986"	475963.550467907	"C7"	"control"	"F"
"K00029"	"X987"	317769.079492546	"C7"	"control"	"F"
"K00029"	"X988"	96024.4269961902	"C7"	"control"	"F"
"K00029"	"X989"	292936.906559129	"C7"	"control"	"M"
"K00029"	"X990"	167563.272220899	"C7"	"control"	"F"
"K00029"	"X991"	272634.46386596	"C7"	"control"	"M"
"K00029"	"X992"	162105.529002245	"C7"	"control"	"M"
"K00029"	"X993"	125353.688399949	"C7"	"control"	"M"
"K00030"	"X932"	0	"C6"	"stress"	"F"
"K00030"	"X933"	10677.0326449883	"C6"	"stress"	"M"
"K00030"	"X934"	0	"C6"	"stress"	"F"
"K00030"	"X935"	0	"C6"	"stress"	"M"
"K00030"	"X937"	0	"C6"	"stress"	"M"
"K00030"	"X938"	0	"C6"	"stress"	"F"
"K00030"	"X939"	6854.90914460831	"C6"	"stress"	"M"
"K00030"	"X940"	0	"C5"	"control"	"M"
"K00030"	"X941"	0	"C5"	"control"	"F"
"K00030"	"X942"	0	"C5"	"control"	"F"
"K00030"	"X943"	2500.07057310766	"C5"	"control"	"F"
"K00030"	"X944"	20426.5260187166	"C5"	"control"	"M"
"K00030"	"X945"	3496.48223866	"C5"	"control"	"M"
"K00030"	"X946"	0	"C5"	"control"	"F"
"K00030"	"X947"	0	"C5"	"control"	"M"
"K00030"	"X948"	6640.4414853436	"C4"	"stress"	"M"
"K00030"	"X949"	0	"C4"	"stress"	"F"
"K00030"	"X950"	0	"C4"	"stress"	"M"
"K00030"	"X951"	0	"C4"	"stress"	"F"
"K00030"	"X952"	0	"C4"	"stress"	"M"
"K00030"	"X953"	29368.6183157726	"C4"	"stress"	"M"
"K00030"	"X954"	0	"C4"	"stress"	"F"
"K00030"	"X955"	27875.3936729371	"C3"	"control"	"M"
"K00030"	"X956"	0	"C3"	"control"	"F"
"K00030"	"X957"	0	"C3"	"control"	"F"
"K00030"	"X958"	0	"C3"	"control"	"F"
"K00030"	"X959"	0	"C3"	"control"	"M"
"K00030"	"X960"	0	"C3"	"control"	"M"
"K00030"	"X961"	0	"C3"	"control"	"M"
"K00030"	"X962"	46606.9007109251	"C3"	"control"	"F"
"K00030"	"X963"	28034.6107309613	"C10"	"stress"	"M"
"K00030"	"X964"	3401.85789714582	"C10"	"stress"	"M"
"K00030"	"X965"	0	"C10"	"stress"	"F"
"K00030"	"X966"	0	"C10"	"stress"	"F"
"K00030"	"X967"	11593.8792493056	"C10"	"stress"	"F"
"K00030"	"X968"	10116.3310713165	"C10"	"stress"	"F"
"K00030"	"X969"	7834.46668502848	"C10"	"stress"	"M"
"K00030"	"X970"	0	"C9"	"control"	"F"
"K00030"	"X971"	0	"C9"	"control"	"M"
"K00030"	"X972"	13024.7340422773	"C9"	"control"	"F"
"K00030"	"X973"	0	"C9"	"control"	"F"
"K00030"	"X974"	0	"C9"	"control"	"F"
"K00030"	"X975"	0	"C9"	"control"	"M"
"K00030"	"X976"	0	"C9"	"control"	"M"
"K00030"	"X978"	0	"C8"	"stress"	"M"
"K00030"	"X979"	0	"C8"	"stress"	"M"
"K00030"	"X980"	0	"C8"	"stress"	"F"
"K00030"	"X981"	0	"C8"	"stress"	"M"
"K00030"	"X982"	0	"C8"	"stress"	"F"
"K00030"	"X983"	0	"C8"	"stress"	"M"
"K00030"	"X984"	0	"C8"	"stress"	"F"
"K00030"	"X985"	0	"C8"	"stress"	"F"
"K00030"	"X986"	37160.1321014028	"C7"	"control"	"F"
"K00030"	"X987"	0	"C7"	"control"	"F"
"K00030"	"X988"	36563.4461789866	"C7"	"control"	"F"
"K00030"	"X989"	0	"C7"	"control"	"M"
"K00030"	"X990"	0	"C7"	"control"	"F"
"K00030"	"X991"	0	"C7"	"control"	"M"
"K00030"	"X992"	0	"C7"	"control"	"M"
"K00030"	"X993"	0	"C7"	"control"	"M"
"K00031"	"X932"	103511.506902037	"C6"	"stress"	"F"
"K00031"	"X933"	105991.582093428	"C6"	"stress"	"M"
"K00031"	"X934"	99530.4292247961	"C6"	"stress"	"F"
"K00031"	"X935"	68947.5568588648	"C6"	"stress"	"M"
"K00031"	"X937"	123184.291888243	"C6"	"stress"	"M"
"K00031"	"X938"	0	"C6"	"stress"	"F"
"K00031"	"X939"	71747.4522366879	"C6"	"stress"	"M"
"K00031"	"X940"	170566.32272201	"C5"	"control"	"M"
"K00031"	"X941"	177237.865110835	"C5"	"control"	"F"
"K00031"	"X942"	160702.707810071	"C5"	"control"	"F"
"K00031"	"X943"	183193.894385201	"C5"	"control"	"F"
"K00031"	"X944"	96977.0903198402	"C5"	"control"	"M"
"K00031"	"X945"	55230.758442547	"C5"	"control"	"M"
"K00031"	"X946"	60167.1732260096	"C5"	"control"	"F"
"K00031"	"X947"	63639.7245543025	"C5"	"control"	"M"
"K00031"	"X948"	116944.883533979	"C4"	"stress"	"M"
"K00031"	"X949"	201477.986145932	"C4"	"stress"	"F"
"K00031"	"X950"	169401.150315111	"C4"	"stress"	"M"
"K00031"	"X951"	149845.012857175	"C4"	"stress"	"F"
"K00031"	"X952"	228749.675165183	"C4"	"stress"	"M"
"K00031"	"X953"	163787.036665303	"C4"	"stress"	"M"
"K00031"	"X954"	38594.9385066352	"C4"	"stress"	"F"
"K00031"	"X955"	61812.9625656738	"C3"	"control"	"M"
"K00031"	"X956"	215766.116687796	"C3"	"control"	"F"
"K00031"	"X957"	89675.3721015977	"C3"	"control"	"F"
"K00031"	"X958"	56364.9357092147	"C3"	"control"	"F"
"K00031"	"X959"	30753.7746883755	"C3"	"control"	"M"
"K00031"	"X960"	66767.8939066961	"C3"	"control"	"M"
"K00031"	"X961"	172596.204543174	"C3"	"control"	"M"
"K00031"	"X962"	79788.3101194809	"C3"	"control"	"F"
"K00031"	"X963"	182673.683729349	"C10"	"stress"	"M"
"K00031"	"X964"	62666.861336139	"C10"	"stress"	"M"
"K00031"	"X965"	34337.3833802463	"C10"	"stress"	"F"
"K00031"	"X966"	81077.4028507374	"C10"	"stress"	"F"
"K00031"	"X967"	0	"C10"	"stress"	"F"
"K00031"	"X968"	88663.4316483201	"C10"	"stress"	"F"
"K00031"	"X969"	89176.0264405561	"C10"	"stress"	"M"
"K00031"	"X970"	5550.32814476119	"C9"	"control"	"F"
"K00031"	"X971"	130586.135578315	"C9"	"control"	"M"
"K00031"	"X972"	0	"C9"	"control"	"F"
"K00031"	"X973"	0	"C9"	"control"	"F"
"K00031"	"X974"	138292.09655819	"C9"	"control"	"F"
"K00031"	"X975"	184533.043920002	"C9"	"control"	"M"
"K00031"	"X976"	0	"C9"	"control"	"M"
"K00031"	"X978"	132224.512820155	"C8"	"stress"	"M"
"K00031"	"X979"	150558.383328966	"C8"	"stress"	"M"
"K00031"	"X980"	159576.611114793	"C8"	"stress"	"F"
"K00031"	"X981"	240561.033323386	"C8"	"stress"	"M"
"K00031"	"X982"	285312.125891948	"C8"	"stress"	"F"
"K00031"	"X983"	296311.847480219	"C8"	"stress"	"M"
"K00031"	"X984"	120201.795967172	"C8"	"stress"	"F"
"K00031"	"X985"	102705.821647839	"C8"	"stress"	"F"
"K00031"	"X986"	213329.136952725	"C7"	"control"	"F"
"K00031"	"X987"	61041.5044436363	"C7"	"control"	"F"
"K00031"	"X988"	52883.6982403164	"C7"	"control"	"F"
"K00031"	"X989"	116145.425535424	"C7"	"control"	"M"
"K00031"	"X990"	201552.45382266	"C7"	"control"	"F"
"K00031"	"X991"	139606.127310931	"C7"	"control"	"M"
"K00031"	"X992"	111765.302892475	"C7"	"control"	"M"
"K00031"	"X993"	259139.018996565	"C7"	"control"	"M"
"K00033"	"X932"	135674.182865496	"C6"	"stress"	"F"
"K00033"	"X933"	0	"C6"	"stress"	"M"
"K00033"	"X934"	115578.37477396	"C6"	"stress"	"F"
"K00033"	"X935"	148901.226254593	"C6"	"stress"	"M"
"K00033"	"X937"	156976.825011292	"C6"	"stress"	"M"
"K00033"	"X938"	32134.6639693176	"C6"	"stress"	"F"
"K00033"	"X939"	384671.670922548	"C6"	"stress"	"M"
"K00033"	"X940"	445793.736912922	"C5"	"control"	"M"
"K00033"	"X941"	175500.550711929	"C5"	"control"	"F"
"K00033"	"X942"	376841.914405281	"C5"	"control"	"F"
"K00033"	"X943"	260808.888101297	"C5"	"control"	"F"
"K00033"	"X944"	308646.259778538	"C5"	"control"	"M"
"K00033"	"X945"	373411.979067771	"C5"	"control"	"M"
"K00033"	"X946"	20399.4980426834	"C5"	"control"	"F"
"K00033"	"X947"	194836.232805133	"C5"	"control"	"M"
