code_protein	Protein	Association	Loading_Value	Description	comp1	comp2	comp3
P36805	MEGAHIT-MetaBAT2-S985.24_contig_3740216_1	control	-0.0347881970812431	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	-0.0347881970812431	0.0378053544791113	-0.0294081444561763
P30872	MEGAHIT-MetaBAT2-S967.229_contig_6869679_4	stress	0.0346906787480163	rank: C;methylglyoxal synthase [EC:4.2.3.3] (db=kegg)	0.0346906787480163	0.00169999131709212	0.0267524686061501
P1364	935_SemiBin_192_contig_3011946_4	stress	0.0346576822407377	rank: D;Flagellar filament outer layer protein Flaa [PF04620.17] (db=pfam)	0.0346576822407377	0.0318933601228623	-0.0378749792919985
P8692	965_SemiBin_146_contig_1265080_2	stress	0.0346434762102666	rank: C;serine protease Do [EC:3.4.21.107] (db=kegg)	0.0346434762102666	-0.0192037321204862	0.0221988719976278
P30192	MEGAHIT-MetaBAT2-S967.21_contig_2745051_1	stress	0.0346400849559716	rank: C;D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399] (db=kegg)	0.0346400849559716	0.0177365080441331	-0.00637898806785586
P25065	MEGAHIT-MetaBAT2-S954.74_contig_2630343_19	stress	0.0346265067871725	rank: C;carboxybiotin decarboxylase [EC:7.2.4.1] (db=kegg)	0.0346265067871725	0.0188316107955753	-0.00854435832208483
P23592	MEGAHIT-MetaBAT2-S950.5_contig_1514874_16	control	-0.0345902963951032	rank: D;Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.12];Tetratricopeptide repeat [PF13371.11];Tetratricopeptide repeat [PF13429.11];TPR repeat [PF13414.11];Tetratricopeptide repeat [PF13432.11];ChAPs (Chs5p-Arf1p-binding proteins) [PF09295.15] (db=pfam)	-0.0345902963951032	-0.0347572708639565	-0.023905491514707
P15745	992_SemiBin_233_contig_1712880_19	stress	0.0345746559727445	rank: C;V/A-type H+/Na+-transporting ATPase subunit K (db=kegg)	0.0345746559727445	-0.00613299486464484	-0.072207704476786
P1089	933_SemiBin_193_contig_859878_20	stress	0.0345340633346809	rank: C;large subunit ribosomal protein L5 (db=kegg)	0.0345340633346809	3.15206107797125e-05	0.0126908406957507
P7407	960_SemiBin_66_contig_2055284_5	stress	0.0345075470273063	rank: C;large subunit ribosomal protein L1 (db=kegg)	0.0345075470273063	0.00495819699679432	0.0192039548851759
P21731	MEGAHIT-MetaBAT2-S948.142_contig_869920_9	stress	0.034488311538601	rank: C;putative aldouronate transport system substrate-binding protein (db=kegg)	0.034488311538601	0.0134883984444707	-0.0589356103813599
P16013	993_SemiBin_0_contig_4100167_5	control	-0.0344882956872604	rank: C;DNA gyrase subunit A [EC:5.6.2.2] (db=kegg)	-0.0344882956872604	-0.0164497978034146	-0.00874201909603932
P4338	947_SemiBin_8_contig_4470447_1	stress	0.0344838557678083	rank: C;large subunit ribosomal protein L19 (db=kegg)	0.0344838557678083	0.0173739195122919	-0.0130995125082363
P23814	MEGAHIT-MetaBAT2-S951.163_contig_4275211_14	stress	0.0344461988820388	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	0.0344461988820388	-0.0122267431301335	-0.0140951026892272
P8727	965_SemiBin_146_contig_1265098_14	stress	0.0343789737291644	rank: C;DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6] (db=kegg)	0.0343789737291644	0.0149861494009635	0.0216444523522636
P27000	MEGAHIT-MetaBAT2-S960.192_contig_80411_139	control	-0.0343767820949649	rank: C;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49] (db=kegg)	-0.0343767820949649	0.00280254693088812	0.015147783118307
P15857	992_SemiBin_233_contig_1712903_10	stress	0.0343553475370122	rank: C;xylulose-5-phosphate/fructose-6-phosphate phosphoketolase [EC:4.1.2.9 4.1.2.22] (db=kegg)	0.0343553475370122	-0.0262178836816036	-0.0316236279589448
P20874	MEGAHIT-MetaBAT2-S946.20_contig_6490333_63	control	-0.0343070495432704	rank: C;multiple sugar transport system ATP-binding protein [EC:7.5.2.-] (db=kegg)	-0.0343070495432704	0.0170607486530702	-0.0456605518705834
P22905	MEGAHIT-MetaBAT2-S950.5_contig_1514597_23	stress	0.0342606707760124	rank: D;Periplasmic binding protein domain [PF13407.11];Bacterial regulatory proteins, lacI family [PF00356.26] (db=pfam)	0.0342606707760124	-0.035936822509975	0.014504679532046
P25502	MEGAHIT-MetaBAT2-S955.226_contig_2978362_8	stress	0.0342586355786062	rank: C;large subunit ribosomal protein L7/L12 (db=kegg)	0.0342586355786062	0.0131342519457432	0.035091303638895
P30650	MEGAHIT-MetaBAT2-S967.229_contig_6869621_5	stress	0.0342564299702098	rank: D;Conserved region in glutamate synthase [PF01645.22];4Fe-4S dicluster domain [PF13187.11];4Fe-4S double cluster binding domain [PF13484.11];4Fe-4S dicluster domain [PF13237.11];4Fe-4S dicluster domain [PF12838.12];4Fe-4S dicluster domain [PF14697.11];4Fe-4S dicluster domain [PF13183.11] (db=pfam)	0.0342564299702098	-0.0321577364329496	0.0042964656260858
P23060	MEGAHIT-MetaBAT2-S950.5_contig_1514673_4	stress	0.0342519467401053	rank: D;Bacterial DNA-binding protein [PF00216.26] (db=pfam)	0.0342519467401053	-0.0210545787562623	0.0287832613244386
P25943	MEGAHIT-MetaBAT2-S957.114_contig_3372975_6	control	-0.0341109702496311	rank: C;acetaldehyde dehydrogenase / alcohol dehydrogenase [EC:1.2.1.10 1.1.1.1] (db=kegg)	-0.0341109702496311	-0.0214111349050529	-0.00931383503517027
P3629	946_SemiBin_296_contig_4307524_24	stress	0.0340420380875159	rank: C;large subunit ribosomal protein L14 (db=kegg)	0.0340420380875159	-0.0250174871865922	-0.0111586756071988
P15730	992_SemiBin_233_contig_1712878_84	stress	0.0340416796922038	rank: C;small subunit ribosomal protein S4 (db=kegg)	0.0340416796922038	-0.0275920659334836	-0.0452593704086799
P15626	992_SemiBin_233_contig_1712870_4	stress	0.0340375594592836	rank: C;methyl-accepting chemotaxis protein (db=kegg)	0.0340375594592836	-0.0400291285831102	-0.0578711185673211
P14146	986_SemiBin_101_contig_4257366_8	stress	0.0340090717555048	rank: C;large subunit ribosomal protein L11 (db=kegg)	0.0340090717555048	-0.00188635315555728	0.0271788414732468
P39676	group3_bins.202_contig_5016533_5	stress	0.0340039247995739	rank: C;chaperonin GroEL [EC:5.6.1.7] (db=kegg)	0.0340039247995739	0.0115550408984282	0.0300051499137407
P31603	MEGAHIT-MetaBAT2-S970.119_contig_4140719_19	stress	0.033980449356885	rank: C;biopolymer transport protein ExbB (db=kegg)	0.033980449356885	0.0166473029932007	-0.0213864248212538
P28481	MEGAHIT-MetaBAT2-S962.48_contig_27872_10	control	-0.0339138447218353	rank: E	-0.0339138447218353	-0.0023250960472132	0.00593096232748776
P15410	991_SemiBin_49_contig_4970729_6	stress	0.033896737292396	rank: E	0.033896737292396	0.00580475893806964	-0.0159048337408462
P27012	MEGAHIT-MetaBAT2-S960.192_contig_80411_80	control	-0.0338948871146165	rank: C;alpha-amylase [EC:3.2.1.1] (db=kegg)	-0.0338948871146165	-0.0319260197738859	0.0491662141932992
P13526	983_SemiBin_276_contig_3957087_1	stress	0.0338883688354435	rank: C;fructoselysine-6-phosphate deglycase (db=kegg)	0.0338883688354435	0.00195867398550686	-0.00595680047804612
P9145	966_SemiBin_91_contig_5159197_2	stress	0.0338843794795584	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	0.0338843794795584	-0.0315602986745408	0.00843723510775048
P25410	MEGAHIT-MetaBAT2-S955.226_contig_2978296_4	stress	0.0338583051058219	rank: E	0.0338583051058219	-0.0185223648783903	0.0085607261537675
P30325	MEGAHIT-MetaBAT2-S967.21_contig_2745158_6	stress	0.0337968282257332	rank: C;phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32] (db=kegg)	0.0337968282257332	-0.0147198526214536	-0.0302647353489172
P8767	965_SemiBin_146_contig_1265130_4	stress	0.0337576066091137	rank: E	0.0337576066091137	-0.0117706926283623	0.0255553438759515
P33330	MEGAHIT-MetaBAT2-S973.219_contig_4980350_2	control	-0.0337494102045428	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	-0.0337494102045428	-0.0126786223497048	-0.0399716534360853
P38705	MEGAHIT-MetaBAT2-S993.96_contig_3638228_9	stress	0.0337285522073761	rank: C;electron transfer flavoprotein alpha subunit (db=kegg)	0.0337285522073761	0.00102626143837249	0.0279258104595939
P1647	935_SemiBin_236_contig_538459_7	stress	0.0336956280098997	rank: C;methylmalonyl-CoA decarboxylase subunit alpha [EC:7.2.4.3] (db=kegg)	0.0336956280098997	0.0128724897431734	-0.0252887069535072
P23219	MEGAHIT-MetaBAT2-S950.5_contig_1514740_14	stress	0.033690182390969	rank: C;carboxynorspermidine decarboxylase [EC:4.1.1.96] (db=kegg)	0.033690182390969	-0.054385899707866	-0.00921061166887368
P15773	992_SemiBin_233_contig_1712883_39	stress	0.0336848139922265	rank: D;Protein export membrane protein [PF02355.21] (db=pfam)	0.0336848139922265	-0.0295017411525589	-0.0777212177833875
P30581	MEGAHIT-MetaBAT2-S967.229_contig_6869607_5	stress	0.0336508334135895	rank: C;transcription termination/antitermination protein NusA (db=kegg)	0.0336508334135895	-0.0419247315375671	0.0159852726521568
P14015	985_SemiBin_129_contig_7036532_38	stress	0.0336235153303024	rank: C;small subunit ribosomal protein S19 (db=kegg)	0.0336235153303024	-0.00199312963409839	-0.0504735569400986
P15511	992_SemiBin_233_contig_1712830_4	stress	0.0335547552923949	rank: C;phosphoserine phosphatase RsbU/P [EC:3.1.3.3] (db=kegg)	0.0335547552923949	-0.00678356192180085	-0.0482807246868687
P20599	MEGAHIT-MetaBAT2-S945.92_contig_5403179_23	control	-0.0334873677248362	rank: E	-0.0334873677248362	-0.0154814501262164	0.0241658948528259
P39594	group3_bins.202_contig_5016270_13	stress	0.0334812905804201	rank: C;large subunit ribosomal protein L4 (db=kegg)	0.0334812905804201	0.00993235253317362	0.0239952021681133
P2352	939_SemiBin_87_contig_3125166_5	stress	0.0334678990257484	rank: D;Oxidoreductase family, C-terminal alpha/beta domain [PF19051.5];Oxidoreductase family, NAD-binding Rossmann fold [PF01408.27];Homoserine dehydrogenase, NAD binding domain [PF03447.21] (db=pfam)	0.0334678990257484	0.00518138977542454	-0.0262547968248401
P21179	MEGAHIT-MetaBAT2-S947.111_contig_76298_19	stress	0.0334508784090912	rank: C;ribonucrease Y [EC:3.1.-.-] (db=kegg)	0.0334508784090912	-0.0300708929556582	-0.00932331711371059
P10923	973_SemiBin_307_contig_3160944_32	control	-0.0334246288190099	rank: C;butyryl-CoA dehydrogenase [EC:1.3.8.1] (db=kegg)	-0.0334246288190099	0.0132049276345522	-0.0234476858854356
P23533	MEGAHIT-MetaBAT2-S950.5_contig_1514843_11	stress	0.0334202986266649	rank: D;FKBP-type peptidyl-prolyl cis-trans isomerase [PF00254.33];Domain amino terminal to FKBP-type peptidyl-prolyl isomerase [PF01346.23];Helicobacter pylori protein of unknown function (DUF874) [PF05917.16];CAF1 family ribonuclease [PF04857.25] (db=pfam)	0.0334202986266649	-0.0220203620217456	0.0478517709749635
P21590	MEGAHIT-MetaBAT2-S947.8_contig_60520_16	stress	0.0334188088592845	rank: C;long-chain fatty acid transport protein (db=kegg)	0.0334188088592845	0.0334601743179134	-0.0270110162605226
P20307	MEGAHIT-MetaBAT2-S945.168_contig_3689561_14	control	-0.0334127929223094	rank: C;carbohydrate diacid regulator (db=kegg)	-0.0334127929223094	0.0144265167085421	0.00915373475501082
P33028	MEGAHIT-MetaBAT2-S973.125_contig_3453360_3	stress	0.0334100601016133	rank: E	0.0334100601016133	0.002821827325784	0.0201833622213139
P32443	MEGAHIT-MetaBAT2-S972.40_contig_3573418_1	control	-0.033392430785525	rank: E	-0.033392430785525	-0.0133690232656888	0.000426923456284727
P9757	968_SemiBin_24_contig_3038611_6	stress	0.0333877035897606	rank: E	0.0333877035897606	-0.00286095421453804	0.0179013978001046
P8706	965_SemiBin_146_contig_1265089_5	stress	0.0333854431565559	rank: C;F-type H+-transporting ATPase subunit b (db=kegg)	0.0333854431565559	-0.0405997436904298	-0.00038966096581749
P42386	group9_bins.264_contig_5619682_42	stress	0.0333814290173719	rank: C;transketolase [EC:2.2.1.1] (db=kegg)	0.0333814290173719	-0.000391406889169017	0.0170109336734115
P415	932_SemiBin_172_contig_661113_29	control	-0.0333813154394699	rank: C;small subunit ribosomal protein S11 (db=kegg)	-0.0333813154394699	-0.0319745839287914	0.0143478202830132
P21028	MEGAHIT-MetaBAT2-S946.6_contig_6078713_22	stress	0.0333562818435345	rank: C;small subunit ribosomal protein S7 (db=kegg)	0.0333562818435345	-0.00114116008996708	0.0178973017372683
P30545	MEGAHIT-MetaBAT2-S967.229_contig_6869593_7	stress	0.0333423638096128	rank: C;molecular chaperone GrpE (db=kegg)	0.0333423638096128	0.0108528755512875	0.0037714161812782
P20646	MEGAHIT-MetaBAT2-S945.92_contig_5403207_14	control	-0.0332846970719813	rank: C;phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6] (db=kegg)	-0.0332846970719813	-0.0252147911771556	0.0203373026539574
P42579	group9_bins.52_contig_6008544_5	control	-0.0332813571511617	rank: C;starch-binding outer membrane protein, SusD/RagB family (db=kegg)	-0.0332813571511617	0.018176337333132	-0.0247371186455919
P15800	992_SemiBin_233_contig_1712887_79	stress	0.0332772730984457	rank: D;Binding-protein-dependent transport system inner membrane component [PF00528.27] (db=pfam)	0.0332772730984457	-0.0322573893590445	-0.061662812497452
P6356	955_SemiBin_256_contig_4164773_90	control	-0.033256240345301	rank: C;flagellin (db=kegg)	-0.033256240345301	0.00156605027237421	-0.0626108564106491
P33967	MEGAHIT-MetaBAT2-S975.132_contig_1872228_52	stress	0.033252180968786	rank: D;Domain of unknown function (DUF4867) [PF16161.10] (db=pfam)	0.033252180968786	0.0575351115061843	0.00914954024242526
P37421	MEGAHIT-MetaBAT2-S986.50_contig_2775640_3	stress	0.033243892018233	rank: C;ATP-dependent helicase/nuclease subunit A [EC:5.6.2.4 3.1.-.-] (db=kegg)	0.033243892018233	0.00608239698133726	0.0234025455210815
P15731	992_SemiBin_233_contig_1712878_85	stress	0.0332328686762978	rank: C;DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6] (db=kegg)	0.0332328686762978	-0.0299413716166465	-0.0617402940916261
P37753	MEGAHIT-MetaBAT2-S988.179_contig_98914_3	control	-0.0332323747293109	rank: C;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49] (db=kegg)	-0.0332323747293109	-0.0073947601180315	-0.0196012063928712
P32084	MEGAHIT-MetaBAT2-S970.241_contig_107743_19	control	-0.0332232683849967	rank: D;CarboxypepD_reg-like domain [PF13715.11] (db=pfam)	-0.0332232683849967	0.0158557338647219	-0.0296739712468281
P8699	965_SemiBin_146_contig_1265085_4	stress	0.0332210257577571	rank: C;bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3] (db=kegg)	0.0332210257577571	-0.0260325741628867	0.0179387667387168
P15502	992_SemiBin_233_contig_1712828_2	stress	0.0332096290355142	rank: C;glutamate dehydrogenase (NADP+) [EC:1.4.1.4] (db=kegg)	0.0332096290355142	-0.00369939818677691	-0.00785231080205001
P3148	945_SemiBin_201_contig_3493387_33	control	-0.0331946126677295	rank: C;formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (db=kegg)	-0.0331946126677295	-0.0129877672402157	-0.0614665180735901
P40306	group4_bins.25_contig_1062537_6	stress	0.0331820177998443	rank: D;Domain of unknown function (DUF4957) [PF16318.10];Domain of unknown function (DUF5123) [PF17161.9] (db=pfam)	0.0331820177998443	-0.0248080151525951	0.0049964881109605
P20560	MEGAHIT-MetaBAT2-S945.92_contig_5403156_13	control	-0.033175669653777	rank: C;large subunit ribosomal protein L21 (db=kegg)	-0.033175669653777	-0.00162182955047829	0.0258834776780193
P40421	group4_bins.261_contig_4368614_11	stress	0.0331609342377725	rank: C;UDP-glucose 4-epimerase [EC:5.1.3.2] (db=kegg)	0.0331609342377725	-0.00630756357013656	0.0453781236381819
P20507	MEGAHIT-MetaBAT2-S945.92_contig_5403127_6	control	-0.0331591013326558	rank: C;fructose-bisphosphate aldolase, class II [EC:4.1.2.13] (db=kegg)	-0.0331591013326558	-0.0161934201801665	0.032858999345461
P13289	983_SemiBin_265_contig_1939076_5	stress	0.0331460947413233	rank: D;Bacterial extracellular solute-binding protein [PF01547.30];Bacterial extracellular solute-binding protein [PF13416.11] (db=pfam)	0.0331460947413233	0.0197735117672408	0.0225650810835427
P15723	992_SemiBin_233_contig_1712878_76	stress	0.0331373506586715	rank: C;large subunit ribosomal protein L6 (db=kegg)	0.0331373506586715	-0.0168086884806248	-0.07032701654908
P15868	992_SemiBin_233_contig_1712904_37	stress	0.0331330925049521	rank: D;Bacterial extracellular solute-binding protein [PF01547.30];Bacterial extracellular solute-binding protein [PF13416.11] (db=pfam)	0.0331330925049521	-0.0351629193300643	-0.0568369979140597
P39655	group3_bins.202_contig_5016441_11	stress	0.033088985570567	rank: C;thioredoxin-dependent peroxiredoxin [EC:1.11.1.24] (db=kegg)	0.033088985570567	0.010570719913702	0.0298919347485073
P7429	960_SemiBin_66_contig_2055313_29	stress	0.033073521300745	rank: E	0.033073521300745	-0.0389620959345435	-0.00282434889481975
P42507	group9_bins.348_contig_6928390_27	stress	0.0330701793961075	rank: C;IMP dehydrogenase [EC:1.1.1.205] (db=kegg)	0.0330701793961075	-0.0171837215957912	0.0286532330595089
P24097	MEGAHIT-MetaBAT2-S951.173_contig_4789125_2	stress	0.0330646981866368	rank: D;Outer membrane efflux protein [PF02321.23] (db=pfam)	0.0330646981866368	-0.0306765039145765	0.0332177052276271
P15878	992_SemiBin_233_contig_1712904_50	stress	0.0330508866555316	rank: C;small subunit ribosomal protein S16 (db=kegg)	0.0330508866555316	-0.0366125610603367	-0.0619728301537245
P18443	MEGAHIT-MetaBAT2-S938.116_contig_4254479_12	control	-0.0330481892667359	rank: D;TonB dependent receptor-like, beta-barrel [PF00593.29] (db=pfam)	-0.0330481892667359	0.00105651005652707	0.00343581112903018
P23197	MEGAHIT-MetaBAT2-S950.5_contig_1514731_2	stress	0.0330152631686281	rank: C;xanthine phosphoribosyltransferase [EC:2.4.2.22] (db=kegg)	0.0330152631686281	-0.0206132875927685	0.0294913327071123
P40186	group4_bins.25_contig_1062482_1	stress	0.0329776759897339	rank: C;threonyl-tRNA synthetase [EC:6.1.1.3] (db=kegg)	0.0329776759897339	-0.0410638225084421	0.0368105255862449
P39694	group3_bins.206_contig_3806427_9	control	-0.0329630775418117	rank: C;chaperonin GroEL [EC:5.6.1.7] (db=kegg)	-0.0329630775418117	0.00878452043612378	-0.0381617388951874
P22807	MEGAHIT-MetaBAT2-S950.5_contig_1514570_13	stress	0.0329438853092028	rank: D;Domain of unknown function (DUF4840) [PF16128.10] (db=pfam)	0.0329438853092028	-0.0367998785094586	0.0140773766961863
P16826	MEGAHIT-MetaBAT2-S932.53_contig_2808253_1	stress	0.0329436989986399	rank: C;DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6] (db=kegg)	0.0329436989986399	-0.0152465371169488	0.0320231851839374
P41764	group7_bins.426_contig_3875224_16	stress	0.0329269963633294	rank: C;peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8] (db=kegg)	0.0329269963633294	-0.00697255622731015	0.0119038118434207
P20399	MEGAHIT-MetaBAT2-S945.70_contig_240877_7	stress	0.0329252884522506	rank: C;lactaldehyde reductase [EC:1.1.1.77] (db=kegg)	0.0329252884522506	-0.0102484488780578	0.0269069653025328
P42585	group9_bins.52_contig_6008545_4	control	-0.0329203763793943	rank: E	-0.0329203763793943	0.0386322589433704	-0.0211886567924129
P3183	945_SemiBin_201_contig_3493400_108	control	-0.0329199054552711	rank: C;large subunit ribosomal protein L30e (db=kegg)	-0.0329199054552711	-0.00561039209064771	-0.0109879098211996
P32511	MEGAHIT-MetaBAT2-S972.40_contig_3573513_3	control	-0.0328906827766608	rank: C;serine protease Do [EC:3.4.21.107] (db=kegg)	-0.0328906827766608	-0.0159261696903924	0.0178486474957972
P21820	MEGAHIT-MetaBAT2-S948.142_contig_869992_16	stress	0.0328737157044105	rank: D;Flagellar filament outer layer protein Flaa [PF04620.17] (db=pfam)	0.0328737157044105	0.00729422251622039	-0.024493486509614
P26829	MEGAHIT-MetaBAT2-S959.123_contig_5422931_2	stress	0.0328583350703802	rank: C;rubrerythrin (db=kegg)	0.0328583350703802	0.054680496962336	0.0280599029040801
P15990	993_SemiBin_0_contig_4100150_18	stress	0.0328410686916607	rank: C;cellobiose transport system substrate-binding protein (db=kegg)	0.0328410686916607	0.00411984478834653	0.0194550332428095
P20621	MEGAHIT-MetaBAT2-S945.92_contig_5403194_36	control	-0.0328371037053386	rank: D;Cellulase (glycosyl hydrolase family 5) [PF00150.23] (db=pfam)	-0.0328371037053386	0.0298235930240059	0.0370804997455753
P8473	964_SemiBin_528_contig_2812592_64	stress	0.0327975041684631	rank: C;OmpA-OmpF porin, OOP family (db=kegg)	0.0327975041684631	0.000618501241190085	-0.0219376535390357
P17794	MEGAHIT-MetaBAT2-S935.60_contig_5798590_8	stress	0.0327639612377869	rank: C;glutamate synthase (NADPH) large chain [EC:1.4.1.13] (db=kegg)	0.0327639612377869	0.00475194059757869	0.0419508697847706
P22012	MEGAHIT-MetaBAT2-S949.157_contig_2408553_1	stress	0.0327221457776996	rank: C;valyl-tRNA synthetase [EC:6.1.1.9] (db=kegg)	0.0327221457776996	-0.0149995439027801	0.028440466615027
P35128	MEGAHIT-MetaBAT2-S978.150_contig_345561_8	control	-0.0327157763948945	rank: C;polyribonucleotide nucleotidyltransferase [EC:2.7.7.8] (db=kegg)	-0.0327157763948945	0.0144014523570612	-0.0199960065966861
P40731	group6_bins.106_contig_5179610_20	stress	0.0327059771086138	rank: E	0.0327059771086138	0.0182695715984845	-0.0130245415310032
P15852	992_SemiBin_233_contig_1712902_25	stress	0.0326829229267851	rank: C;phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6] (db=kegg)	0.0326829229267851	0.0137871435245746	-0.0662390181393389
P32160	MEGAHIT-MetaBAT2-S971.10_contig_1417421_8	control	-0.0326676016909628	rank: E	-0.0326676016909628	-0.0198713864102576	-0.0356975535136224
P6685	956_SemiBin_215_contig_4668616_16	stress	0.0326497721871979	rank: D;3-hydroxyacyl-CoA dehydrogenase, NAD binding domain [PF02737.23];3-hydroxyacyl-CoA dehydrogenase, C-terminal domain [PF00725.27] (db=pfam)	0.0326497721871979	-0.00573816116834293	0.017621063466264
P41168	group7_bins.169_contig_5961611_19	stress	0.0326368455226658	rank: C;SecD/SecF fusion protein (db=kegg)	0.0326368455226658	0.0283463209954958	0.0296804431166138
P40032	group4_bins.141_contig_3115399_19	stress	0.0326228968951122	rank: C;large subunit ribosomal protein L4 (db=kegg)	0.0326228968951122	-0.00601521867617314	0.0321948288481812
P40164	group4_bins.196_contig_1703523_4	stress	0.0326209003828574	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)	0.0326209003828574	0.0381708984214588	0.0100109307157655
P12393	981_SemiBin_196_contig_5051807_55	stress	0.0326134560151345	rank: C;putative tryptophan/tyrosine transport system substrate-binding protein (db=kegg)	0.0326134560151345	0.0256290021373376	-0.0315004461172759
P20541	MEGAHIT-MetaBAT2-S945.92_contig_5403147_13	control	-0.0326112400401389	rank: D;Rubrerythrin, rubredoxin-like domain [PF21349.2];Rubrerythrin [PF02915.22] (db=pfam)	-0.0326112400401389	-0.00121393307320198	0.0220775283637626
P18404	MEGAHIT-MetaBAT2-S938.116_contig_4254422_5	control	-0.0326105204530491	rank: D;Fasciclin domain [PF02469.27] (db=pfam)	-0.0326105204530491	-0.0198176798305046	0.000811814413209916
P10209	969_SemiBin_225_contig_2281529_10	control	-0.0325797950251778	rank: C;4-hydroxybutyrate dehydrogenase [EC:1.1.1.61] (db=kegg)	-0.0325797950251778	-0.0188042509496588	-0.0173892517595194
P18982	MEGAHIT-MetaBAT2-S941.86_contig_5776155_2	stress	0.0325631003867092	rank: C;deoxyhypusine synthase [EC:2.5.1.46] (db=kegg)	0.0325631003867092	0.022080922838479	-0.0107513074002878
P40712	group6_bins.106_contig_5179594_9	stress	0.0325329096702195	rank: C;uncharacterized protein (db=kegg)	0.0325329096702195	0.018648841261364	-0.0122727574712473
P37393	MEGAHIT-MetaBAT2-S986.50_contig_2775521_17	control	-0.0325302807670029	rank: D;SPFH domain-Band 7 family [PF13421.11];Double zinc ribbon [PF12773.12] (db=pfam)	-0.0325302807670029	-0.0200293440949631	-0.0403177656426398
P40643	group6_bins.106_contig_5179501_3	stress	0.0325277583697438	rank: D;Glutamate/Leucine/Phenylalanine/Valine dehydrogenase [PF00208.26];Glu/Leu/Phe/Val dehydrogenase, dimerisation domain [PF02812.23] (db=pfam)	0.0325277583697438	0.018708595957483	-0.01217652529503
P14516	988_SemiBin_105_contig_5494490_10	control	-0.0324924504650028	rank: D;Toxic anion resistance protein (TelA) [PF05816.16] (db=pfam)	-0.0324924504650028	-0.0264460758425305	-0.0290244419306489
P8311	964_SemiBin_111_contig_3255066_1	stress	0.0324743870266268	rank: D;Dockerin type I domain [PF00404.23] (db=pfam)	0.0324743870266268	0.0360339175030012	-0.00387905328238095
P14495	988_SemiBin_105_contig_5494474_6	control	-0.0324718188496032	rank: D;Coenzyme A transferase [PF01144.28] (db=pfam)	-0.0324718188496032	-0.000449018546764585	-0.0232523672325848
P41312	group7_bins.231_contig_891240_2	stress	0.0324525518203925	rank: D;TonB dependent receptor-like, beta-barrel [PF00593.29];CarboxypepD_reg-like domain [PF13715.11];TonB-dependent Receptor Plug Domain [PF07715.20];CS1-pili formation C-terminal [PF15976.10];Carboxypeptidase regulatory-like domain [PF13620.11] (db=pfam)	0.0324525518203925	-0.00671602435241784	0.0340155738755576
P35495	MEGAHIT-MetaBAT2-S980.38_contig_100578_1	stress	0.0324505613072805	rank: C;basic membrane protein A and related proteins (db=kegg)	0.0324505613072805	-0.0231553451961877	-0.0316027988656507
P22880	MEGAHIT-MetaBAT2-S950.5_contig_1514595_21	stress	0.0324484951253042	rank: D;Outer membrane protein beta-barrel domain [PF13568.11] (db=pfam)	0.0324484951253042	-0.0251852684525963	-0.00117996876949428
P16124	993_SemiBin_0_contig_4100238_2	control	-0.0324163827984634	rank: C;DNA-directed RNA polymerase subunit omega [EC:2.7.7.6] (db=kegg)	-0.0324163827984634	-0.0310330208318783	-0.00810100605239421
P8794	965_SemiBin_146_contig_1265147_1	stress	0.0324074751768601	rank: C;Na+-transporting NADH:ubiquinone oxidoreductase subunit F [EC:7.2.1.1] (db=kegg)	0.0324074751768601	0.00349555078615384	0.036805428937717
P28524	MEGAHIT-MetaBAT2-S962.71_contig_2218911_13	stress	0.0323840679310582	rank: C;chaperonin GroEL [EC:5.6.1.7] (db=kegg)	0.0323840679310582	-0.0125942367439876	-0.015396316198439
P2069	937_SemiBin_148_contig_282880_3	stress	0.0323833026187061	rank: C;UDP-glucose 4-epimerase [EC:5.1.3.2] (db=kegg)	0.0323833026187061	0.0234324362783959	0.0123120945655928
P20605	MEGAHIT-MetaBAT2-S945.92_contig_5403179_43	control	-0.0323813716020453	rank: C;Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA (db=kegg)	-0.0323813716020453	-0.024014864252766	-0.00131685108154186
P14561	988_SemiBin_31_contig_1970433_8	control	-0.0323770319239063	rank: C;elongation factor Tu (db=kegg)	-0.0323770319239063	-0.0122051229297445	-0.0414201755817001
