X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
22103	NA	NA	NA	NA	NA	NA	NA	17342.6871537263	NA	NA	22978.804611533	NA	NA	NA	NA	39239.2218645557	35963.5252910891	NA	NA	NA	NA	NA	NA	21826.4191736146	NA	22595.9499291477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33404.4765151289	NA	NA	NA	NA	NA	NA	NA	NA	24583.7075024538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22104	NA	NA	37833.0709993457	20485.7805526715	NA	NA	22833.1571555579	NA	NA	NA	47046.1975911005	NA	NA	NA	33290.7516522908	NA	35994.1344293549	32009.431007172	NA	NA	NA	NA	NA	32113.280200916	NA	27487.7274281401	NA	NA	NA	NA	15217.7749365216	NA	NA	37603.2634067747	NA	NA	NA	NA	40131.1713595428	NA	NA	NA	NA	NA	NA	NA	NA	31037.3269048223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22105	NA	NA	NA	NA	NA	NA	NA	19486.481059613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15668.6537135883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25835.9802451973	NA	NA	NA
22106	NA	NA	NA	NA	NA	NA	NA	13525.1789480764	NA	NA	53683.9432674993	NA	NA	NA	8204.60547234467	NA	34934.8790182496	NA	NA	NA	NA	NA	NA	36034.9395019062	NA	NA	NA	NA	NA	NA	NA	NA	NA	12997.4265088244	NA	NA	NA	NA	4199.72297910246	NA	NA	NA	NA	NA	22012.0274096154	NA	NA	10175.5926539861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22107	134441.160133728	35794.6577507619	300319.448826951	315889.846903598	96281.8011124991	372793.839468587	180846.602233028	250055.129239504	341575.166920981	451135.477030663	350119.087695441	132069.227639191	119430.068534874	NA	178461.267349182	96137.4334879384	307826.54444095	134139.516955265	NA	160746.08295964	38958.2287223274	NA	235634.212579803	230134.9284042	NA	57716.2699549167	60789.4311448164	NA	65493.1688421899	NA	270862.860180406	NA	NA	89144.4396705888	NA	NA	123339.005416978	19884.8063368707	217259.422065754	NA	107254.458890852	NA	29222.0973986564	NA	391832.585298271	189405.209390704	204487.219773163	357359.288631775	321103.492916008	207897.659696502	188096.86220125	156047.428853201	130729.167997973	126566.94031634	40047.5357092909	194896.620414559	296696.2185936	264232.060249175	158185.452213265	405889.040535488
22108	48158.7565139708	NA	180073.837471292	324304.105596878	84878.1742141125	75271.1831437419	109059.541498355	141742.150481962	280146.390821767	143497.754936473	215150.804378203	90728.2985999303	123354.497394708	NA	294599.220756036	33995.1758440388	163599.732899719	168570.802383891	NA	80970.0862952653	40508.0115404563	NA	74611.0330962442	208548.711312082	44488.2092181392	37651.2434058007	68295.4406432742	NA	242134.067124563	NA	190766.536095102	31024.1989229475	NA	87004.2477386207	NA	NA	73474.843909366	109069.346499426	131885.670642488	NA	NA	NA	NA	NA	299982.943898777	50620.0188914985	185482.939682947	350661.080006618	278358.031371051	183004.028855555	173870.519014644	66501.7558679294	72024.3963667828	95517.1579292893	59200.9031907186	57603.6010711645	187572.883128644	139468.756508309	132539.050913396	292181.555915482
22109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40481.4571853437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34661.4683283387	NA	NA	39401.360692447	43942.6459423433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33581.463913061
22110	175463.411628079	77810.8909660911	230409.225722298	230205.222100332	193660.65945791	NA	192404.044698103	191522.128513103	230348.005660643	185120.610629997	177129.43217478	170995.892193263	176170.734914881	NA	294674.789910464	128910.250562529	203014.829018658	227849.529010165	48911.678358055	172553.323912059	151612.945369072	NA	172065.592151615	254384.9148319	146993.406930005	107396.918870252	173416.889525967	77562.5443524078	240364.544494616	NA	210181.800733526	120786.774155298	101972.271734324	130750.773976479	NA	42114.9354497496	132635.811158073	137650.660602332	167288.22719901	NA	NA	26986.1866999272	28764.5271833722	50413.6141538709	204867.410442517	74107.2054566012	137962.7529176	259850.761442163	208859.399499806	204096.401465629	191196.529091615	98859.6290118469	138086.473440515	158485.6330608	84829.5989503911	101697.754490516	180909.733661526	114950.993426562	153758.091728022	228961.678479573
22111	105449.693302433	102122.971134634	198775.508763435	110331.692234651	135552.880604893	61505.7604179786	101856.396874992	127063.209814571	95762.8367170342	115135.942001288	204987.161012233	67887.1036412527	61081.9492104153	NA	184331.045048652	140606.807153515	204912.64734257	114307.52110437	28145.0554887386	110409.320555644	81269.6251432793	NA	108538.839853237	175407.51443889	153476.401449358	162680.278490864	89431.0525572052	94053.5291346012	93869.9256871015	NA	109232.122819384	137116.48404387	117620.697463876	152134.391620617	66755.8017307454	29995.0042627985	133020.745210983	66375.0079629419	200508.537070347	NA	NA	157590.336962218	135255.180347878	NA	130939.675727754	34751.0801982765	62843.6290444984	123841.93658044	100745.61450052	92370.4573214432	84557.621229482	73908.6802472667	114280.322214348	92932.0803730216	24863.6810410229	54253.3148565207	103556.254160034	80144.9088951449	78189.347512811	155688.66290693
22112	312577.987644676	142231.904332267	374415.418024848	393032.625849231	235905.083989362	331479.056886693	212089.68871205	363462.97896278	337467.141756473	288798.887255963	350133.437365813	190911.610456043	206019.038096836	128109.85559983	409057.714929922	248572.542554501	383839.135587024	252846.569534589	120770.806313614	291105.804752224	203823.785154847	43685.5445849007	297649.354881886	336144.211225589	230183.310073995	135779.772003733	179547.044593003	198127.199884314	298729.539282219	NA	366470.464025741	209000.271981652	105252.887708333	153757.075334029	70617.2379091936	52408.7744374074	187155.74073994	217871.802309384	263035.165753239	80225.0527693181	205252.649676225	109540.445395304	118693.556760992	NA	479736.101512375	202412.360434139	268095.724649769	410661.089003295	344655.705224097	286902.944101451	283826.312883727	211632.85209343	297529.357223737	274737.021170059	120632.294100346	248757.301878731	268902.93902231	300132.895956077	287122.646776379	285717.033865384
22113	NA	NA	86055.7749603466	105460.986297466	NA	29854.9711804292	NA	77729.3564532321	59336.6578012767	11918.3538808708	112529.627962006	47216.9930201753	50465.895231771	NA	80217.204461459	47725.252496533	72303.362989426	77129.0787657704	NA	61826.0787600876	NA	NA	NA	55798.9016712397	28338.5950304096	25502.624724857	22163.4957249146	NA	88245.0558121091	NA	26371.033436366	24129.6499064334	21522.2507026811	89792.6329661894	NA	NA	56554.5852273254	35764.7383618366	94992.3931202017	NA	NA	10083.2765384605	NA	NA	96730.6559802793	NA	71135.417073709	159916.646899571	114271.257355933	100134.653174305	74642.9997094298	NA	58982.8209212347	90755.6511999032	77631.6893867268	35098.1590918445	71742.5223121374	35659.5454892751	90859.1377661468	141966.075032825
22114	NA	NA	22351.0100187644	115116.611918075	NA	NA	24581.7087436779	17524.5498675663	22079.3838542606	NA	63879.995536448	NA	NA	NA	50696.7041853897	NA	NA	23201.2050155205	NA	19590.6977891965	NA	NA	NA	15422.8086773355	18046.4228846012	18163.8780760364	NA	NA	14246.9888021844	NA	43374.2307910141	NA	NA	69850.5471057975	NA	NA	20598.8136242529	17007.6359004934	19486.0688630634	NA	NA	NA	NA	NA	57143.2207001413	NA	29003.7096057423	39597.4767354732	19769.6527261327	17385.5012017837	NA	NA	NA	23579.9546474421	NA	NA	NA	NA	NA	32637.2782840025
22115	45423.9535059617	NA	55437.9728221421	127318.974929369	59993.4586615763	NA	17529.9258396543	29349.9837174776	94800.6900204996	82524.7135180986	38096.5290596314	NA	55948.0797287299	NA	45250.938556659	15333.2716610733	38944.6078635183	45013.7577147118	NA	25832.6842991264	16093.6513501153	NA	14930.811346986	55336.7011251832	38197.7739131632	49511.8311725478	43564.8294299126	NA	25795.3482491476	NA	37119.4024148273	NA	18770.1020361704	64259.3448842633	NA	NA	48965.4443573238	14868.4954408006	70774.5396899369	NA	NA	NA	13924.1874347578	NA	111822.955624056	34365.3136046887	94854.3479226095	113596.592023405	90857.3359473739	80143.4255046218	85903.568954023	NA	17104.9713476733	50209.3454399545	NA	33733.9804674347	78062.8192370076	50074.6083110978	19499.2376989378	98673.1659398678
22116	71523.0937215909	NA	106689.609260509	135732.389417977	75957.65736738	NA	85764.4439138001	123697.285465617	113133.622661272	82761.8085343095	66622.0514489151	34966.9009101034	80222.2951682472	NA	172468.709122513	54016.5961993116	113137.810725245	125056.825365905	NA	98655.6867646527	24364.8959544666	NA	77466.52070221	131885.147555944	47459.2256118626	38072.7131973909	34834.4295730792	23240.3930443858	96074.6662230935	NA	105779.639511943	30168.3221605371	30152.6515314384	88305.0427390877	NA	NA	44540.6163105811	53083.1631360828	99504.7673398088	NA	NA	22777.2587921277	27066.7778912454	NA	106962.751884751	40631.9116762902	73093.5939867578	169731.214090994	130148.186606131	104234.797816512	92591.7601367262	NA	42644.1491935288	88750.6141470858	NA	20537.7794379016	95104.1055187347	76000.9514074698	78550.3264528117	119045.582106959
22117	NA	NA	21830.5748514105	73971.6340188143	NA	NA	NA	30388.6483875803	56457.2820049425	NA	65734.0187915653	NA	NA	NA	80359.9726787554	23232.7129377245	28149.1674749894	30491.8344977857	NA	24235.1377166014	NA	NA	50635.4136086339	78006.4897651745	16475.9365286482	21958.7634319881	NA	NA	NA	NA	36475.5498339786	20710.5673119405	NA	26691.2569810589	NA	NA	27464.2612991478	NA	32145.9243029879	NA	NA	NA	NA	NA	126140.464981486	NA	73308.1482631094	98354.2027903921	74480.4478405965	79504.8465422346	36894.1493196243	NA	NA	27105.0762325041	NA	NA	31290.6296545153	NA	NA	NA
22118	NA	NA	NA	NA	NA	NA	NA	NA	22127.8348930387	NA	NA	NA	12600.5961990892	NA	23800.1954158938	NA	NA	NA	NA	NA	NA	NA	NA	45006.081387313	NA	NA	NA	NA	NA	NA	NA	NA	NA	27285.6558804709	NA	NA	NA	NA	23929.2541235772	NA	NA	NA	NA	NA	23837.5428940715	NA	NA	28279.9844368895	21018.8341200284	13992.2448599791	NA	NA	NA	NA	NA	NA	22797.5792086888	NA	NA	22699.9241522816
22119	40553.9338101822	NA	52466.6273838669	63441.7115895571	20014.9940145963	NA	NA	12374.2354137735	79432.9829540793	56559.6697688661	27980.7162245573	NA	21336.8650362519	NA	50569.9180921041	NA	67931.0962364691	NA	NA	NA	NA	NA	68917.202627723	53393.1013515573	NA	14913.933642141	NA	NA	20531.5760400375	NA	43830.9255104135	NA	19316.1280294364	NA	NA	NA	21248.5288729029	NA	21162.3209770789	NA	NA	NA	NA	NA	85564.3231327145	57823.4636401699	35414.2748381946	84925.3176730743	42309.5923910368	13973.5643300918	64415.9811546642	22967.4606078138	37566.2693409081	NA	NA	26124.6367998034	78546.5879672853	71951.9692204184	22395.7190077072	66987.8763690303
22120	NA	NA	NA	23015.3956405128	NA	NA	NA	NA	NA	NA	52700.7338514338	NA	NA	NA	42149.16411747	NA	27440.361722191	68756.0292090057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45144.1573637701	NA	NA	NA	NA	NA	NA	62165.5276675384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21457.7144088665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64774.0169092896	NA	NA	NA	44289.5303287151	NA	NA	NA	NA	NA	NA	NA	NA	56278.6143150815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49115.0180826485
22123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12058.1275678474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22124	NA	NA	73822.5478783417	34643.9904978128	NA	NA	NA	27471.0339056667	NA	NA	113294.975091937	NA	NA	NA	105959.777663992	NA	58200.3848933268	64685.9146177334	NA	48283.4550391244	NA	NA	NA	105020.204777172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	92205.1321465076	NA	17414.0603958071	66232.9132681657	55735.1637301339	NA	NA	NA	NA	NA	NA	15042.6981628111	NA	23373.924163229	NA	70812.6325739831
22125	NA	NA	NA	5028.3150753689	NA	NA	NA	11243.9141850931	NA	NA	16000.7909147608	4030.24322244937	NA	NA	2780.31641483261	NA	NA	NA	NA	2758.92520976116	NA	NA	NA	NA	NA	5070.79680770049	2724.78421957132	NA	NA	NA	1619.23061600398	NA	NA	NA	3487.3137851148	NA	4927.82095413991	NA	4382.05852110841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5138.39706131708	NA	NA	NA	NA	NA	NA
22126	NA	NA	288006.187296114	NA	NA	NA	NA	NA	18410.4309714098	NA	625451.933053001	347200.804862345	NA	NA	NA	NA	326065.906985667	444690.369375731	NA	NA	487424.505547097	NA	NA	25870.9807615676	NA	NA	466555.093490959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	495923.423540371	NA	NA	NA	NA	NA	NA	NA	NA	14697.7382271205	NA	NA	481315.431774226	NA	NA	NA	NA	NA	NA	6079.14433548633	17211.2923612643	NA	5417.221923832
22127	656852.798396257	508963.584282386	1123464.84031459	1745185.68202349	847714.084239102	988294.371598345	782363.921170084	1427935.53631772	1416889.33779949	820388.879275244	1154481.01558998	693258.661265741	796271.810423618	380630.230958953	1767362.0724907	939344.767993737	1363325.24161872	1450605.27720043	254401.394825719	976110.294124474	419453.710917009	238322.950612594	834738.735788105	1730893.34900281	764717.364430826	1061550.92898008	943839.927713096	503914.552688331	1313500.66859253	227703.176413518	1453215.84032074	677406.938517531	689873.012362254	1377363.951448	306447.169613764	289577.306327869	1182118.40329169	869054.922407063	1359795.28180298	207281.522903389	724161.483463685	482519.607411956	425759.271396043	NA	1511154.53587168	463571.861133336	1223159.67575441	2208676.81407874	1431606.42325346	1380685.76919912	1367162.56821756	758205.013131768	787754.783907952	1185235.69794029	663364.047888677	562907.780038755	1299875.70301108	970326.74636461	826483.073522495	1746286.59378181
22128	NA	NA	NA	48092.7447866102	NA	NA	NA	42548.2442857222	NA	NA	34742.6965253061	31212.1281283011	NA	NA	50944.8655403514	18391.7230692924	25461.7595804939	NA	NA	NA	NA	NA	NA	NA	21244.3856901825	43473.9803645515	NA	NA	NA	NA	44312.5187403366	35281.881109223	NA	52746.529709845	NA	NA	42207.1851348879	NA	48716.2968748813	NA	NA	NA	NA	NA	46811.890281732	NA	NA	34555.2943567471	26083.9301671767	26322.5815656883	NA	NA	NA	49999.5911464293	NA	NA	NA	NA	18261.1178891771	37194.3166311203
22129	21879.2753539897	17042.3436637678	119341.679886154	141503.986242814	77216.823094326	NA	48402.3008857512	150938.953568293	43555.9605643444	NA	70045.9502751418	41503.0021360122	NA	NA	137058.124935816	101044.008471627	135207.265809445	120137.156021171	NA	121173.359730283	NA	NA	58050.8420308947	162508.953788612	114828.264287018	125932.178454891	111769.598786774	68785.3054050756	136111.013820566	NA	119077.693382737	110060.568186066	96413.2557014673	172009.185533432	47108.9977783201	29094.7298519057	153603.676918491	32611.2483235446	166824.199452867	NA	NA	68288.3982631198	80201.9342792571	NA	142865.127515858	NA	110424.356408789	203645.204828957	131048.95488238	105406.902433272	67214.8925931832	33356.7040791871	19475.9856451257	108094.054179495	25576.9762791797	27260.6502776616	58413.5276441478	29667.0933796155	48659.1696127204	77666.079655067
22130	111154.221572062	76979.7350819061	175486.146699507	299690.792459681	140305.056078224	188452.30958577	140031.349392728	208619.306730238	234383.03214699	99689.375120091	200976.430506232	122844.288086686	127776.629601773	NA	315654.808955508	133009.314595489	189513.416360754	237747.679035471	NA	176738.085173072	104070.662375151	22874.2787944626	126076.609409972	285109.8980077	133314.761174224	178576.678764594	165593.00209899	57792.9693871201	180139.318848903	16443.0779195862	186734.094677444	130835.503852482	102066.955669432	240959.846003551	18110.7888629794	21518.7511460159	208558.913079076	170064.546288394	231272.297551093	12814.4418137172	99079.7104812379	91995.4557620385	95364.7326085858	NA	264056.7526819	106731.368670968	221358.217626514	412787.781169803	241820.233951233	202421.191558217	181620.041935494	112040.192762975	118053.47957413	149902.659976638	101276.986227683	106148.081083237	192357.500206042	155101.300466861	129941.699979519	267596.426659448
22131	214504.380285401	135389.180815227	627926.74673852	822956.918334806	270121.176918294	212607.092540203	667351.497401703	867443.286738404	650519.834658851	455519.558046344	715857.155286286	291216.281454358	435981.592689376	285651.692513619	705451.031394076	200856.898556344	603389.547274295	641014.337758038	39802.8823847332	382752.168380751	298555.025754915	138242.833639371	562946.480047813	633496.809960592	249855.86217526	458324.918598601	309149.996561595	131990.504164515	762620.372044865	455836.44133113	807730.323191416	362108.028505536	103615.278737338	551827.665364171	196498.386922934	125828.330554394	818161.940351167	743251.244385344	529328.380483316	229413.152160973	432312.198554642	NA	120019.996550498	181976.000638107	1020365.93691866	310382.281388425	675718.188870847	937675.920015222	799230.199370733	327351.337206428	387630.731016762	335354.539651808	233838.601371083	423799.888224093	479365.844625253	337311.023171873	574443.477478302	557600.724261762	523438.197863495	641277.95448431
22132	57014.5949206641	NA	125081.131868856	324660.595803097	93217.1904591733	NA	98156.1045676452	157073.239084798	221998.292781812	13407.2150375507	137164.712483972	69803.8348741793	139203.674521536	NA	324341.409323457	27333.6037505816	165423.202568209	221464.475723459	NA	151929.575270222	16036.0408832475	NA	87870.6530631673	260027.058142975	93773.6712008969	54398.9001884813	90532.3930369647	NA	210666.418129826	NA	340724.53398941	NA	NA	131263.968924589	NA	NA	168711.041488941	86405.764920705	166374.43592395	NA	NA	NA	NA	NA	323800.71096952	56244.4358507035	292775.880276458	556411.434061833	309773.921738238	279111.629536213	216009.546809162	74927.3537646981	125073.690600941	199458.107620661	20814.1610113575	61920.7226985256	219040.63439033	153515.161590765	153561.443058295	404698.966532501
22133	NA	NA	21450.1413101811	41280.6356800995	NA	NA	13464.6703485691	49820.5746049028	NA	NA	54813.070112145	NA	NA	NA	53997.3892754832	NA	72517.4192427765	21830.7047290894	NA	NA	NA	NA	NA	73403.4813258027	NA	31344.0612804544	NA	NA	40906.3683837129	NA	14394.3903858439	NA	NA	41793.4530659755	NA	NA	NA	NA	48307.3349586678	NA	NA	NA	NA	NA	44688.6064983256	NA	NA	48587.1401029516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15641.4473499604	NA
22134	NA	NA	NA	39873.4060875515	NA	NA	NA	NA	22250.2370925942	NA	21986.8835221096	NA	NA	NA	88970.654588848	NA	21482.3809514902	29544.6210081761	NA	20948.674510884	NA	NA	42126.3511983867	30018.1522298971	NA	21222.4192621076	17519.9978014756	NA	25855.3032851998	NA	NA	NA	14071.3184769469	39324.4446455333	NA	NA	28273.7786745091	NA	36881.9571419184	NA	NA	NA	NA	NA	46360.8964299602	NA	NA	40229.2064043114	40430.4318103182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55108.2224650935
22135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21103.5925674439	NA	NA	NA	18119.6861660725	NA	NA	NA	NA	NA	NA	NA	NA	NA	9859.51254288618	NA	12334.7083345694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17307.493572084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16908.4287356609	NA	77225.296722315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25916.9566426426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34292.3115260217	NA	NA	NA	NA	NA	NA	NA	NA	46220.8710678409	NA	NA	NA	NA	NA	NA	NA	NA	NA	20677.8183080873	NA	NA	NA	NA	19324.9915185511	NA	NA	NA	NA	NA	NA	NA	NA	13952.759548834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11087.7563529015
22138	NA	NA	NA	15182.6374682714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22139	NA	NA	NA	NA	NA	NA	NA	6284.07657907966	NA	NA	9428.79059896701	NA	NA	NA	150651.672348697	NA	6309.50887483422	NA	NA	NA	NA	NA	NA	5126.64446129132	NA	NA	NA	NA	NA	NA	NA	NA	NA	6500.77560769357	NA	NA	5757.00287995262	NA	NA	NA	NA	NA	NA	NA	68166.5357794545	NA	NA	7949.60215785511	112054.709987744	186250.105067698	NA	NA	NA	NA	NA	NA	NA	NA	NA	117847.795568391
22140	NA	NA	NA	49041.8599259198	NA	NA	NA	9233.76172612247	43265.1280835421	NA	NA	NA	NA	NA	50983.0689222396	NA	5578.87987935402	NA	NA	7194.74068484854	NA	NA	NA	25859.1833021769	NA	NA	NA	NA	8565.54392583444	NA	NA	NA	NA	12964.8101634009	NA	NA	10522.1310084482	NA	15976.6932693437	NA	NA	NA	NA	NA	10716.4672544444	NA	40044.8620367158	47398.3083852186	50743.374887647	NA	20467.615445677	NA	NA	NA	NA	NA	NA	NA	NA	45414.6461210463
22141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5486.32428363176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27476.1553226878	NA	NA	NA	NA	29956.9986452622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18416.9674052991	NA	NA	NA	12718.8007537178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9947.41251723892
22143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9172.61523508738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11713.9552378624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15481.3575105642	NA	NA	NA	NA	NA	NA	NA	NA	21982.0877802838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22144	NA	NA	91397.7956391083	50981.0468616722	NA	NA	NA	33089.2133120766	34211.0960301321	NA	124259.983567425	NA	NA	NA	101874.712502601	NA	31984.7475006661	NA	NA	NA	NA	NA	NA	62995.8566304236	NA	NA	NA	NA	NA	NA	65374.6091133684	NA	NA	104065.296540664	NA	NA	40413.8918018768	NA	NA	NA	NA	NA	NA	NA	112553.880479495	NA	11845.51246404	NA	NA	NA	NA	NA	NA	NA	NA	NA	22313.1299223621	NA	NA	19768.8032941382
22145	NA	NA	50699.8879614763	31571.471533367	7624.25377162706	NA	NA	52250.620625703	96673.1248364753	5879.07614707325	13511.8728859017	6560.94746430163	NA	NA	66262.6043775518	7462.38118841384	7454.77359249963	7549.87205628918	NA	28734.3481475636	NA	NA	NA	70566.0945186903	NA	4817.58889878428	7359.32582844688	NA	45343.342840975	NA	94009.2724945485	NA	NA	66349.4768598274	6892.52244632679	NA	10453.6759083547	NA	9533.0512921579	NA	46081.5123209052	NA	NA	NA	150719.605502776	NA	28389.0312269879	22481.1994329633	100413.845224969	53238.4169855959	NA	NA	NA	9147.22040723811	NA	NA	78402.6878316636	NA	39660.1377805368	43386.0165662038
22146	NA	NA	NA	21721.2044437093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	42478.4929151418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22147	NA	NA	NA	58861.1813541301	NA	NA	22813.1669521984	33135.0693758717	61897.0685980132	NA	30375.5337472831	NA	NA	NA	84043.8302939517	NA	NA	18832.5545245164	NA	NA	NA	NA	15897.302127297	53293.8741089261	17930.4976173015	31457.1242271951	NA	NA	21382.6265616399	NA	10991.6106124241	16236.7652727105	27779.1519263918	34839.9334214272	NA	NA	17321.9494470719	NA	77725.1432471589	NA	NA	NA	NA	NA	60184.1187852148	NA	NA	92438.259080598	53207.4565514282	26795.7718061732	24518.17454805	NA	NA	32433.0062110117	14036.3876732555	NA	43839.5315882754	NA	20233.5582560861	55226.6695236061
22148	NA	NA	17562.297587673	20382.6355109655	NA	NA	NA	15633.5189097293	NA	NA	49712.3420253421	NA	NA	NA	32851.6742079119	NA	28584.1350972164	NA	NA	NA	NA	NA	NA	63305.9383024355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20185.7986434816	NA	NA	22004.5350450797	13068.5454817808	NA	NA	NA	NA	NA	NA	NA	8491.84731772163	NA	NA	NA
22149	26222.9630487027	NA	152568.652595923	100930.78967429	33139.4503646068	NA	29084.192250268	47071.5503179254	142033.659356825	31104.6128071385	204466.133786664	NA	33109.8461539563	NA	265080.204551262	NA	82580.7027122343	146918.80082145	NA	60251.7097891748	NA	NA	26891.8772815136	151072.313427184	65251.0015332716	46187.8848583623	151238.379163762	23869.6940785011	112789.535524715	NA	68782.4863471004	54159.2191818413	37377.6189142787	67733.4433432304	NA	NA	58948.8705738196	NA	75303.3330373361	NA	NA	NA	NA	67661.5739903512	61560.9167893882	25101.6857780458	48181.3326089256	155203.656817027	30288.3941592795	123537.123099635	32878.3307465863	NA	NA	NA	NA	NA	49822.5506376749	22396.6665087983	NA	55824.2475032819
