X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
P22455	95554.7969879373	63367.5678698382	123482.421293747	209856.105084094	89658.8251267337	82233.9201217819	66460.7098080182	200561.561478005	165594.753516986	65596.6784514465	164357.201254896	119923.719318481	55539.943849203	0	263269.306847694	74613.597813002	149148.892326935	182035.916318119	48100.5342289095	118318.793216802	72592.0470792694	52964.5515701921	65417.3627356044	175076.902824849	99209.213796768	85779.6391021522	127410.913569779	72789.9226474257	143776.526334974	35602.4520682454	167603.687669256	57561.7684448771	37452.5343509108	132463.900125448	37365.6621664845	47151.7111326894	98533.1586673262	94215.1929285962	112088.49203486	33102.7118186519	0	0	41117.4221203954	47506.1503655239	158328.773046071	58285.5870359337	114111.984352351	235889.802177213	154942.873692789	184118.174993061	122541.120084366	56616.2287084135	96020.8257873375	129409.548842514	53973.5150988931	57625.8810627689	105037.700630225	109567.240464686	90143.1609530759	158135.059244912
P22458	0	0	0	12770.3172395069	0	0	0	20999.7243656424	0	0	0	0	0	0	16462.2084502613	0	15039.8545119744	7906.92583060477	0	0	0	0	0	0	0	28293.7466468613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69686.5460002212	0	21034.4431219752	0	0	0	0	0	0	0	0	0	32704.6167525027
P22459	0	0	49903.9983689755	49583.1010173479	0	0	0	85612.4136235062	28158.0633283292	0	48267.4991091206	0	0	0	60283.10289305	25902.5525856104	85242.3057796717	37618.0811784469	0	46749.5788728224	0	0	0	104476.513841039	47030.6194408147	30852.5303676864	25111.2286439382	0	68004.6903725875	0	43585.8281942946	0	0	89197.1366423526	0	0	24098.6618874837	22482.4329212569	85784.8559815353	0	0	0	0	0	86948.1331566407	0	30599.5173180028	99862.838474672	74400.2391403887	45507.6554422144	0	0	0	43138.1883981579	0	0	0	14117.0544804072	0	51448.6473770539
P22460	93980.5665461236	77388.2117472904	183005.238583284	267943.71205562	161994.348136511	129395.691382569	63716.2803964046	193274.689901295	225355.507850598	71429.6362062129	231727.101938145	160337.929690017	157100.02981111	0	313326.867650981	125747.674590065	237953.962306699	225953.364249851	65488.9262278031	184182.448489252	108081.764767282	59637.5185522636	120294.81887427	250935.386430724	146878.599175116	148846.125514172	154844.783597348	96716.333918392	171410.552758531	41503.3862278734	231866.844317463	114604.257651074	77684.8724145075	236352.749606262	35277.4500902655	30430.5406507392	126105.948947232	82931.1404859172	173616.46904692	0	25106.929756267	90136.0106845496	44648.8917701378	91897.3569390106	218481.575871245	22196.5874480715	210903.569013129	302539.548587154	225824.649624175	252433.067270652	173737.705151835	92461.6041679113	169146.994190003	207345.384378762	128713.725677301	104329.099784065	200296.579588447	124387.530891974	130645.37059667	286737.614021911
P22461	0	0	62963.8832527299	0	17657.7408335971	0	20272.7987459867	15731.0160338729	85145.5543672666	104467.536062001	114035.974015903	0	0	0	49971.4721761848	17998.7804240785	77479.6311133444	8447.55544521726	0	10693.6457607366	0	0	67260.3169368609	87094.5900166674	0	7246.5142732831	0	0	0	0	27037.6294215945	11374.2669323888	10550.6942716469	13388.1738511997	0	0	43573.0376186882	0	91039.139128206	0	0	12838.8525135178	17303.8900676116	0	119764.484437939	52428.975852588	20620.8979158886	53655.5256607342	11243.7283706406	0	33560.3375141749	9693.98507186808	7779.27914591702	11171.0143613865	0	45880.752249553	27890.4338812609	48538.3133561853	42200.4337546809	61915.0743583816
P22462	139140.563981478	90958.292846183	355330.676379709	421279.364494181	264498.736693761	281143.355716682	232538.535743852	267642.422284722	266088.977717985	305362.089484713	452900.189718064	281632.183651814	263455.585528972	141956.690864929	468819.365231545	237392.135065827	399568.610188897	451084.186606934	157405.226188813	357325.745888045	186245.919097699	104995.21575657	199648.852599196	420225.242117183	191544.665199451	212333.494704011	240843.278837791	166955.922062076	327073.608740311	105982.754356519	302318.840465516	158193.608601458	94910.2947792731	286858.568646206	97895.3551493076	116343.229021474	266978.729570926	182910.903830859	286359.912115439	79552.1606718518	77925.2654060557	71799.3592906228	139308.062884948	0	394273.870546957	246862.667466891	305555.12436579	432165.335560425	329247.635192032	222090.470292132	331564.086276706	213476.848477894	245548.294725682	271256.340124169	94925.4788764164	185794.633281609	318552.115174916	266746.579291247	187044.676015635	420441.413878721
P22463	50223.9512599509	22530.6066842169	120197.367724031	84398.1337423115	127405.860272878	32728.1682658458	21463.5875275553	39082.0385654471	156630.505119574	172172.770166221	139687.42744345	55764.3141530186	25898.7003012873	0	152349.756032737	55456.1524824672	161675.337563862	74795.4237958048	47875.5632125314	37178.0191496859	0	0	92106.4444211329	175688.572202948	30670.800676628	22538.9933173505	61272.6256834167	22186.9642054135	50736.7002236568	0	138257.09021315	25739.2751817483	0	0	0	0	28241.1834200393	0	62247.2756316273	0	0	0	23800.3212786419	0	198891.172552927	47240.0956712549	107638.282935589	59762.4611574181	20534.9965003028	88869.7889318186	147645.876549317	16946.7088321739	96191.3393075252	80093.2183377599	0	88420.8135925314	65267.653113073	126032.113030396	0	163699.689792893
P22464	0	0	38254.5783987829	0	0	0	0	25864.4145549259	0	22796.2229458202	70211.0756788279	0	15924.416651839	0	60296.8923420008	0	36433.6437208735	0	0	24376.9624024271	0	0	0	33873.975883311	0	0	23883.2992307422	0	0	0	0	0	0	26270.8668633122	0	0	22627.9072808237	0	31381.9802988485	0	0	0	0	0	0	0	0	55982.1891229675	34717.672387856	0	0	0	0	20351.6561642068	0	0	0	0	0	27250.5427696184
P22465	0	74906.3561027977	62969.7105233123	0	36581.6989161666	0	61337.6276753134	0	73570.6855471725	0	58844.6860807307	0	0	0	47418.3337748546	75801.5619795369	53615.4969230716	0	0	66154.4142264571	0	0	0	79702.0692155161	66940.0694785202	113242.562726509	87744.697403663	0	48849.994710333	0	129777.055410447	159788.15425668	93872.2836722899	108425.536951407	86177.7111270524	0	111637.277400339	0	76032.0057088881	0	0	95258.2551972974	85126.9825630384	0	169023.821832769	0	0	172622.917027066	35455.4537763488	32796.4530412477	78991.1528594088	0	0	85714.9081565391	0	0	107785.812654046	0	34006.9757217094	191119.953353411
P22466	0	0	26510.8255443953	0	0	0	0	0	46108.2043830003	18940.5594270626	20837.7158476988	22931.582441416	0	0	0	0	20803.693103691	0	0	0	0	0	0	48415.7089389158	0	0	0	0	48127.2186537286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39717.0428160653	0	0	0	0	0	0	0	0	0	0	0	40243.8086000148	0	0	0
P22468	0	77782.5035554077	219177.072710282	211473.429505078	136885.187281454	28171.3565128783	85278.1508261809	212655.725316362	222401.337495191	186698.054235653	491182.300002664	133045.19243913	142148.250694234	0	441001.897813159	282968.314591581	326761.553855592	240217.775168848	0	182664.653503297	0	0	145710.781859371	381843.413377838	228179.920548023	306920.745257895	213074.201316848	38381.8095211575	158401.424529552	0	232231.612910186	186868.690672234	222084.010748562	476310.773530949	91038.2966091836	0	288211.49293335	110754.931588277	395277.004237287	0	0	187312.431772928	180553.712297079	145900.270414607	288964.259747222	27339.2959251741	133768.852637511	310972.512147446	191701.229055679	217111.834513756	173411.157874588	136983.852701852	125733.378105215	215043.879583984	0	28370.7213322238	161462.586003787	80294.5543863139	0	243253.863810175
P22469	18180.6956418603	29524.5704251656	336675.697675252	40332.4662790316	140228.653536334	107591.759028044	39555.565965718	105766.354744429	144150.14408325	130939.329504512	504633.241226815	0	88020.642094238	0	210143.45737756	91581.0434956589	408759.299862122	137736.583982392	0	38699.886983785	0	0	101638.075369507	439557.172008424	102017.040079083	100886.364631743	35938.6433529619	0	82713.6789754344	0	115577.610761058	64478.1372767186	28049.4030927806	102378.060719108	0	0	102659.978877584	22672.9453347895	247621.66428841	0	0	0	82551.9939568365	0	330155.156394231	109271.41018519	142256.163690793	176491.511626986	27940.9589996831	120512.580502069	142832.832998636	112122.877203617	124495.456516639	205082.306914998	0	45945.0945054757	142260.301358726	86156.6360526136	103574.464652888	345592.903022664
P22470	102142.550049368	61252.0938739923	419736.626052318	294875.102947157	172414.449784741	155691.338743704	179625.157743892	246511.416514271	316498.9195728	297376.774378488	500750.69279047	126587.021602346	202868.067024013	0	404106.040051495	169320.168318663	402137.302987729	274024.577553003	14226.6044831657	171630.058752404	56904.6499503798	14845.6320087039	203259.48917132	491075.164150572	150564.061907804	162554.078290581	161798.502525084	49965.0641898797	188899.811170897	15888.5822989938	229634.365181291	100546.554555665	59886.1611986084	163924.274353625	36789.5497617617	14306.8984923954	165379.249386088	133486.894050124	215674.535404029	12982.4768319363	39722.1102426518	69579.2043332091	84819.0574161159	8264.32346751798	500945.3671875	173106.049262898	296058.315563076	400934.905593517	234285.133186877	243418.578467568	241177.525246108	159176.066039318	170400.78591959	229461.382090482	118551.157449555	123398.700993115	265115.252414807	201869.585781652	160992.154563805	485079.995545386
P22471	53296.0583643785	28239.4473068426	199984.351213997	225560.283211262	83739.3803345256	38927.7750482205	130389.818455415	237591.199260874	138078.258464932	153214.874423448	282330.064376718	113917.836338702	105375.412760034	0	305813.772193945	134408.637451991	237042.763716073	250480.962311931	0	178161.169755895	77304.462838819	0	105153.858075504	331814.04110537	143833.372419911	183504.569978072	169342.331283179	59457.3147584503	195898.939365488	0	176207.072720206	129354.811969818	66791.0251901403	256858.695163108	75766.1942592893	64110.6325997942	207839.123621322	150812.290991905	246124.218486554	24656.5045974343	0	81947.6182288993	119307.762339701	47334.8096215725	283068.218221131	71933.231882047	175407.978242688	296651.504989325	187810.851669511	179865.645948698	135140.428368888	99054.0396414511	108640.626430942	181453.478540598	63937.2387800471	76449.0968585401	163522.535288003	100773.189243107	129428.198877771	246295.43539576
P22472	0	0	0	38978.1665031706	0	0	0	0	55202.0328944265	84435.18660662	18317.9168586993	0	0	0	104152.973158343	0	26394.6646761349	38863.034038855	0	0	0	0	0	23854.8508983697	0	16326.2998649154	0	0	0	0	0	0	18788.2136403441	62686.3407028917	0	0	50554.8440541686	0	31613.5106062795	0	0	0	22487.3378213291	62344.7897608024	45567.5283470232	0	39634.453631682	58760.6476012111	26527.8474201616	0	61510.8021623761	0	0	0	0	34646.9219431599	39230.8186696348	56990.7429403753	29097.9611220954	0
P22473	69795.2528234818	0	315095.680226201	230374.501899445	137053.232599071	210553.927527369	182978.626420497	159999.334089084	262931.208520488	468368.358021861	641576.455336127	76029.4927532492	173492.106342178	0	287064.953800095	86700.4206897393	342274.940066082	209217.844020859	90612.1419890699	169592.369099902	97435.2988610163	0	340000.060160537	424443.033563427	33633.026359746	75809.3791700067	227244.252013711	0	131571.495449102	0	271150.926105151	76482.1543226644	40105.5002996603	123104.255015824	25533.5107218428	0	150867.929641817	48291.81805242	190521.044230885	10225.4699722111	0	34169.0357845529	62318.8726805827	205329.458656379	561667.070631251	184988.985700709	294988.570106461	339618.195504117	148610.563090573	256661.13211067	334353.592014102	214436.329357429	148482.909807667	205072.817449869	31512.5274185616	258431.017093574	257652.513076193	283029.674440596	245891.996603106	435783.932434613
P22475	0	0	0	0	0	0	0	0	0	0	86655.7287301853	0	0	0	0	0	19086.8464419842	0	0	0	0	0	0	28084.5244701347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17908.1099714728	0	0	0	0	17201.3173649823	0	0	0	0	0	0	0	0
P22476	0	0	313403.097283857	57960.0057959844	67098.2279537573	98456.4606457439	146735.167072311	111378.847039557	203188.021168223	217761.797855156	504041.148865713	14322.0667146836	108745.240043168	0	214894.955995228	99017.7712759117	496326.154315382	157726.237105899	0	87273.0176691418	20404.8791939359	0	265518.636060624	489992.781569375	66699.0771949985	91450.2528982266	104580.85074238	0	28002.1801367817	0	197218.007708903	99360.4273762192	42526.1430315837	139338.639368759	14029.597405268	0	126960.611274995	11905.4638028501	149995.437996304	0	0	19958.8294932621	176714.253387742	119522.947072262	487308.525378894	142479.016591293	216070.09835201	262084.396119597	115665.199522996	89061.7435003513	93828.2363645424	142543.829819872	53049.9784514965	125113.051661647	0	133816.78817911	132507.513924101	144448.514973852	110080.50460689	342535.686574213
P22477	0	0	38656.5497022292	53688.8052141483	0	0	0	32339.9428861852	45781.653727033	42051.2589836635	54517.3001978629	0	36135.267579825	0	83969.4181443072	0	36042.276937014	51566.6251563103	0	29557.5722875444	0	0	3568.76092690986	78259.1547904662	19744.329204638	26263.6956816991	25372.4757220034	0	17952.8064433366	0	50604.1939870061	0	0	40521.3756075709	0	0	38741.6337984665	50365.3156960959	38918.4866566888	0	0	0	0	0	89787.6471819213	0	60551.6862602152	113029.419730753	64866.741365927	43683.811954462	43040.603384747	0	0	42007.8895847137	24504.9042698904	26698.0683952162	41237.5976452415	32313.381085463	39273.2680225645	76758.9000356709
P22478	11147.2764578609	0	27716.4762372545	0	0	0	0	0	0	0	51487.0924036322	0	0	0	0	20914.1526213974	49194.6587768476	0	0	0	0	0	0	56077.2648858102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32398.314379576	0	0	0	29146.3191264725	0	80950.7128545046	30759.9961055988	0	0	0	0	37411.4841742995	0	0	0	0	32196.4531051422	0	35478.4298254441	0	0
P22479	44893.7939145076	24092.0677288266	150434.332840401	50171.5560094435	93944.4169830679	104515.887057808	45132.1923304504	95738.6581209062	157107.299400875	75455.6091690608	129290.696659603	23650.6236539221	50285.2756344795	0	146754.179779709	72331.8545251823	205870.648672804	56339.9942356259	9536.877189403	82618.1591706287	22873.7495747915	0	97876.5903464861	138239.54386958	63218.1612130116	72848.9377641681	25686.176402457	28993.8566067957	83105.5432387933	0	79540.5923961767	59802.3351781812	0	120198.16227533	0	0	65205.210039228	0	78982.2766299723	0	0	0	71076.8503903138	48188.4674536771	147015.757276206	50601.2838138927	70054.5631516979	123223.610679587	58310.597663075	117749.057582153	93451.8878246515	43308.9079679481	57063.2718483596	115257.780948278	0	52363.4102829389	112242.863202368	109976.787400699	83093.6779507202	182289.994864878
P22481	0	0	69121.5082033261	113512.220511821	0	44184.1708035955	0	27593.5186541296	54166.8453806106	0	92950.0201059605	0	0	0	42909.0179767713	34395.1990948904	82412.9579409599	86613.0064350524	0	61411.6289506124	0	0	0	85814.5755623521	0	39433.2535837903	0	0	61389.8737036194	0	49757.7447271231	0	0	38095.2195556085	0	0	49100.2154403391	43998.4529338217	81587.2050309233	0	0	0	0	0	58895.5483823542	0	43212.107901839	85815.0293762018	27855.2237839877	0	0	0	0	23320.1855782224	0	0	0	63331.4285885771	0	68996.881935624
P22483	0	0	0	0	0	0	0	15971.57191804	0	0	0	0	0	0	21855.4677500965	0	0	21907.5688034624	0	0	0	0	0	17747.8710122912	0	0	0	0	0	0	0	0	0	0	0	0	0	17528.9756556637	0	0	0	0	0	0	0	0	0	18027.8822804329	0	0	0	0	0	0	0	0	0	0	0	0
P22484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47901.0145673617	0	0	0	0	0	0	0	24654.809574932	0	0	0	26776.3123021282	0	56378.4791881465	0	21339.8694956281	16775.9874784667	0	97109.808897431	33705.7612392892	58379.1331603081	22581.1972368595	0	0	0	0	0	0	0	13047.6477032981	0	0	0	0	0	0	0	0	0	0	0	0
P22485	0	0	67252.1365118355	77428.7382596846	11962.238764928	0	13186.2837581704	94349.6884215292	20429.5913576477	0	88916.21054101	0	0	0	93005.950394285	48884.9467602188	82235.2247633997	51040.5626764404	0	68646.9443196948	0	0	0	102526.919918439	48134.9500416855	54020.916913121	15920.7643324701	0	65497.7148054631	0	38795.6565509945	0	43667.9327105283	97763.6892868123	0	0	54780.4334946583	41697.531841724	105326.524882152	0	0	0	15156.4954183304	0	87679.2950131608	0	31428.9189975224	101742.940360514	51377.4129464024	23049.7745494078	0	0	0	71817.3971194098	0	0	20301.0947182776	0	11421.4850368505	82980.6033437137
P22486	0	0	53718.7318482291	124717.359633059	22760.0706398398	0	32578.7992885105	29835.8538654346	72737.9750406217	0	61104.4839598386	0	35615.728015631	0	133611.723360119	0	69206.4558187033	116036.773854074	0	34205.8045788173	0	0	0	103435.981081238	0	32859.5581202559	0	0	93188.6031725745	0	88876.2512475305	0	0	0	0	0	50160.7453067404	0	41272.1226977352	0	0	0	0	0	125276.085292301	0	55183.2799287075	153063.838187787	108963.268629182	64314.4621931789	77688.5698860167	28875.9004651418	0	0	0	0	109273.143776744	22540.0064789853	0	117484.710846171
P22487	126087.777633605	0	204974.153038191	468377.646373664	150105.537641333	218280.629666947	182600.909666643	243550.881282428	438951.474443562	280207.138754863	296372.393505972	158566.741774476	259362.703973294	82078.5984314041	383434.393269567	143965.212484216	245700.269910933	311329.576491156	34522.7137401674	200871.769769532	122668.362652744	26595.7102500831	174471.053584534	302002.054228039	136776.28532659	169578.244234648	183951.509328526	75233.775169402	270113.320392486	34908.0319060952	302696.381174412	110217.683508028	96669.0350362778	219478.92903818	34122.1548063759	34584.2934176844	203303.564677034	181069.33436861	225680.194381353	0	244678.52423257	67116.2382522845	76099.0820437353	0	472951.794178976	156393.167782417	283643.630210791	424982.074584949	329137.525360398	227380.990408395	212340.512831233	122437.478595815	129540.66933191	189265.28326788	83636.3731020732	166321.434199917	256837.641692144	270353.762115488	167309.681803067	317292.428106268
P22488	0	0	56497.7890912141	78199.5820155972	44409.6114272805	0	0	27983.0838484715	35949.7632370255	118277.191184273	102846.225249397	0	36180.4417257169	0	102147.141510554	22647.2560826519	84856.7438224829	31865.0273659143	0	24799.6639573123	0	0	39115.2760641787	72546.6665095518	0	23456.4388602916	0	0	33197.1581744311	0	34958.5576059741	0	0	42249.168348517	0	0	0	0	56994.3219849591	0	0	0	0	0	115992.753787476	0	35668.0089373193	117087.290669618	31604.4423098677	95028.1921332827	60771.3108427529	0	34930.9995700434	26615.5487196693	0	0	58260.7026736392	27055.2041566509	28048.8097651737	140699.598120099
P22489	135198.149666879	70205.8777165865	287517.319265591	461314.026422034	149273.171112593	133429.197738478	204274.837321024	375258.368390987	392911.573512178	319104.29872845	455479.210406078	155267.07366971	263746.582968108	123633.522521513	573774.785894028	148454.252000548	331125.148336485	258533.536849403	16674.427600601	271643.208932758	97390.0947202459	18958.8856386025	253677.619479643	501150.055525456	135282.542156862	151737.873068062	193319.66723684	74073.6075952327	365410.941796497	69535.8910905218	421303.314550018	117021.21058417	38675.3615779915	248988.937935641	50143.0420105225	22491.8126178781	270633.772752423	241421.5722337	276129.865976885	16377.0483425412	148308.496916601	30203.6008767693	79887.3173613095	55264.1017282049	596374.762114517	192040.636004783	354251.370729696	584773.491000645	394762.070942951	310776.876562551	260720.687938333	180465.174365607	147019.839010707	223244.152781344	137044.173177338	225515.258413289	382430.976437815	324601.368140451	262863.432461498	436343.145092313
P22490	56388.7288862325	72847.7820336851	157061.402777413	193845.860244027	102572.202983036	146935.506189909	112801.167175293	214093.001828502	150669.798141773	131917.757250085	274638.968599851	152592.859349594	128114.25931171	41322.4074611697	243849.550963049	181105.724839391	239372.266100572	192697.05004173	12921.3806557116	235157.127297167	122619.23299297	49038.1643598755	142395.970643947	352655.107046794	144261.484063403	294874.323255185	191920.07525767	77135.0952479899	233305.613745836	92261.2240961298	192960.396525055	179923.915300519	176036.163994242	329848.883034739	65061.5767457524	49714.4452173948	229848.194477877	152847.868487672	318060.171944047	54933.7877668869	68719.1335040009	121972.659349448	103296.043875823	67040.2374872185	234699.004051428	71148.6788292385	146848.309551328	219562.513114326	135356.428797661	145490.375536918	126716.287412857	57612.7786224153	76007.6837872956	133754.88204076	140460.214433519	84139.3298105771	159755.624813135	116310.778734755	95935.9360768568	251938.623098987
P22491	81047.6264346918	111177.442734269	204376.677698946	268118.409910714	126824.05385997	73495.6346244281	134008.525012979	232536.998583964	188701.372648921	138360.951659409	269101.742231349	114338.807830705	130434.818678077	0	281921.266512607	165729.66834521	251460.77204681	236304.008428807	36027.4606674275	188728.567606978	100240.352434184	36256.0252670768	204942.449559555	289638.950519928	148378.512108936	212734.460898103	156809.314568685	122720.270134562	190354.370771339	39469.6857596367	239891.201863418	151580.276609954	153814.817161875	287320.485041594	77012.3092853332	82918.9712224363	251767.144595856	174379.504192143	303372.650833936	34102.9425090464	0	131814.898451971	139024.904994392	0	264379.170866691	110798.28220771	194497.130251697	352670.959424038	228225.779084812	195540.304077437	179697.365452937	122348.481727754	118980.127120811	178157.87219658	89209.8734684047	108825.205094451	198590.324040886	168425.335670738	149404.269098583	290329.418213892
P22492	0	49258.9592414637	156278.869500284	74795.9182226148	102435.059478903	32865.1192621885	69921.6909215488	135706.910169344	143162.352760642	126285.802653896	238265.927880148	65842.130754253	32200.7099937204	0	173240.670609648	143225.393922217	200685.162752955	170432.32836536	0	120623.522758636	24837.2663081856	0	122695.124705719	244108.242448177	125722.906130367	185492.748824212	160680.215844443	53812.2400837356	109236.599710281	0	135948.257596448	145116.161873889	131961.365693443	201846.101145053	0	0	104659.137200521	79082.6883708113	219604.026755555	0	0	75511.4942491084	139648.281400962	0	193205.455487109	54573.5844474484	103889.615263118	196335.309477366	149488.437766428	138442.376488147	138744.890660326	70203.7429507193	102591.461122944	147969.870920597	29525.7024226315	92149.6834402252	137600.987862118	115377.003131327	106485.562080201	214758.060096851
P22493	0	0	0	20920.333319187	0	0	0	0	22582.6899861261	0	0	0	0	0	39365.7982645529	0	0	0	0	0	0	0	0	15947.8661635677	14912.9675250551	20170.8460613639	0	0	0	0	0	0	21422.8351368047	25775.098816165	0	0	0	0	23432.4485205616	0	0	0	0	0	0	0	0	37543.1324097944	0	0	0	0	0	0	0	0	22666.6364128396	19119.9571781618	0	24652.9842963987
P22494	255287.164039404	79014.3401873606	280760.773368131	446833.758948134	250262.826733328	329416.570849749	250379.980642071	258367.475262184	526524.691426335	312790.470856878	423939.985007165	179697.603026183	241984.937617438	122086.39839081	454002.662384357	177190.094687439	429508.738183668	284797.589081336	61323.5191437234	252815.149006706	128203.382306764	38361.0863706427	277082.863329345	494244.5369107	190958.310009172	206840.512064463	239014.608608123	77074.6458434866	318626.667315533	0	352023.457510016	137458.255842798	79727.3625032089	197803.708046153	19966.5887897617	0	160211.428454284	145933.837284266	279891.689315006	0	109146.375244697	79684.157991815	122843.800860182	0	575433.902005084	267625.438364048	527823.132033131	629344.606935691	328751.778905331	367275.133021125	421439.800152531	127713.127678712	334956.635662456	362272.271286968	98285.7000735003	221875.644501276	478286.506230372	299149.658147357	309852.564136196	548450.709031008
P22495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51292.0346835405	0	0	0	0	0	0	0	0	32977.2157243973	0	0	0	0	0	0	0	24547.2516665643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13212.1800729065	0	0	0	0	0	0	0	0	3770.82589571518	0	0	0
P22496	71161.6608137974	38920.7763866864	103110.89138266	152397.700951985	84575.6215566117	0	62014.6506396974	82551.0117045762	137730.392794172	64706.2286933602	146710.531819926	19705.616633039	79660.1421991959	0	159242.790271013	81470.9024596988	124846.531822255	111182.146345181	0	51686.7526143976	0	0	94573.2324265245	119055.970101429	51698.7465661002	86617.4723912649	99921.8715360654	34818.0613401322	141753.769356166	0	102099.616373841	58753.5397726692	77979.7835901977	82451.3193690647	0	0	64958.6968103291	44287.5688129275	94579.3592296286	0	0	73480.9639295093	78890.3358459616	97945.5848683452	125472.006104248	0	67491.3793660422	121326.126612036	88116.4665150635	95385.6640474654	106973.64120931	28464.853880877	69512.8201004038	81851.0352315686	0	41350.9348176411	66385.3635807435	104163.851857993	36840.4851613583	151931.985633812
P22497	0	0	0	40276.8626371107	0	0	0	49076.203102318	33302.5051481758	0	22681.1000815278	0	0	0	75638.0870502197	25764.6053690083	23182.9000448211	20261.8798209634	0	21043.7751365221	0	0	0	45057.6092717616	29376.5174388342	12393.522092111	0	0	42122.2300347131	0	44287.3053323491	30582.9757751246	16417.9777344932	50906.2869729154	0	0	34351.1185795568	25132.3520146107	56132.8961541078	0	0	0	0	0	53162.3147615088	0	26123.8596909369	90209.8048868893	53359.7581833315	20198.9062663826	19549.7791954667	10058.4185682742	0	7073.27301057436	0	0	20730.4416765115	12031.0888729635	16800.4133269339	55470.2678203157
P22498	0	0	28243.2930345463	93765.7370937176	0	0	6009.57073190273	40208.2300134668	130244.406741329	16300.4835727235	43729.0850325955	11113.740204723	54552.9173064585	0	49559.6060160933	25081.3176767891	33441.8594567832	24822.8880025561	0	28650.7424447086	14106.0564676725	0	0	58848.5760587983	36282.8297869418	33437.8805603709	18158.5357515618	14310.5873478102	29936.6286219664	0	29879.9466880106	20823.1199981331	39030.6097897227	82817.8490950817	0	0	37185.2697865727	13130.4763724758	58624.1568976252	0	0	0	0	0	88251.8227247535	0	12980.0140622192	63155.4245004944	6546.78503113767	38536.2020563763	0	0	0	27761.5106509231	0	9821.78991283068	49818.631582437	78536.5157112943	21377.6658574214	61274.3673566077
P22499	0	0	0	0	0	0	0	0	0	0	23886.2517199374	0	0	0	0	0	21987.7410528623	0	0	0	0	0	0	25581.5923937893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21705.9754030749	0	0	0	23736.4372597465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P22500	147976.326753072	173479.950195893	331626.776543464	858124.157803029	176243.18501415	230496.667645435	304320.277600442	729120.456409301	488515.423430704	240480.879954905	434337.35086125	211394.042729565	297048.2792854	138706.742274597	945252.274112277	277720.26622339	412779.049490717	507298.227492258	35942.6109510243	291625.44848435	171649.573908763	31507.1118406042	223029.685348581	487047.026979328	249711.88076825	317349.902599405	295514.363455444	134380.386427567	536504.867775381	25567.2395171862	540629.61065049	209702.179499217	102530.715335659	590742.028792855	118086.7283063	107370.512609164	529372.470408193	458745.63334607	578393.257091652	29355.2031622406	209226.142225357	121846.138426588	113742.814134359	0	584910.34809075	130124.959843718	363853.855580315	738810.291118558	604453.852550775	358823.584353728	267090.289957374	177166.436178929	170065.670481116	343727.410970843	178190.850536392	194860.035046316	284934.299839829	237262.236796958	267899.08137745	449228.543577242
P22501	0	0	29428.4118313829	8436.95780905784	0	0	0	12872.5389079424	16667.3527160184	23227.0773546079	31253.0895871449	0	0	0	15846.8355563479	15725.9526438737	29901.7408018591	0	0	0	0	0	15602.8457477169	29054.9070106807	0	0	0	0	0	0	9278.35394996841	0	0	0	0	0	0	0	12603.1369393093	0	0	0	0	0	12372.7549543258	0	0	0	0	0	0	0	0	0	0	15712.2262731768	0	22020.5994742428	12005.7693710948	14170.8149573288
P22502	19563.7023521965	0	29420.6121082589	31593.8937646165	0	0	0	48422.2703180154	50457.1223651397	18243.9847304549	43387.9094708403	0	12722.870680063	0	74267.2735384496	28690.7130545047	34355.7057702729	34043.6601418479	0	32522.4243752527	0	0	0	68450.375890101	32336.9287444555	27698.7649046496	0	0	45707.387237781	0	26032.4950381971	0	0	46166.2428236186	0	0	46573.238777914	40319.5376507335	58451.3038406609	0	0	0	0	0	56475.1239429368	16753.7455235548	37979.8329128957	84428.0426203426	66338.8637250358	40981.9625677879	51781.8237539294	0	21972.4558606806	43429.1723558209	0	0	32367.4893309285	15735.3737254601	0	51212.2822252149
