Bin	X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
MEGAHIT-MetaBAT2-S964.154	4334236.492227807	4723461.67787274	6983374.185036699	10252642.013284378	4579769.437364901	5366319.463493126	5931962.803719651	6135082.981353138	7345529.653447001	6240314.933949337	5549189.474876764	6785512.954933618	6854302.098495371	6888312.860782953	9459992.788892016	4980666.331376387	4486950.764102796	6130154.714976429	3303496.344917879	6419555.415552474	4492589.181837082	9999760.097217018	4834662.491674966	3188190.398685245	4654046.143693103	3746700.0824405155	4579441.2812006	4709165.451586432	5077749.873270007	9065621.425090354	10841601.325822586	7728833.663335669	3846611.893041184	4776325.6533770515	4129523.2969645318	4061905.2368193916	12315285.63352233	11559517.742387272	6845986.79242112	8077524.787539601	2140547.2548240973	3997667.8838699646	3495184.0603121975	2059626.2342907167	6372270.221091824	4802232.677363622	6022983.060305074	6536235.285228268	7267781.236680918	7138259.289561481	5416430.70289905	10124565.422337916	7607906.020908607	4193158.7531732116	10345776.234130101	4976311.411343449	8847341.771678502	5582089.357912558	7331285.012885873	5008585.282722351
MEGAHIT-MetaBAT2-S964.185	649835.8817952393	469145.9192980651	610371.5954879352	1548375.4319704464	812648.9958827002	599154.0105345378	1278033.4030832981	1083424.840776592	3043105.730447751	1761901.3366838156	2478192.5605669776	985500.4336428908	1864575.7630644075	578473.0806332532	3133644.2623618254	1740207.8867717667	970674.6827246259	1889586.9200443267	981980.1079221003	1091196.1291598591	652573.771383498	1347130.839542768	851183.156221433	714883.091345822	583816.56348645	732193.6724876796	953247.6627649072	379668.1914969561	1159355.1743288988	960613.7402680566	1726948.2727444782	1000111.4079188966	533471.1465818215	1646722.546585404	675188.2186097129	700623.0213913202	1509565.5899091747	1767167.2507674505	1106147.2664836515	863623.7667247917	159447.00380263448	402704.52924614283	725458.7757193028	363575.5619966005	2290088.6945159724	724189.9299776311	1985729.6847580124	2072584.551063293	1100172.270315093	1057460.96129252	1611966.0371789508	1751138.0604243393	1559818.1584450433	1356110.0306764343	1170944.509007415	631308.0892361961	1725659.8068835293	521408.87319376477	1180481.7630199268	1868829.4283927488
MEGAHIT-MetaBAT2-S964.207	227998.7119285604	705941.2647317074	369766.5237924924	553687.4988025473	294440.37808378163	183876.6044691038	429531.4974764993	350657.8964764473	1267348.4564923353	821247.4305399642	1057329.5574060401	763842.7575942847	1853387.0405091727	930176.1524619806	1140317.670410321	547984.5373335814	644890.1162071611	331740.7366173051	706501.0307655896	378980.892756324	368505.4524145296	745226.7390824847	1038867.0121798894	809226.3831523567	303328.61315141775	386355.49671595846	562368.3284487778	380873.6968058762	360844.4605626332	372741.0521865529	1030383.2755133089	3939336.948232785	172072.45729293374	163932.8756514498	207370.31514127934	214704.78223137368	203579.50356278865	465613.62728319	362583.1175744424	334575.7050243069	49825.35015159886	255095.51924806283	222777.10321671728	75151.36421238638	527090.9250263154	389523.48367476085	564345.1225511485	636565.2963363805	303206.86199365486	666501.096009877	470426.53071829665	1158697.0542386344	848136.9178810221	411579.8152330798	422598.6728297281	421542.8353526657	474266.57438155846	448126.15757418325	477345.47232719767	585998.1745883679
MEGAHIT-MetaBAT2-S964.217	604302.0162553716	643498.9394602415	494287.4554288967	2021087.543782613	642138.524805435	843753.2589101801	811475.6889664411	1198991.6610789779	1510412.6536979743	1451871.1542320012	1321999.3676979253	1130306.4129969021	8117490.945531265	1644534.3932830296	5014996.848691549	799668.4065437779	891828.7410417891	2460911.35613273	540132.7926570304	956561.4705037667	631053.667678697	424783.7811739442	827958.8627563003	671958.3339337053	635638.2703172347	752309.4749551252	770781.597215982	668781.968873074	904545.0599837737	1464356.0777566961	1744449.3026058723	1451218.3650966003	635323.7427182075	1304790.3213125118	461077.4363531764	286911.4568276753	1435957.9642901418	1070876.9995836802	640986.4391561223	882635.3495828661	734470.865419609	551994.4483747137	704153.9547585457	323451.58203248226	1957935.489234542	503136.2210025035	3015793.9891471956	4358138.922720202	2214199.1001064815	932714.2377008843	842134.0967648289	1204227.8645880872	1106570.746866496	913156.9242117258	2043530.7823855584	610316.1086758099	1758724.3475872364	531985.5946940003	1445273.990676646	2325219.1247972175
MEGAHIT-MetaBAT2-S964.235	843396.4752000876	583719.7872651009	617399.6395157675	960772.030610142	1123863.3833896387	758390.3281120723	655656.9926074347	659097.5906088115	1311149.561268147	1142642.46004477	704534.6449120758	1117075.3743646545	1096230.7737358415	471705.599836273	1597423.3062377768	650090.6310024961	667154.9202947895	877552.5831655968	413991.56747479254	1041842.6855481071	336922.8070704015	418937.28874657804	1479342.4491236256	497912.1790264518	845296.1508318885	666519.1463114526	954597.9722011047	439257.6013581854	921547.3587907727	499720.838779748	1426350.6651773425	1157961.325603134	464783.0241643903	701368.3726172133	322998.5682237913	229675.94234054678	1029512.8073794992	1016685.1689736408	571317.4132841136	881154.5228694616	102790.90024324147	493066.0381128049	628155.6101090099	200148.28301540282	1123258.4939919326	736841.1450487032	784335.8430895886	834520.1509615259	1058958.168151561	1081002.0692023868	567194.7988396953	1044461.8237889186	1187398.0940524957	643417.6538467195	392780.188656011	600299.905364427	1120927.5595921862	926918.2348533333	1083180.7393504288	1503295.3939569383
MEGAHIT-MetaBAT2-S964.264	142136.86181347087	128372.04632356708	150461.2211886029	388090.07477313146	147055.02513798804	74650.65626968391	242787.66642528804	233339.5179883207	377949.9322054823	275367.3096637619	142013.54212220068	162794.23955374229	793575.7820559442	307594.4562399459	580280.741562155	36922.719175061015	204888.7907210169	158139.95444736196	38254.330942998095	240298.09714706728	317938.4515060312	142575.83674842882	310227.82430520246	26340.527277684836	76074.73607381905	127474.32244665775	78710.68045250133	156498.88102744386	161892.99785718252	130395.5612665897	309897.80712070887	201385.07088570922	165026.75822305414	218818.84440275165	115606.18639160911	115504.93672953134	298562.73098786396	259660.2797651892	95507.17980896313	170921.1389581353	0	347117.0118106783	120281.8336851607	256084.62810696464	355679.5833449918	143685.16826436433	210609.399266337	270573.71239410446	309025.7490770911	23659.161319987612	138732.02737485975	350853.3916091503	269400.82152419083	62511.13250442773	91238.6804491794	123679.74202815632	231703.26282283326	161243.25237431657	238994.3179021564	400999.3159870845
MEGAHIT-MetaBAT2-S964.51	70804.57870083555	199193.76463874374	112331.69662084526	1455341.016167716	171792.96262376304	0	519393.7937478639	596984.3419063037	853215.0497435781	901813.8738075818	444905.76392072474	780791.9029868774	1430567.0151630144	593909.2134835541	939400.4164414796	138724.07112207115	118278.2515057114	804731.4066063291	258712.0551805461	607851.1412967643	168534.03152891487	1022561.0061710569	1047821.2686260482	101958.04584854533	137267.68021824988	823717.1335979846	934051.3371403688	147259.5179512934	785945.0395937056	1334110.5007328065	3885622.7161299475	2195150.9678989947	336364.7901878658	799227.2525830201	753379.309853676	223401.42080082346	1231123.8814728437	2774578.634731058	328830.1900879967	1011931.5494915817	103673.62923269886	198149.642848578	391406.54963077296	353205.9965242144	719884.1440072183	463943.5472864994	1778814.5813731605	2374440.330445189	1316768.521241358	96889.3092088633	367676.9087954347	646171.6755860291	191250.68974667025	192621.98038917469	1245799.8473947714	506790.596572507	560708.3084966276	313790.99791435956	1052263.8010788811	532015.4128087014
MEGAHIT-MetaBAT2-S965.107	338509.7262977947	45598.77536940042	277222.8292955303	435863.446775186	236554.8932974922	1597102.048232614	189072.91636524332	44231.71673659359	1802263.9520058904	808232.3821550624	191012.1537047304	0	528084.3428196149	401240.3395133967	582442.7411997241	56378.47125881379	237786.72177299712	111538.01968977509	112246.65913449124	104038.37136932589	132249.36834688066	0	168524.23717772827	309073.80035998503	85155.85543651783	33721.2882491717	0	46137.534711316635	247983.5145584257	59595.09005522217	486893.5784874554	26875.20807714546	20502.687757043266	147429.05831360776	34317.41471179301	0	76875.08952584183	0	181832.8681759156	48273.178815676285	575447.617829013	78858.4740337528	55033.96143248524	0	734669.8692323919	346725.580565863	379463.4099556356	239716.1209541666	376257.10598364566	401267.71138591284	543685.2695479194	82865.27238731002	136466.27819756992	178440.6734330631	25383.111485223893	341541.2995437852	854812.5414675188	1101764.5782123236	348729.2946173325	577812.4229489075
MEGAHIT-MetaBAT2-S965.170	1579229.540242319	1033146.3108075429	1290865.3312778852	1374114.5964742734	1630511.5224320574	983786.6057269692	917837.9182276693	859101.7502428427	2023517.6264554486	2044285.4261854438	1115508.3482277633	1150682.8912177829	1054729.776723877	1039718.7970228149	1911422.9260174932	915854.3214147976	1296928.2262686098	1079476.4998040146	1194367.5695293795	1372116.1709302985	688747.171535183	417564.28749915416	1788879.0797808503	785859.321638562	1374481.4739574664	1051690.6902458286	829600.5957514287	673643.7300787866	989836.6425471234	714530.7489525784	1266487.5244887143	997046.2378677805	1334121.1912415295	726897.8527698477	536662.6716956017	279165.6877481661	856172.3829894792	1103500.1247793918	1065763.7536681865	349002.5984236022	1031292.0960125513	833840.3953313527	999116.6413647868	101254.26104972936	1823771.0194138912	1262033.8753288512	2286766.4184230836	1582019.6628656022	1215229.5938984957	1931182.6589332607	1683446.7468268934	1235682.7065034993	1893184.7447984728	991305.5650772034	1885534.0865009916	1198290.0014754357	1515903.6133079883	1320658.1107831222	1160372.8153034176	1861893.5930442468
MEGAHIT-MetaBAT2-S965.5	71746.7480371478	163870.58152870947	136822.78176497066	136174.89467680844	66101.53482919688	88178.51766065875	101498.94664579384	207029.96765358714	90827.88870282796	140257.45869780204	140219.10610819462	147614.7931438136	149272.74600812592	54928.50976439264	114086.52398376114	131565.1064429279	114940.01990599475	175246.6366261579	152929.7495874221	105341.03015037045	177105.37048751806	147545.23758175975	294671.13974487834	113160.76106373954	37052.96589523595	93613.27137280075	123466.39641969521	97100.09544070579	204819.3412485069	208226.36302493222	167704.2965205498	119591.36747321452	139885.05158147175	73172.93371543617	78693.35313352832	75312.31015737852	234296.41028074568	157834.7559822852	128329.44510967366	118591.24512694386	61969.94235533327	28101.01494113219	14251.491213242613	0	139488.86529993598	112438.56185245194	87848.44724654521	99324.98177983839	143197.7636540166	118948.85282878438	111392.71676565043	143884.9952772638	193404.94213204502	82193.51781159676	180037.7089780678	108454.06591076846	107522.66502629546	99925.64504024995	154510.8804683426	128890.47933325106
MEGAHIT-MetaBAT2-S966.102	4905929.3979926305	5479508.191471155	5890456.5824658275	16315731.82632748	8925779.852882113	5538331.909862963	9192928.930211933	22128564.284193136	24997079.785127804	22280170.473798327	26278463.421422828	8032806.278216476	19499715.069851995	11983025.462716663	31575389.545504536	7937260.3627182515	17497712.188982673	21360685.475067645	9986941.516914757	14268804.249114482	5538878.456651533	8845015.830343388	16010354.067439053	7056634.580946465	5387584.820817708	8451739.341254769	9474145.336448997	4436755.593118986	8239904.778055365	9642369.05778215	21852998.814508382	21518198.45526551	5092466.99270299	20191048.224347956	6884233.609789543	3101665.5042917193	25171179.57111752	17748938.143738464	8265465.274238162	14578255.512989903	2381624.5658165854	4747900.791556894	6923576.855533179	2873081.3324194276	21869235.82162495	7203675.429606558	16158857.945004024	36155709.424958505	29864259.816688493	10950131.527262164	8768313.835713243	28369155.11181286	10720634.318423629	7844984.749991178	18570696.25260254	4910204.45713423	23389950.577380765	6637064.131992975	13242961.536055692	33497659.352372106
MEGAHIT-MetaBAT2-S966.75	1416602.114805359	1855849.7677831203	1227372.0625590112	1540702.65472549	1956485.3465086129	496186.5122542831	2637176.4460475803	1400185.3739985093	2089949.2625050715	1441798.6867026447	3335027.5256577423	1198219.8616037015	3095199.981881396	683712.6418678778	2403065.567159769	1372685.4190345635	1516353.3853947725	1827593.1807344842	989458.0529470703	1336505.909247415	737401.6740599711	1994374.5019101668	3418251.0121357017	1478842.3034199753	1399394.4209837513	875667.1113974145	1981818.8825992572	1252048.3927067628	2092576.3710208465	2178140.2161068665	1416144.591168945	849717.6115693131	1517859.064206423	2114778.919908136	874771.9335777713	1051454.5129265962	1052422.5337242573	1714714.7650810352	1790355.6196402952	1472104.8566340061	324799.63241848367	928671.1489103937	1089925.7739784745	894377.6598841795	4160561.283943773	1210149.8403525327	2634227.225481717	2154088.770449923	1836258.751666463	1752640.5602507014	1191664.8570550438	1391544.2870959083	1337090.0224175612	2487155.309057987	3119075.436512762	1148867.8517122697	2740404.886200835	1823084.2151838792	1765971.6678695858	2632693.4955326556
MEGAHIT-MetaBAT2-S966.83	555947.2195164375	72761.53387013942	2648544.033734653	103073.31685636495	294149.9819456207	80164.15367282972	139449.9998890054	98516.7789564038	287272.18466144265	2214700.2697862415	1255532.3737049885	159988.17451554985	33641.85388542756	227068.01902453403	0	81266.39848286458	213753.5991765043	243056.21759023494	74350.87751139239	415035.64081395045	136024.47687273595	190010.99284735185	578343.4756531846	149751.06140646216	89802.40362760307	209742.286861249	187452.39124786784	475422.281563875	504524.23920343944	64196.29632712396	442450.2721780427	59529.519727539555	21507.232236527267	1797477.7500727254	310816.38747680705	120401.06914104914	89960.31489661151	183473.73598119587	284773.35980127746	35057.626868553	0	82315.18968200368	85645.63361228093	0	219576.77623965306	0	338381.5085170234	34617.48134756632	128174.8436120001	44511.97750171671	264416.84888148913	0	952078.7884277274	480920.1510536609	941380.448268474	433062.81596887595	1033399.1036461698	0	82968.28632199157	200871.34638812856
MEGAHIT-MetaBAT2-S967.21	564930.0748134495	5418668.241040096	1239634.9508201915	1713254.7629646498	338250.5476731892	111343.32252548644	2983688.3701843075	4353469.7943852525	1553161.5453682686	763876.0722372554	872048.0188734154	3436682.3471458335	2646531.4807257275	294123.07250244013	4507350.195287836	4318222.10564312	360024.365525758	6012933.272775677	1233868.0983572495	1496120.9462514531	4350480.5841809865	671157.2103601656	1405011.4054602787	144695.49238958338	163092.07778336637	3794936.5104875877	614534.7925713073	455069.6825484107	1482526.367665905	1402082.8518910885	5683788.294311132	1806340.305362359	376219.62661572127	1345448.8384162204	6855891.76104052	4753291.16942696	915863.2315028696	1204500.5404870305	446717.6254941105	2041689.732580268	278197.4536073561	243428.10045912405	584735.6374487798	467946.95283806487	604391.8056864643	1594162.462578107	657192.945850846	12828429.75332217	21072175.1495245	287679.3031745023	1200703.9776321219	869813.8283561004	636880.7513288149	636312.6010732981	1031863.4082598253	1194938.3051260111	741571.2101045522	1874051.1064175942	979455.4070138364	702341.681004298
MEGAHIT-MetaBAT2-S967.229	65591565.370551385	31177941.183632992	54282292.64849496	23200699.986784417	47225710.467833556	26427039.41507589	31136928.530554324	31341286.97258036	28644657.440135375	33045844.60797528	38177460.991823874	30676631.487144835	13973023.753582355	8471749.326178335	28769862.402685333	35654652.141016506	54444314.799706884	30219021.548109986	31939338.883285493	42104870.82906207	31182799.932605725	8999616.390886234	26771553.26773464	30515969.913924806	40993903.303133875	16228271.940399097	25055226.405498788	33585087.236919895	24884826.879289642	10020220.16384897	31248032.498855103	17346795.98355295	17018610.573537886	16197006.237023167	14065144.813409802	18296736.794262785	14935156.246489331	12279927.500204302	31028416.030905563	5947489.526747604	7386540.409382393	22735690.43517979	26341566.8464529	10279449.950074658	32421008.464263335	28058923.217037916	25393304.346410457	31160883.72200178	27271895.52172907	49955367.207253344	41354698.24004107	24224823.99550252	51676678.63320855	47786868.36419382	14373242.567771873	29336921.88969411	29485424.871583696	27913956.13763449	23818273.891912192	31282868.19053394
MEGAHIT-MetaBAT2-S967.46	47473.34524148721	488060.5708602394	29394.718635988716	605502.6166318413	155020.76039766893	0	69126.99051837195	565652.8757909401	177730.05058587244	181692.60764613928	187889.80436916614	345138.44339344965	192952.33423322887	35659.946220065816	95804.18251674826	218221.33513229384	70794.74160426238	353915.30365968344	97601.81631990282	184583.16307611685	70359.47277341184	162577.02932148185	86380.8236797408	60000.00389761757	0	120620.3321022121	225803.42281687356	77402.43454588804	112777.0805956204	273561.30183042906	149113.66481572654	157528.83709760057	31786.975853991797	261372.84910334134	590869.6026692068	87101.31719089964	268903.76980363135	59893.74937028478	19307.511100557236	258091.83982474796	0	74380.43320567679	217661.0571919788	72138.18066138239	173676.31487942964	76528.54428921892	95766.88494890425	152273.03670614498	179534.51885220542	34583.56185787252	113724.66453004471	104842.00542246894	111267.08880582273	99386.18000219042	743107.6532752994	98722.83211939299	139442.63980378848	86529.12794123506	165333.80497089625	179158.73058778304
MEGAHIT-MetaBAT2-S968.115	432535.0174038425	191399.83290666106	75116.24015459255	532526.7035139479	157079.45546321894	353958.88484786876	107864.21389203718	246144.3743281143	728639.8880639296	247827.72530934907	90406.40206006676	0	746981.4871106244	237564.0919360427	747307.8440924156	376366.998527074	76394.779233273	1389367.9115704847	1075047.8743141838	59859.36683066077	248369.5563490761	216885.14582243894	2975626.692299431	47765.0313390284	48392.92705477886	0	853378.2136436909	44715.67839442752	290038.93238553597	186943.79404358298	148719.649602544	151955.13835757953	163840.6226469711	16123.64790679817	1378092.3906156702	403566.0532485999	544975.6800755224	50228.06821295124	85903.9360868437	197757.09081545408	187671.83003594505	144324.68922056013	172932.0229219762	467230.01923416846	114353.19138769222	162396.48397624504	233686.6147172153	141975.30724969486	238007.200725019	40942.97260288356	363130.9430368515	284238.60698932054	113473.25738647582	43085.067449378075	27335.98889851894	1343142.038847484	423545.84151295875	454165.0454555219	50853.07598550712	371527.07057717553
MEGAHIT-MetaBAT2-S968.13	2021390.5736742867	4382302.745328318	2583835.0966782556	15981648.712139282	6804136.158408049	4685654.51722379	10124761.506573861	11875589.040332124	15328856.652524546	10951868.60783978	26837306.505282663	12362524.604534166	16108137.987734796	6775471.093029858	19387831.224275406	9450564.710028939	5567100.761023973	13622577.681698399	3901711.4712082176	10502870.955197891	5916770.297720215	7120527.306414972	6462803.36568429	14026497.383690791	1557441.9621588981	6907364.23938903	11502065.972738506	2813953.391494678	9715406.64303797	5750983.548720912	10848027.428382978	9072907.919408385	4671072.882270399	10806305.2098364	4554456.251950594	2708683.9739423436	11309737.279195582	13990954.543591099	11937771.924594201	5013169.9954472035	2585288.98221046	3593242.7979098205	6009601.567930874	1724722.8118059225	13406863.20424206	4950735.4960323395	9896730.839787945	22114665.9320475	7146090.760771717	9692890.750233294	6984607.07166894	9670048.111198118	9394511.66736754	14537123.943204826	10778980.783245014	3728053.3292252333	11224729.865564775	5389559.708222186	9814766.031398315	15457884.359777505
MEGAHIT-MetaBAT2-S968.138	528590.655619647	130374.59136380881	202186.92441825883	154529.4960797318	152400.1567304012	186264.17482997023	147395.0164459955	182577.69489794195	89761.67677334309	601778.4007511549	2917361.0700778817	2036144.9198986066	22332.97722102401	932296.5184364773	289012.91632211895	156651.71270905162	229503.52452038118	194052.07413986395	0	161846.21995802037	91386.79066252855	2720806.6105122943	170727.99174876575	111553.91202373676	122590.52703494	96295.61602404069	28076.542697427725	193844.94019439106	240585.8239833203	320532.6556117933	311592.27874018246	50405.41111051134	113145.30140271445	132354.8298766848	240053.63889330748	1925240.7010372935	120662.48072051654	2385622.3640435026	144664.66998264514	216213.13682862517	161020.54522273116	60031.060265006556	99623.62485353822	0	106555.34821591507	838718.4914112893	1521225.1357993914	1868775.4951987248	189127.8859331799	1151476.2175694786	191029.9775805745	0	56520.36357585919	218652.6592141358	93602.94564269422	87364.65034026575	206138.99589517535	86572.28814357886	182723.8315770743	336547.81469774613
MEGAHIT-MetaBAT2-S968.143	655528.420290964	280806.09253356163	259668.59602979908	220583.83108864975	232673.06255134192	109580.25582899767	79540.29642304653	373547.55160417105	120055.98945532102	29128.964795891527	88111.12322245298	466763.32661958167	194603.35157704348	0	168354.61550781177	241435.2124831473	154569.01821575273	644447.8858300888	164737.5059123241	293801.07045958156	544652.6925117418	65576.36916104158	224818.13897102364	332074.8953910171	293483.9051019109	385409.8215575922	148833.11735031274	581030.5636229432	249438.87152481696	332994.64922578674	170060.72505374125	82498.94714064774	74412.88460366122	39877.06998775891	159477.14050514845	941286.6363618246	42452.2698775511	79199.11691096926	120669.95876150657	62728.50342547783	48441.83170357082	99620.8669035563	58975.42635248024	0	146758.88172154376	181069.06087405662	231440.09673250932	253301.79053003027	367732.9453008295	297723.58189736935	391083.34208661667	142429.58340984955	206161.2174692159	384955.09974434774	286573.15208236425	104979.64987632551	336946.0718396086	217947.9912840848	211557.62691193566	178019.77708252653
MEGAHIT-MetaBAT2-S968.150	81916.96105490443	5786.893199451345	123571.09939916764	238841.50615003856	0	98331.3199143535	239454.56184283944	167039.93147978518	172899.6843048689	210696.7786106457	140367.39576365484	120525.32729360412	322241.95270701125	249441.6445530274	222560.75934124683	0	5836.844735803458	160867.4766142361	111761.02859425059	134762.18770387123	17797.155026678513	0	84749.56444949983	0	20597.22054704709	19552.299366449493	29462.474733358355	30209.3515421681	183601.9922600681	0	64232.3346925073	0	4168.810819685497	14664.344346278986	0	0	0	18010.801268769537	21164.209585804165	0	0	25724.238665061646	18427.842256311007	0	39002.80658127662	57620.24360115782	62449.02000044818	108613.19639733409	53443.70275918826	34924.673299013695	44813.08726583014	72767.98468973498	172364.13512229736	36959.29937562842	35148.913511328356	55961.21049420305	97843.33523492691	84094.4015112082	113746.30429884203	67351.70295730513
MEGAHIT-MetaBAT2-S968.154	82237.7253843571	135398.66785210842	106567.81035295021	84213.44718622726	105660.27634043194	0	95171.14567883703	140331.58416663922	121152.69568381086	46078.52718381997	153069.5044179604	55322.144364018546	80974.36834414293	0	119310.12836731688	99526.47588630216	166025.94611215056	87893.54181869578	70905.0953269045	152066.2228713586	124425.853512957	37118.02835224865	172578.41983301588	86545.12935984546	51004.17053824853	0	64668.7719723342	61619.29968540686	108108.06009685402	0	112050.71015646467	148264.3866682926	71553.26433230423	0	98195.82208878167	99389.16430914027	151518.76621973337	174642.5667347209	87720.80364315433	115633.85560626457	0	65765.39905402112	97385.97458831401	41804.532963331614	100797.97298569365	0	104733.32822526172	144367.94746570208	106773.99140140746	0	33684.06677941339	100129.62265721074	144420.6358213879	130972.74426662349	73416.38941699431	0	89429.87022093059	57982.308652834596	103685.57690268484	151820.7470408809
MEGAHIT-MetaBAT2-S968.183	14026.166415910344	24538.101551158983	0	25759.7689199545	22445.205463694612	0	74904.37549507192	68997.52047114272	25883.02313686186	31530.363745608276	0	0	0	53077.9349959156	0	29051.507684045217	0	0	0	58823.645757415485	100822.8405952089	0	29799.881835218832	0	19526.583042699778	19783.36630034462	0	0	0	0	0	0	31458.954179916334	0	0	586118.8193710607	0	62274.35672808812	0	0	0	0	0	0	0	39076.71698774566	16714.133424187647	0	0	0	78003.22296350673	0	0	0	0	26149.274492953613	0	0	0	0
MEGAHIT-MetaBAT2-S968.197	47774.42982066686	126455.8814351762	105336.36592242996	0	0	40033.50753543876	374328.6753404985	126166.82921138042	63274.68590215656	37222.40536549267	75296.46395021265	120387.89242606051	0	0	0	154948.60948248563	100004.86732327173	150352.61321950832	36336.3541737792	33450.28301596847	699686.6170875886	0	312985.3018425205	134860.63425675407	32027.76029991868	542507.4568328781	0	263327.0913688106	331033.57785395364	63899.2961993439	45854.676843004	0	41793.895100390604	92319.42504717536	254071.91763309244	526998.3530497884	383401.14744062367	343271.3889976535	101702.05704196109	0	187768.3972169282	24957.657331812432	101794.20220012481	0	248695.13425300675	90589.38689087507	0	18334.925526072064	115104.3776968637	0	118427.04284658901	27996.88664341086	131922.23102120683	36930.92092895349	16713.934549580896	169022.7660894578	471066.6066092235	121854.82736909983	62354.41732015664	488369.771264365
MEGAHIT-MetaBAT2-S968.229	161764.85441058394	194772.10293473213	413675.0151072079	1197407.8533996916	594373.6608468464	349775.05794908176	1112750.055013102	666002.1753290283	1159439.205398733	720141.8325278219	1387790.6421471394	663445.7668728167	1118496.1566727401	396791.81672368554	1301547.5394396298	512522.2491885384	430835.7634940265	687476.2219238462	224161.26755710377	791799.3981066023	365704.9080475583	634007.9715979883	818915.6487181401	869455.3337251672	115172.17562308983	381614.2916002392	791348.7308799436	150091.5818183466	854362.0558606859	622649.3804969338	1139693.2600849033	489386.80980155803	250542.56456684915	628939.8795229977	466652.3965210974	574506.0774384842	863870.2822422291	1290674.2281762683	626723.0995305866	356882.2525391674	188626.04561811237	195722.2159787074	369024.67452795716	208036.29309940754	1187653.283073474	356431.37581433717	1139946.585750517	1585232.2446894457	609902.3598904859	373047.1524692642	506017.3763213967	741821.8974707008	565898.3635732735	726520.5441811072	1118264.2646140524	397989.31131561054	1007917.1743780454	492167.26461023476	761300.1241902426	1025329.9576160394
MEGAHIT-MetaBAT2-S968.241	881672.0761502783	947573.7171363422	927992.3535479032	598622.5221679177	436654.0154497753	371187.30571910134	530267.082439968	670560.0797458076	734192.3092580584	633254.5510762745	751855.1922027641	670625.7556922811	679715.2137543298	253153.50810905537	653624.8103264491	338700.2243573926	353784.1881007844	601641.030355873	823988.8132897592	462364.8517649525	989972.492311816	463629.8410543169	1046537.630046204	308840.60764210566	197905.88239541303	314156.9850519389	637271.4928759634	866928.7516075979	1270025.9685401611	2256691.3750398583	758409.0547642116	372065.98787440755	421190.7213753352	499623.18337240006	249683.28743332822	1171412.2652589304	325847.5282492613	713223.9957649813	532934.5169820872	106327.89824767446	0	288680.60350683215	379630.1170089202	60907.92867917735	523190.3681735204	476914.6879049899	722381.6914069072	739239.7615813387	553472.5783207766	553910.6625314289	551467.6221943456	313837.1592795877	613591.1725380564	488291.548877905	1294974.2448456245	1089063.8605609268	972364.5878761499	449042.8909174361	925554.1464221331	618508.9319867631
MEGAHIT-MetaBAT2-S968.88	584290.2800198044	198588.2776137036	562923.6526447445	463217.8987938768	632956.2139334569	606980.9163280017	560482.15100597	462375.4589253598	840917.1152569512	697412.0451834615	391828.46403025114	292264.252611098	471286.2439923914	229870.63188398982	490903.6044116828	278694.5730512501	457566.62454312167	493440.0502631467	599633.2412908026	479577.5954161933	379286.5449141179	536307.3407104677	519238.97442012484	454516.35903548205	320467.68053783465	99787.30439095356	401469.7519525084	87171.21796526329	554561.0447716317	681022.6505307886	765987.8499938699	117325.08873483464	113261.42144200005	257269.83006285824	62742.58345105328	350256.5482342047	295587.75316397136	457387.89045369334	120532.6969985812	178377.56294176425	262164.43455767585	59731.18220870767	116765.26146369099	47759.24194285038	656949.768135652	586583.5230082582	568830.5798820594	565022.5555778748	468805.1854961156	549682.4698597594	1030130.6499454712	562810.9945712284	687898.2414247742	451509.02368596813	870696.2364853532	592381.6717024071	653741.4272828185	721945.1386445202	702178.2307042796	623327.6081974283
MEGAHIT-MetaBAT2-S969.165	29836.87945791363	29276.428269711596	0	21930.0124549296	26469.779625064515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27507.613030466815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31391.628038935345	0	0	0	0	0	20427.64677211894	0	19612.738416698714	0	0	0	0	0	0	0	0	0	11472.720801734185
MEGAHIT-MetaBAT2-S969.185	0	38460.03421919047	0	30342.44095284462	0	0	0	0	101258.40852923889	35397.35335521214	0	0	80252.57151655629	81367.22305022174	0	0	0	19425.66060712708	0	0	14558.524160097873	0	43772.03230329599	28740.901982744483	0	0	28861.75969928024	0	0	0	64072.798893166044	38896.419538219205	0	58992.405025886546	0	0	147233.2244699763	51161.93343546608	19994.972838632388	0	0	0	54272.54926854563	0	14857.206643348287	0	0	72328.00619974993	85821.46955893286	0	0	55725.60374056612	0	0	64637.05866994649	36300.12657492184	0	0	0	180369.5317291661
